NVMe_total_util,CPU,Memory_used
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
0.9212296999999998,0.62021214,0.9793642
0.9220908999999999,0.6202496999999999,0.9802965
0.92199147,0.6205174,0.9801056999999999
0.92199063,0.62074727,0.98026717
