NVMe_total_util,CPU,Memory_used,num_workers
0.91446596,0.5959366,0.9717435,0.01
0.91375494,0.5987635,0.9740757999999999,0.01
0.91178596,0.6032621,0.9753437,0.01
0.90812707,0.6075018,0.97449374,0.01
0.91446596,0.5959366,0.9717435,0.02
0.91375494,0.5987635,0.9740757999999999,0.02
0.91178596,0.6032621,0.9753437,0.02
0.90812707,0.6075018,0.97449374,0.02
0.91446596,0.5959366,0.9717435,0.03
0.91375494,0.5987635,0.9740757999999999,0.03
0.91178596,0.6032621,0.9753437,0.03
0.90812707,0.6075018,0.97449374,0.03
0.91446596,0.5959366,0.9717435,0.04
0.91375494,0.5987635,0.9740757999999999,0.04
0.91178596,0.6032621,0.9753437,0.04
0.90812707,0.6075018,0.97449374,0.04
0.91446596,0.5959366,0.9717435,0.05
0.91375494,0.5987635,0.9740757999999999,0.05
0.91178596,0.6032621,0.9753437,0.05
0.90812707,0.6075018,0.97449374,0.05
0.91446596,0.5959366,0.9717435,0.06
0.91375494,0.5987635,0.9740757999999999,0.06
0.91178596,0.6032621,0.9753437,0.06
0.90812707,0.6075018,0.97449374,0.06
0.91446596,0.5959366,0.9717435,0.07
0.91375494,0.5987635,0.9740757999999999,0.07
0.91178596,0.6032621,0.9753437,0.07
0.90812707,0.6075018,0.97449374,0.07
0.91446596,0.5959366,0.9717435,0.08
0.91375494,0.5987635,0.9740757999999999,0.08
0.91178596,0.6032621,0.9753437,0.08
0.90812707,0.6075018,0.97449374,0.08
0.91446596,0.5959366,0.9717435,0.09
0.91375494,0.5987635,0.9740757999999999,0.09
0.91178596,0.6032621,0.9753437,0.09
0.90812707,0.6075018,0.97449374,0.09
0.91446596,0.5959366,0.9717435,0.1
0.91375494,0.5987635,0.9740757999999999,0.1
0.91178596,0.6032621,0.9753437,0.1
0.90812707,0.6075018,0.97449374,0.1
0.91446596,0.5959366,0.9717435,0.11
0.91375494,0.5987635,0.9740757999999999,0.11
0.91178596,0.6032621,0.9753437,0.11
0.90812707,0.6075018,0.97449374,0.11
0.91446596,0.5959366,0.9717435,0.12
0.91375494,0.5987635,0.9740757999999999,0.12
0.91178596,0.6032621,0.9753437,0.12
0.90812707,0.6075018,0.97449374,0.12
