NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,Packet_losses,CPU,Memory_used,Goodput,network_throughput,num_workers
2.184533333333333e-05,0.0017563648,0.015933333333426468,0.09333333333333332,1.2719999999894451,75886592.0,968192.0,0.001654950666666667,68
0.6403304106666667,0.5969117184,1.2823333333333722,1.9933333333333332,2.292666666675359,75886592.0,585736192.0,0.5772360714,68
1.343529503366442,0.8676999602693154,2.6588227451499744,3.9664022398506775,3.0703286447445994,75886592.0,4421402794.666667,0.8904774014399041,68
1.341567667177812,0.8879138886592437,2.8045869724647567,4.646976465097673,3.199679978649721,535855104.0,4408356864.0,0.8886570176678446,68
1.34152192,0.8652382208000001,2.7793333333334886,3.5,3.1193333333668614,535973888.0,4433441060.726598,0.8737876509999999,68
0.79691776,0.8688416085333331,2.7013333333336047,4.6866666666666665,3.200666666651765,535973888.0,4259778213.99839,0.8380997656666667,68
0.19924656445807226,0.6407698088254898,1.9818024263426528,3.526196507132382,2.6193840821242462,535973888.0,3864934912.0,0.6686681367817624,68
0.1992560074676624,0.7996723104413923,2.3626483531135936,4.353913855180691,2.9913321776472794,535740416.0,3665945941.333334,0.8002591746232831,68
0.19925984667688826,0.7467973772415173,2.160055996266811,3.7797480167988793,2.765015665620429,536739839.99999994,3483703807.9999995,0.7725740079994667,68
0.4341394066271085,0.854857511034069,2.5613040869392143,4.466964464297622,3.0563370891299626,536739839.99999994,4543599379.59833,0.8591228963930929,68
0.6920577134857675,0.8472024851676557,2.4593027131524448,2.953136457569495,3.101659889341952,543690752.0,3661293185.8110375,0.8401144528364777,68
0.6928053976931795,4.8357503257550505,7.127075138342398,1.2400826721781455,7.387959197253119,543690752.0,16964640768.000002,4.775255599706647,68
0.6914048,3.6668421461333343,5.98326666666738,2.8666666666666667,6.319333333351339,541270016.0,19496305663.999996,3.7285830466666665,68
1.1128886613333333,2.440883950933333,4.636466666666577,4.086666666666667,4.918000000001242,541270016.0,16210259217.489834,2.3490574326,68
1.5839320308756983,3.5613605238221986,5.871905775884676,2.8214000532339627,6.259914825633981,544075776.0,12934969543.241982,3.7442484998669143,68
1.5835094416243658,4.240287974352124,6.600454181137648,2.9054234571199573,6.958055036092207,544075776.0,19911061504.0,4.244266436214267,68
1.582588894073729,3.1679615172321838,5.551363242451341,3.546430237984134,5.892140523942097,543199232.0,18998521856.0,3.1687186350909937,68
1.8267411747449829,3.453860857923861,5.841722781518457,2.8335222348156535,6.188545903065172,543199232.0,15424335872.000006,3.42813253630242,68
2.0762241706666664,3.9625506816000002,6.194666666667034,2.3666666666666667,6.538666666656113,541077504.0,19227314517.33333,4.056786353266667,68
2.0822739126067304,3.4293572275238566,5.6857106981406025,3.5660472124560516,6.011677548989662,541077504.0,18976406186.666668,3.3257678282270215,68
2.0691828949051376,3.115273004476657,5.672919775457005,4.1284729624102905,6.060825694589836,541077504.0,15448872422.848764,3.226364327790805,68
1.1255466097739848,4.253820117074471,6.595239682645905,1.686779118607907,6.9825988399220416,543518720.0,20261860756.15123,4.315030581972132,68
0.08392977066666668,2.936995293866668,5.276400000000043,3.4333333333333336,5.5186666666995725,543518720.0,16441942357.33334,2.8132921795333328,68
0.08388608,3.7299077119999997,6.0036666666662,3.8133333333333335,6.2939999999633685,543510528.0,15958035114.666664,3.9131835725333333,68
0.08452877814790141,2.4863200277148567,4.772285143238665,5.163224516988675,5.099267155242876,542535680.0,15714675370.666664,2.326095480213191,68
0.7576206430953969,3.796167335023349,6.344162775182617,3.3088725817211477,6.706470980660603,542535680.0,19188755114.66667,3.9490403585056715,68
1.509848783414439,4.114628185320979,6.403573095127808,2.6064929004733015,6.686087594162872,542535680.0,17766887424.0,4.2466908810745965,68
1.5100938035869056,3.1243905135009005,5.376291752783224,4.746983132208814,5.699179945298022,543846400.0,16754945194.666664,3.0234677711847446,68
1.5112467915472303,3.11635344630358,5.4426371575221335,2.953136457569495,5.834144390405638,543846400.0,18434401621.33333,3.1414867050863284,68
0.981576265084339,3.9214001829455296,6.136542436162496,2.4734982332155475,6.5819054603472615,556888064.0,14373311317.333334,4.0666941490766035,68
0.38797312,3.199276919466666,5.346000000000156,3.7,5.743333333311603,556888064.0,19800539852.476288,3.0726880571333326,68
0.3880168106666667,3.5469178197333324,6.103266666667089,3.1133333333333333,6.387333333352581,541745152.0000001,18918432483.801292,3.5776684436000004,68
0.38797312,4.247716932266665,6.341666666666666,1.913333333333333,6.752666666653628,541745152.0000001,17262791338.666664,4.3835891988,68
0.532021248,3.4890244096,5.590799999999581,4.506666666666667,6.046000000011798,544022528.0,19182211925.33333,3.4743180866666665,68
0.69206016,4.017121143466666,6.274333333334168,2.5666666666666678,6.561333333328366,543019008.0,21115970683.196693,4.011213999933333,68
0.6925318701659284,3.1859355187413234,5.7606266939901305,3.2392410920869965,6.116612679331138,543019008.0,17445458072.947926,3.2130964738546965,68
0.6916244577422175,3.130426040207088,5.315672695489291,4.054326632152223,5.633967592285073,543019008.0,13892562944.000002,3.198442813218584,68
0.6921038506666668,3.457113838933333,5.315399999999499,2.48,5.7773333333122245,523890687.99999994,15595368618.666662,3.5632888964,68
0.6913150216652223,3.3203984673021805,5.509766015599084,2.6664889007399517,5.858142790488085,541040640.0,17309371661.667664,3.2716784443703766,68
