NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,Packet_losses,CPU,Memory_used,Goodput,network_throughput,num_workers
0.0008192,0.0015029589333333331,0.013866666666581295,0.1,1.2513333333500969,40411136.0,476330.6666666666,0.0004856459333333335,50
0.0,0.1930380717375391,0.2791641711590461,0.5124109935449525,1.3945564650134994,500101119.99999994,1812384426.6666663,0.18493743075796895,50
1.3383385240098844,1.1027948611500704,2.7833433513645285,4.1608228143992525,3.3195752354343373,504213504.0,4894483269.551304,1.1006496381486677,50
1.34217728,0.7706858837333332,2.328800000000532,3.56,2.7059999999900657,504213504.0,3988917218.8520765,0.7759333892666668,50
1.3431057066666665,0.8458742442666668,2.612399999999616,3.953333333333333,2.945333333344509,504213504.0,4362476047.736515,0.8638434902666667,50
1.3414782293333334,0.8233740970666666,2.4812000000005354,3.4466666666666668,2.849333333332712,502136832.00000006,4019027638.157456,0.8228459617333332,50
0.20508398933333333,0.7953012053333333,2.2456000000000738,3.606666666666667,2.7953333333289887,502136832.00000006,3852720298.666666,0.7759041131333332,50
0.19922944,0.6879698944000001,2.031733333333007,2.8600000000000003,2.5380000000198684,498806784.0,3941330944.0,0.7222555940666668,50
0.19953527466666668,1.0438639616,2.704733333334055,4.553333333333333,4.029333333314086,498806784.0,4751018496.0,1.0227961126,50
0.19922944,0.9420567893333334,2.7862666666662936,3.8333333333333335,7.055333333338301,501788672.0,4838498651.910127,0.9563417600666668,50
0.6895807146666667,1.9846179498666667,4.079266666666081,2.953333333333333,4.4253333333258835,501788672.0,10486395648.58019,1.9967076243333333,50
0.6917337112184649,3.0217977266774025,5.282501341921657,1.937734836285561,5.546967257114685,507465728.0,15326036816.129631,2.955231537573806,50
0.6922492172383466,2.0914237241864564,4.279859278804213,3.95778364116095,4.7625329815254265,507465728.0,11864329070.137384,2.089085263412489,50
0.6923635277648156,3.5349015174988336,6.131857876141374,2.046530231317913,6.312779148053073,506363904.0,16134379520.0,3.635587903473103,50
1.5768138995933059,3.0603865196346423,5.376358423895375,1.3000866724448294,5.794519634668387,506363904.0,19560535381.33333,3.0613968145876385,50
1.5839432144523695,3.845669714819012,6.441503899740073,2.2798480101326577,6.709419372035035,505479167.99999994,16387651242.666664,3.8788746457569503,50
1.5842308847256483,3.497073808120541,5.897659843989284,1.7001133408893927,6.221214747638665,505479167.99999994,19574320848.056538,3.5140870630042005,50
