NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,Packet_losses,CPU,Memory_used,Goodput,network_throughput,num_workers
0.0,0.0017178841940532078,0.015062597807638191,0.10432968179447052,1.2752999478272646,75612160.0,0.0,0.0015580053468961918,70
0.1180085979268958,0.2575301342062193,0.4052100381899405,1.172940534642663,1.6333878887159292,75612160.0,2738497365.333334,0.2563841961265685,70
1.34217728,0.8033640448000001,2.473599999999957,3.733333333333333,2.9353333333507186,538820608.0,4690422442.666666,0.7972433629333332,70
1.3422209706666666,0.6144666282666668,1.9998666666661544,2.96,2.6106666666455567,538820608.0,3060669098.666666,0.6271021948666667,70
1.34217728,0.7641901738666668,2.505200000000574,4.04,2.9140000000130386,533413888.0,3622264832.0,0.7533898529999999,70
1.2443538773333331,0.9076026026666668,2.8941333333321384,4.5600000000000005,3.2439999999944122,533413888.0,3622264832.0,0.9120048716,70
0.1988714713515672,0.851635729819658,2.448392892794026,4.345511412790311,3.01963133023561,539308032.0,4306934886.407994,0.8691781133958875,70
0.19963246911106647,0.8717816100981767,2.312896547118228,4.374540840178988,2.961597542246436,539308032.0,3570222421.333333,0.8643508095238094,70
0.19922944,0.7666649770666668,2.2104666666661306,3.74,2.802000000017385,539308032.0,4795280042.666666,0.7870709239333331,70
0.2419152213333333,0.8821374975999998,2.649866666667125,4.506666666666667,3.1320000000142807,533905408.0,3897602047.9999995,0.8850193560666668,70
0.6916451728962622,0.7931282190685588,2.4415350789529,4.10420414418016,2.9603571190687217,532262912.0,7905370112.000001,0.7990352245319475,70
0.6919725342921826,2.6827586309761617,4.7550273005716805,3.162871221201225,5.171394326793567,532262912.0,17249479509.33334,2.5782699074444,70
0.6918612848938162,3.5339133110725247,6.048617603847162,3.9334847068251633,6.295044744190356,542715904.0,18178778453.333332,3.4487674091759053,70
0.7655552076805119,3.6661510298019864,5.945796386425068,1.8801253416894452,6.4465631042348885,542715904.0,20449279488.0,3.7935063893592895,70
1.5833497600000004,4.269786453333333,6.693333333334402,3.24,7.02866666666232,543748096.0000001,21436493824.0,4.2943283344,70
1.583393450666667,4.048451447466666,6.6149333333329805,2.68,6.951999999986341,543748096.0000001,16011337898.666662,4.026995421933333,70
1.5833616177742302,3.7132181329076026,5.755670857447049,2.7872014900552116,6.107496840287805,544346112.0,20469043200.0,3.8934236286170414,70
1.6338242587024787,3.5257767023451594,6.004610142313036,2.9197567982895696,6.332999265052887,544346112.0,19408789504.0,3.415857527761074,70
2.0768795306666665,3.6429654698666663,5.924999999999515,3.0933333333333333,6.33200000001428,544346112.0,16343751338.666666,3.6513826810666665,70
2.075175594666667,4.1320497152,6.311600000000907,1.6533333333333335,6.736000000018006,541745152.0000001,18390662560.821163,4.3476625262666655,70
2.075830954666667,3.4010830165333337,5.677333333333081,3.28,6.007999999976407,543285248.0,20088715855.171032,3.2823579618000003,70
1.9049567573333328,3.4821887317333324,5.968199999999585,3.393333333333333,6.4020000000018635,543285248.0,11967354197.333336,3.5202282092000003,70
0.08372421318783685,3.135182074123361,5.167143522524039,3.227094284383525,5.534766118833816,543285248.0,23518209329.9587,3.228642395901257,70
0.08409234920846972,4.164014229109611,6.62914968939871,2.7519871752053966,6.891857591353217,542699520.0,15794800266.915785,4.0710584154031135,70
0.08388608,3.2646545407999996,5.371800000000802,3.086666666666667,5.771999999989445,541351936.0,14819563252.466007,3.4017473014,70
0.20064938666666665,3.585472648533333,5.950666666665832,4.713333333333333,6.305333333338301,541351936.0,22715992991.532764,3.6555236914,70
1.5112467915472303,3.900452793280448,5.973135124325718,2.5398306779548028,6.334777681489142,541859840.0,17618610996.866043,3.832940974668357,70
1.5093734105277168,3.319355660078525,5.708325014973202,3.959539495574632,6.013575563994124,541859840.0,17518874624.0,3.226150891129301,70
1.5092714934544482,3.852956075874967,6.026716537536005,4.85573069730163,6.3596045952407225,541859840.0,16784633173.333334,4.044301550360673,70
1.4205146453333333,3.5613693269333333,5.4119333333335815,1.7866666666666666,5.839333333323399,541696000.0,22543814656.0,3.5874493472666678,70
0.3879472568495434,3.505791274715018,5.6086260915945125,2.046530231317913,6.092127191528636,541696000.0,12648617984.000002,3.4469970359976,70
0.38804268017867866,3.5770478053203543,5.540102673509962,3.2802186812454157,5.945196346418749,541696000.0,22766148266.666664,3.697064796453097,70
0.3875719184108785,4.000951885881881,6.3141581122525725,3.1062524996667107,6.70217304359605,542150656.0,15664395093.333334,3.936379582588988,70
0.4132377330310708,2.999740748366449,4.925323376449883,2.827043605814109,5.3869849312968565,542150656.0,13434085376.0,3.02104791612215,70
0.6921328322004533,3.441271896574704,5.385312541649394,3.058776489404239,5.791550046654835,537583616.0,23323748181.333336,3.5968051160202585,70
0.6923808029878618,4.068441465119381,6.284847272242754,1.5539549152994532,6.6054421768918665,537583616.0,18338032298.666664,4.039222181939442,70
0.69206016,4.001107421866666,6.087666666667308,1.82,6.434666666636865,543080448.0,14918175061.333338,4.014848092066667,70
0.6914048,2.342666786133333,4.791600000000228,5.0,5.202000000032907,543080448.0,16941387776.0,2.259066585,70
0.6915144845943967,4.136025881945831,6.316962800292032,2.4622346443069145,6.641112663861161,540205056.0,19825640967.67744,4.319447490117788,70
