,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
0,2021-03-01 02:39:02.790999889,134217728.0,871628.7999999998,1.1008000000147151,0.5680000018328429,134217728.0,11977334784.0,100000000000.0,1.2,1073217.4,65
1,2021-03-01 02:39:17.790999889,134230835.2,1298992332.8,6.02799999997951,1.2080000005662441,134650265.6,11951734784.0,100000000000.0,1.2,1301827755.8,65
2,2021-03-01 02:39:32.790999889,134217728.0,1144520704.0,5.995199999981559,1.1580000016838312,133169152.0,11951738880.0,100000000000.0,1.2,1146986451.8,65
3,2021-03-01 02:39:47.790999889,19936051.2,1184340377.6,5.5047999999718735,1.0339999992400408,68170547.2,11951747072.0,100000000000.0,1.0,1186643788.6,65
4,2021-03-01 02:40:02.790999889,19922944.0,1199177728.0,5.815199999976902,1.2660000003874303,20132659.2,11970600960.0,100000000000.0,1.2,1201526089.8,65
5,2021-03-01 02:40:17.790999889,19936051.2,1204604108.8,5.628800000040791,1.2119999997317792,19936051.2,11953913856.0,100000000000.0,1.0,1207344170.0,65
6,2021-03-01 02:40:32.790999889,19922944.0,1169843814.4,5.786399999959394,1.390000000223517,19713228.8,11952599040.0,100000000000.0,1.0,1172099607.2,65
7,2021-03-01 02:40:47.790999889,69219123.2,1087006310.4,5.647999999951571,1.3199999995529654,47605350.4,11972489216.0,100000000000.0,1.2,1089221619.0,65
8,2021-03-01 02:41:02.790999889,69206016.0,1477603328.0,6.3360000000102445,1.428000000491738,68996300.8,12010266624.0,100000000000.0,1.6,1481081403.6,65
9,2021-03-01 02:41:17.790999889,69219123.2,1560071372.8000002,6.8823999999789525,1.2540000002831224,69206016.0,11992637440.0,100000000000.0,0.8,1562487407.6,65
10,2021-03-01 02:41:32.790999889,69415731.19999999,1496147558.4,6.518399999989197,1.2779999993741509,69730304.0,11993903104.0,100000000000.0,1.0,1499669272.0,65
11,2021-03-01 02:41:47.790999889,158348083.20000002,1494220800.0,6.847200000006707,1.317999999970198,119957094.40000002,11974189056.0,100000000000.0,1.2,1497353351.8,65
12,2021-03-01 02:42:02.790999889,158334976.00000003,1505545420.8,6.870400000014343,1.3660000000149009,158334976.00000003,11990368256.0,100000000000.0,0.8,1508712683.0,65
13,2021-03-01 02:42:17.790999889,158348083.2,1506174566.4,6.887999999988826,1.3079999998211862,158544691.20000002,11970887680.0,100000000000.0,1.0,1509300610.6,65
14,2021-03-01 02:42:32.790999889,158334976.0,1523921715.2,6.802399999997579,1.4999999996274709,158439833.60000002,11972198400.0,100000000000.0,1.2,1527226989.8,65
15,2021-03-01 02:42:47.790999889,207631155.2,1456891494.4,6.8199999999953445,1.5,185597952.0,11973312512.0,100000000000.0,1.0,1459080298.4,65
16,2021-03-01 02:43:02.790999889,207827763.2,1552836198.4,6.887999999988824,1.708000000193715,209715200.0,11971362816.0,100000000000.0,1.0,1555713938.0,65
17,2021-03-01 02:43:17.790999889,207840870.4,1478000640.0,6.687200000020676,1.4519999999552962,206359756.8,11954913280.0,100000000000.0,1.2,1480963047.8,65
18,2021-03-01 02:43:32.790999889,207827763.2,1431411097.6,6.846400000015273,1.4259999994188552,209086054.4,11952967680.0,100000000000.0,1.6,1434452575.2,65
19,2021-03-01 02:43:47.790999889,8395161.6,1442038579.2,6.2160000000149,1.1280000004917383,94791270.40000002,11952160768.0,100000000000.0,1.0,1444793851.2,65
20,2021-03-01 02:44:02.790999889,8388608.0,1441162854.4,6.742400000081397,1.2120000001043083,8388608.0,11971256320.0,100000000000.0,0.8,1445608171.4,65
21,2021-03-01 02:44:17.790999889,8395161.6,1362977587.2,6.433600000012666,1.2400000005960463,8388608.0,11994984448.0,100000000000.0,1.0,1365287690.0,65
22,2021-03-01 02:44:32.790999889,8388608.0,1356018483.2,6.474399999994786,1.163999999314547,8388608.0,11999182848.0,100000000000.0,1.4,1358714412.0,65
23,2021-03-01 02:44:47.790999889,151008051.2,1466459750.4,6.7304000000003725,1.3040000010281798,88290099.2,11994148864.0,100000000000.0,1.0,1469626696.4,65
24,2021-03-01 02:45:02.790999889,150994944.0,1339372339.2,6.5583999999566,1.473999999836087,150994944.0,11970412544.0,100000000000.0,1.2,1342018912.0,65
25,2021-03-01 02:45:17.790999889,151008051.2,1411094937.6,6.672000000020488,1.4540000006556513,149107507.2,11953238016.0,100000000000.0,1.0,1414039886.4,65
26,2021-03-01 02:45:32.790999889,150785228.8,1374080204.8,6.603999999980442,1.5439999990165234,151414374.39999998,11975409664.0,100000000000.0,1.0,1376913344.0,65
27,2021-03-01 02:45:47.790999889,38810419.2,1412510515.2,6.693599999975412,1.2859999991953373,88290099.2,11980726272.0,100000000000.0,0.8,1415310219.2,65
28,2021-03-01 02:46:02.790999889,38692454.4,1455239167.9999998,6.538399999937974,1.3239999987185005,38587596.8,11997044736.0,100000000000.0,0.8,1458268106.6,65
29,2021-03-01 02:46:17.790999889,39020134.40000001,1448004812.8,6.710400000005031,1.1780000012367964,38377881.6,11958091776.0,100000000000.0,1.0,1450806809.6,65
30,2021-03-01 02:46:32.790999889,38797312.00000001,1446117376.0000002,6.662400000030174,1.2399999998509883,39007027.2,11959451648.0,100000000000.0,1.2,1448942141.6,65
31,2021-03-01 02:46:47.790999889,69323980.8,1400084889.6,6.617600000021048,1.199999999627471,56203673.6,11949248512.0,100000000000.0,1.2,1403223391.8,65
32,2021-03-01 02:47:02.790999889,69415731.19999999,1370541260.8000002,6.269599999976346,1.2279999997466802,70254592.0,11969400832.0,100000000000.0,0.8,1372885674.4,65
33,2021-03-01 02:47:17.790999889,69219123.2,1391670067.2,6.6167999999830505,1.2539999999105933,69625446.39999999,11972329472.0,100000000000.0,2.6,1394679049.2,65
34,2021-03-01 02:47:32.790999889,69206016.0,1430546022.4,6.59279999998398,1.3620000001043082,69415731.2,11972341760.0,100000000000.0,2.2,1433121249.6,65
