,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
0,2021-03-03 10:09:50.611999989,134217728.0,862617.6,1.0928000000538305,0.6300000004470351,134008012.8,11945385984.0,100000000000.0,1.6,1079995.8,12,16.0,34359740000.0,8.0
1,2021-03-03 10:10:05.611999989,19922944.0,739508223.9999999,2.631199999991804,1.184000000357628,19922944.0,11964919808.0,100000000000.0,2.2,741630540.4,12,16.0,34359740000.0,8.0
2,2021-03-03 10:10:20.611999989,0.0,715151769.6,3.4815999999875205,0.9640000000596046,0.0,11950743552.0,100000000000.0,1.4,716366949.8,12,16.0,34359740000.0,8.0
3,2021-03-03 10:10:35.611999989,0.0,733557555.2,3.156800000066869,1.001999998837709,0.0,11944022016.0,100000000000.0,2.4,734678554.0,12,16.0,34359740000.0,8.0
4,2021-03-03 10:10:50.611999989,0.0,737518387.2,3.520800000010058,0.8300000000745058,0.0,11944464384.0,100000000000.0,2.0,739102974.0,12,16.0,34359740000.0,8.0
5,2021-03-03 10:11:05.611999989,0.0,724225228.8000001,2.852799999970012,0.9379999984055756,0.0,11966156800.0,100000000000.0,2.2,725865342.4,12,16.0,34359740000.0,8.0
6,2021-03-03 10:11:20.611999989,0.0,720394649.6,3.7247999999905006,0.8660000007599595,0.0,11950039040.0,100000000000.0,1.8,722004314.8,12,16.0,34359740000.0,8.0
7,2021-03-03 10:11:35.611999989,0.0,733976985.6,3.7311999999685215,0.9039999991655348,0.0,11943120896.0,100000000000.0,2.6,735765857.4,12,16.0,34359740000.0,8.0
8,2021-03-03 10:11:50.611999989,134217728.0,734267801.6,4.39839999997057,0.9819999992847444,134217728.0,11944804352.0,100000000000.0,1.6,736432467.8,12,16.0,34359740000.0,8.0
9,2021-03-03 10:12:05.611999989,134217728.0,716229836.8000001,3.719999999995344,1.2260000009089709,134217728.0,11985600512.0,100000000000.0,2.0,717883684.2,12,16.0,34359740000.0,8.0
10,2021-03-03 10:12:20.611999989,134217728.0,1218055372.8,5.869599999976344,1.4100000001490116,134217728.0,11969024000.0,100000000000.0,1.6,1220733710.2,12,16.0,34359740000.0,8.0
11,2021-03-03 10:12:35.611999989,134217728.0,1205678899.2,5.999199999985286,1.5239999998360871,134427443.2,11949555712.0,100000000000.0,1.4,1208369411.4,12,16.0,34359740000.0,8.0
12,2021-03-03 10:12:50.611999989,19922944.0,1270297395.1999998,6.291200000001117,1.2880000010132786,19713228.8,11953852416.0,100000000000.0,2.0,1272848956.2,12,16.0,34359740000.0,8.0
13,2021-03-03 10:13:05.611999989,19922944.0,1338952908.8,6.466400000033901,1.385999998822808,19922944.0,11971121152.0,100000000000.0,1.4,1341205428.4,12,16.0,34359740000.0,8.0
14,2021-03-03 10:13:20.611999989,19922944.0,1359190425.6,6.528000000026077,1.2980000000447034,19922944.0,11974549504.0,100000000000.0,1.4,1362159983.6,12,16.0,34359740000.0,8.0
15,2021-03-03 10:13:35.611999989,19922944.0,1398826598.4,6.484000000031665,1.3379999998956915,19922944.0,11976028160.0,100000000000.0,1.6,1401443444.0,12,16.0,34359740000.0,8.0
16,2021-03-03 10:13:50.611999989,69206016.0,1399401676.8,6.515999999968336,1.2619999993592503,69415731.2,11981021184.0,100000000000.0,1.4,1402050892.4,12,16.0,34359740000.0,8.0
17,2021-03-03 10:14:05.611999989,69206016.0,1360422502.4,6.415999999945053,1.3620000001043082,69625446.39999999,11965239296.0,100000000000.0,2.0,1363565539.0,12,16.0,34359740000.0,8.0
18,2021-03-03 10:14:20.611999989,69206016.0,1377907507.2,6.548000000044705,1.2479999989271164,69206016.0,11946835968.0,100000000000.0,1.2,1380630105.0,12,16.0,34359740000.0,8.0
19,2021-03-03 10:14:35.611999989,69206016.0,1363070156.8,6.443200000026263,1.43399999961257,70044876.8,11946848256.0,100000000000.0,1.8,1364812641.8,12,16.0,34359740000.0,8.0
20,2021-03-03 10:14:50.611999989,158125260.8,1363411763.2,6.6415999999735496,1.5240000002086165,158754406.4,11968765952.0,100000000000.0,1.2,1366516542.0,12,16.0,34359740000.0,8.0
21,2021-03-03 10:15:05.611999989,158334976.0,1376518144.0,6.715200000046753,1.6960000000894069,159383552.0,11988283392.0,100000000000.0,1.2,1378991172.8,12,16.0,34359740000.0,8.0
22,2021-03-03 10:15:20.611999989,159068979.20000002,1350723174.4,6.425599999981931,1.5219999998807907,159698124.79999998,11975065600.0,100000000000.0,2.0,1353531392.8,12,16.0,34359740000.0,8.0
23,2021-03-03 10:15:35.611999989,158544691.20000002,1303563468.8,6.478400000021794,1.4039999987930059,157915545.6,11975069696.0,100000000000.0,1.6,1306806419.4,12,16.0,34359740000.0,8.0
24,2021-03-03 10:15:50.611999989,209505484.8,1519884697.6,6.923200000007638,1.4480000000447038,206359756.8,11964932096.0,100000000000.0,1.2,1523685964.8,12,16.0,34359740000.0,8.0
25,2021-03-03 10:16:05.611999989,207198617.6,1524000358.4,6.963999999989755,1.517999999970198,207722905.6,11984101376.0,100000000000.0,1.8,1526189599.0,12,16.0,34359740000.0,8.0
26,2021-03-03 10:16:20.611999989,207568896.0,1566022041.6,7.098399999970568,1.4840000003576277,206150041.6,11948457984.0,100000000000.0,1.6,1569170789.6,12,16.0,34359740000.0,8.0
27,2021-03-03 10:16:35.611999989,207827763.2,1501718118.4,6.997600000048988,1.482000000402331,207827763.2,11965636608.0,100000000000.0,1.4,1504792564.2,12,16.0,34359740000.0,8.0
28,2021-03-03 10:16:50.611999989,8486911.999999998,1584254976.0,6.664799999981188,1.3119999997317793,8388608.0,11967086592.0,100000000000.0,1.4,1587920817.8,12,16.0,34359740000.0,8.0
29,2021-03-03 10:17:05.611999989,8388608.0,1516870041.6,6.627199999988079,1.4500000000000002,8388608.0,11989069824.0,100000000000.0,1.6,1520170645.2,12,16.0,34359740000.0,8.0
30,2021-03-03 10:17:20.611999989,8539340.8,1513358950.4,6.5007999999914325,1.4840000007301564,8388608.0,11970031616.0,100000000000.0,1.8,1515200794.4,12,16.0,34359740000.0,8.0
31,2021-03-03 10:17:35.611999989,8388608.0,1522846924.8,6.640000000013972,1.6060000002384185,8388608.0,11973160960.0,100000000000.0,1.8,1526546402.2,12,16.0,34359740000.0,8.0
32,2021-03-03 10:17:50.611999989,151103078.39999998,1346330624.0000002,6.440800000005401,1.404000000283122,150994944.0,11968163840.0,100000000000.0,1.6,1351320569.4,12,16.0,34359740000.0,8.0
