,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
0,2021-03-01 18:52:05.214999914,134217728.0,704512.0,1.0951999999815598,0.5880000002682209,134217728.0,11884085248.0,100000000000.0,1.0,896094.4,94
1,2021-03-01 18:52:20.214999914,134427443.2,922946764.8,4.823199999984356,1.0100000005215404,134427443.2,11859128320.0,100000000000.0,1.2,925027997.4,94
2,2021-03-01 18:52:35.214999914,134217728.0,1155321036.8,6.052799999993295,1.2000000018626449,133798297.6,11860307968.0,100000000000.0,1.2,1157946903.2,94
3,2021-03-01 18:52:50.214999914,60817408.0,1160485273.6,5.972800000011921,1.100000000372529,19713228.8,11861405696.0,100000000000.0,1.0,1162944442.0,94
4,2021-03-01 18:53:05.214999914,19922944.0,1195560140.8,5.749600000027567,1.1179999999701982,19922944.0,11880325120.0,100000000000.0,1.2,1197900413.4,94
5,2021-03-01 18:53:20.214999914,19922944.0,1212598681.6,5.956000000005587,1.0559999994933602,20132659.2,11843072000.0,100000000000.0,1.0,1215079092.8,94
6,2021-03-01 18:53:35.214999914,19922944.0,1160196096.0,5.6544000000460075,1.191999999061227,20132659.2,11844280320.0,100000000000.0,1.4,1161584086.0,94
7,2021-03-01 18:53:50.214999914,51799654.40000001,1221066752.0,5.8855999999912445,1.3040000002831222,69625446.39999999,11848290304.0,100000000000.0,1.2,1223556522.4,94
8,2021-03-01 18:54:05.214999914,69206016.0,1507878502.4,6.860800000024028,1.5820000007748605,69415731.2,11881615360.0,100000000000.0,0.8,1510947499.6,94
9,2021-03-01 18:54:20.214999914,69206016.0,1549821542.4,6.84000000001397,1.3699999999254944,69415731.19999999,11865796608.0,100000000000.0,1.0,1553310770.4,94
10,2021-03-01 18:54:35.214999914,68996300.80000001,1536530841.6,6.778399999975227,1.3500000003725288,69415731.2,11865186304.0,100000000000.0,1.2,1539431104.0,94
11,2021-03-01 18:54:50.214999914,126772838.4,1548563251.2,6.919999999995344,1.301999998837709,160222412.79999998,11868880896.0,100000000000.0,0.8,1550850691.6,94
12,2021-03-01 18:55:05.214999914,158334976.00000003,1508612505.6,6.807199999992736,1.404000000283122,157286400.0,11867738112.0,100000000000.0,0.8,1511792517.6,94
13,2021-03-01 18:55:20.214999914,158334976.0,1459670220.8000002,6.8168000000063325,1.2800000000745058,157076684.8,11853172736.0,100000000000.0,1.8,1462830824.0,94
14,2021-03-01 18:55:35.214999914,158334976.0,1489738137.6,6.875199999962933,1.3539999995380638,157915545.60000002,11854536704.0,100000000000.0,1.0,1492510121.8,94
15,2021-03-01 18:55:50.214999914,189792256.0,1420637798.4,6.565599999972619,1.2799999997019773,208981196.8,11855605760.0,100000000000.0,1.2,1422994265.2,94
16,2021-03-01 18:56:05.214999914,207618048.0,1513934028.8,6.870399999967777,1.5280000001192096,201116876.8,11873820672.0,100000000000.0,0.8,1515939423.4,94
17,2021-03-01 18:56:20.214999914,207827763.2,1500171468.7999995,6.839200000022537,1.5680000010877848,207408332.8,11879010304.0,100000000000.0,1.0,1503107522.8,94
18,2021-03-01 18:56:35.214999914,207631155.2,1450888396.8000002,6.891199999977835,1.6239999987184996,207827763.2,11881979904.0,100000000000.0,1.0,1454291066.2,94
19,2021-03-01 18:56:50.214999914,80111206.4,1495846092.8000002,6.898400000017135,1.375999999791384,8388608.0,11874566144.0,100000000000.0,0.8,1498880584.6,94
20,2021-03-01 18:57:05.214999914,8401715.2,1450233036.8000002,6.563199999998324,1.3440000001341108,8388608.0,11870269440.0,100000000000.0,0.8,1452960057.6,94
21,2021-03-01 18:57:20.214999914,8388608.0,1404882124.8,6.617599999997765,1.1440000001341102,8388608.0,11850526720.0,100000000000.0,1.0,1407604940.8,94
22,2021-03-01 18:57:35.214999914,8395161.6,1375026380.8,6.323199999984353,1.1360000010579827,8388608.0,11851296768.0,100000000000.0,0.8,1377600630.2,94
23,2021-03-01 18:57:50.214999914,97936998.4,1396598374.4,6.6351999999489655,1.2199999984353784,151099801.6,11852378112.0,100000000000.0,1.0,1399579385.0,94
24,2021-03-01 18:58:05.214999914,151008051.2,1429287731.1999998,6.9128000000026075,1.338000001013279,150680371.2,11871137792.0,100000000000.0,0.8,1432238003.6,94
25,2021-03-01 18:58:20.214999914,150994944.0,1404593766.4,6.691999999992549,1.2679999995976687,150785228.8,11875270656.0,100000000000.0,1.0,1407491462.8,94
26,2021-03-01 18:58:35.214999914,151008051.2,1471204556.8,6.7847999999765305,1.6340000007301565,151204659.2,11897425920.0,100000000000.0,1.2,1473786423.6,94
27,2021-03-01 18:58:50.214999914,81159782.39999999,1390963097.6,6.373599999980071,1.3660000000149009,38797312.0,11891617792.0,100000000000.0,0.8,1393516387.2,94
28,2021-03-01 18:59:05.214999914,38810419.2,1441477427.1999998,6.552800000039861,1.4759999990463255,38797312.00000001,11910475776.0,100000000000.0,1.6,1444287385.8,94
