,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
0,2021-02-27 11:56:44.709000111,273783193.6,889651.2,2.06480000000447,0.6480000000447034,134230835.2,11957948416.0,100000000000.0,0.8,1085261.0,32
1,2021-02-27 11:56:59.709000111,273573478.4,1241933414.4,6.089599999971687,1.2200000002980231,134427443.2,11958648832.0,100000000000.0,0.8,1244538220.6,32
2,2021-02-27 11:57:14.709000111,250399948.8,1123287040.0,5.965600000019187,1.200000000745058,134008012.8,11960397824.0,100000000000.0,1.8,1125802625.6,32
3,2021-02-27 11:57:29.709000111,136314880.0,1170525388.8,5.747999999998138,1.0780000001192094,19922944.0,11955269632.0,100000000000.0,1.4,1173127406.6,32
4,2021-02-27 11:57:44.709000111,136314880.0,1200724377.6,6.097600000002422,1.1380000010132791,19922944.0,11956965376.0,100000000000.0,1.0,1203201755.2,32
5,2021-02-27 11:57:59.709000111,136314880.0,1232915660.7999995,6.163999999966473,1.1319999992847447,20132659.2,11957764096.0,100000000000.0,0.8,1235408573.4,32
6,2021-02-27 11:58:14.709000111,114294784.0,1209165414.4,5.860800000024028,1.2600000005215408,19713228.8,11959107584.0,100000000000.0,1.2,1211819602.6,32
7,2021-02-27 11:58:29.709000111,163577856.0,1176685772.8,6.101599999982864,1.3280000008642676,68996300.80000001,11960078336.0,100000000000.0,1.4,1179094449.8,32
8,2021-02-27 11:58:44.709000111,163577856.0,1506646425.6,6.920800000033343,1.5760000012815,68996300.8,11982852096.0,100000000000.0,1.2,1509772616.8,32
9,2021-02-27 11:58:59.709000111,163577856.0,1533804544.0,6.820799999986775,1.441999999061227,69206016.00000001,11987054592.0,100000000000.0,1.6,1537152793.6,32
10,2021-02-27 11:59:14.709000111,247463936.0,1556584857.6,6.989599999971688,1.4059999994933603,69206016.0,11978620928.0,100000000000.0,0.8,1559657795.2,32
11,2021-02-27 11:59:29.709000111,336592896.0,1583716761.6,7.201600000006148,1.4300000004470357,158125260.8,11982704640.0,100000000000.0,0.8,1586488261.0,32
12,2021-02-27 11:59:44.709000111,336592896.00000006,1490078924.8,7.103200000012293,1.388000000268221,158544691.20000002,11980017664.0,100000000000.0,1.4,1492900472.8,32
13,2021-02-27 11:59:59.709000111,336592896.0,1566816665.6,7.178399999975227,1.4160000000149011,157705830.4,11981197312.0,100000000000.0,0.8,1570208037.8,32
14,2021-02-27 12:00:14.709000111,342884352.0,1502609408.0,7.073599999980071,1.4260000005364415,157496115.20000002,11986845696.0,100000000000.0,1.2,1505692564.8,32
15,2021-02-27 12:00:29.709000111,391747993.6,1513544908.8000002,6.928000000002794,1.4660000007599594,208456908.8,11982123008.0,100000000000.0,1.2,1516572612.6,32
16,2021-02-27 12:00:44.709000111,392167424.0,1502819942.4,7.048799999989568,1.5699999995529652,206779187.2,11961667584.0,100000000000.0,1.2,1506273169.6,32
17,2021-02-27 12:00:59.709000111,392167424.0,1492962508.8,7.096799999964424,1.6220000009983782,206884044.8,11963080704.0,100000000000.0,0.8,1496175974.0,32
18,2021-02-27 12:01:14.709000111,336592896.00000006,1473249280.0,6.999199999985284,1.6520000010728833,208456908.8,11964690432.0,100000000000.0,1.2,1476408916.8,32
19,2021-02-27 12:01:29.709000111,137363456.00000003,1459119718.4,6.671999999973923,1.412000000104308,8388608.0,11992547328.0,100000000000.0,1.4,1462094809.2,32
20,2021-02-27 12:01:44.709000111,137363456.0,1440061030.4,6.72320000003092,1.3019999995827671,8388608.0,11981742080.0,100000000000.0,1.6,1443223814.0,32
21,2021-02-27 12:01:59.709000111,137153740.8,1392010854.4,6.6880000000121065,1.2219999980181455,8388608.0,11981803520.0,100000000000.0,1.0,1394747195.6,32
22,2021-02-27 12:02:14.709000111,89128960.0,1427138150.4,6.62399999999907,1.2579999983310701,8388608.0,11982163968.0,100000000000.0,1.4,1432462448.6,32
23,2021-02-27 12:02:29.709000111,231945011.2,1382180454.4,6.771200000029057,1.3180000010877846,151204659.2,11983650816.0,100000000000.0,1.0,1384389001.8,32
24,2021-02-27 12:02:44.709000111,231945011.2,1409731788.8000002,6.87039999999106,1.3239999998360872,150365798.4,11985186816.0,100000000000.0,1.2,1412775405.4,32
25,2021-02-27 12:02:59.709000111,231525580.8,1414660096.0000002,6.841600000020118,1.329999999701977,151624089.6,11986059264.0,100000000000.0,1.2,1417666053.4,32
26,2021-02-27 12:03:14.709000111,233832448.00000003,1420663193.6,6.854399999976157,1.4740000005811456,151204659.2,11966476288.0,100000000000.0,1.2,1423390766.4,32
27,2021-02-27 12:03:29.709000111,121425100.8,1412274585.6,6.706400000001303,1.4219999998807906,38797312.0,11968786432.0,100000000000.0,1.0,1414899919.8,32
28,2021-02-27 12:03:44.709000111,121647923.2,1339201126.4,6.403999999980442,1.5259999990463258,38587596.8,11990360064.0,100000000000.0,1.4,1341399005.4,32
29,2021-02-27 12:03:59.709000111,121634816.0,1439694848.0,6.694400000013411,1.3480000004172323,38797312.00000001,11993415680.0,100000000000.0,1.4,1442616830.8,32
30,2021-02-27 12:04:14.709000111,234894131.2,1426931711.9999998,6.625600000051782,1.3220000006258488,38797312.0,11985997824.0,100000000000.0,0.8,1429490048.2,32
31,2021-02-27 12:04:29.709000111,265499443.2,1430467379.2,6.867999999993482,1.307999999821186,69415731.19999999,11982151680.0,100000000000.0,1.0,1433027921.6,32
32,2021-02-27 12:04:44.709000111,265512550.4,1386249420.8000002,6.656800000020303,1.254000000283122,69206016.0,11962753024.0,100000000000.0,1.0,1387698207.8,32
33,2021-02-27 12:04:59.709000111,265289728.0,1373896704.0,6.831999999983236,1.2799999993294475,68996300.80000001,11966291968.0,100000000000.0,1.2,1376723452.0,32
34,2021-02-27 12:05:14.709000111,417346355.2,1371355545.6,6.875199999986219,1.3199999991804363,69835161.6,11968577536.0,100000000000.0,1.0,1372073571.0,32
35,2021-02-27 12:05:29.709000111,417333248.0,1381603737.6,7.052799999993295,1.3920000012964011,68996300.80000001,11989495808.0,100000000000.0,1.2,1384459919.4,32
36,2021-02-27 12:05:44.709000111,417346355.2,1435662745.6,6.924800000037067,1.4700000002980231,69625446.39999999,11990388736.0,100000000000.0,0.8,1438835529.0,32
37,2021-02-27 12:05:59.709000111,417333248.0,1412877516.8,7.006399999978021,1.5160000007599592,69520588.8,11995926528.0,100000000000.0,0.8,1415674710.2,32
38,2021-02-27 12:06:14.709000111,375403315.2,1351643136.0,6.870400000014343,1.5519999988377091,69206016.0,11972165632.0,100000000000.0,1.2,1354444446.4,32
39,2021-02-27 12:06:29.709000111,445644800.00000006,1252734566.4,6.832000000029803,1.353999999165535,139880038.4,11978014720.0,100000000000.0,1.2,1255255735.6,32
40,2021-02-27 12:06:44.709000111,445448192.00000006,1379852288.0,7.01999999997206,1.4760000001639126,139670323.2,11978596352.0,100000000000.0,0.8,1383010300.8,32
41,2021-02-27 12:06:59.709000111,445644800.0,1408447283.2,7.129600000008942,1.3679999995976686,139670323.2,11967598592.0,100000000000.0,1.4,1411334721.0,32
