,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
0,2021-02-27 14:51:20.381999969,301989888.0,943718.4,2.2408000000519683,0.5460000004619361,134217728.0,12001259520.0,100000000000.0,1.0,1152959.6,39
1,2021-02-27 14:51:35.381999969,301780172.8,1063544422.4,5.553600000008007,1.1620000012218954,135266304.0,12023468032.0,100000000000.0,0.8,1065790984.0,39
2,2021-02-27 14:51:50.381999969,302409318.4,1102787379.2,6.120799999986775,1.1839999992400412,134008012.8,12024180736.0,100000000000.0,1.2,1105278714.4,39
3,2021-02-27 14:52:05.381999969,217684377.6,1159977369.6,6.2488000000361374,1.3560000002384187,134427443.2,12043538432.0,100000000000.0,1.0,1162083019.6,39
4,2021-02-27 14:52:20.381999969,70464307.2,1164129075.2,5.566399999987334,1.2600000008940695,19922944.0,12006207488.0,100000000000.0,1.6,1166872246.2,39
5,2021-02-27 14:52:35.381999969,70254592.0,1216401408.0,5.787999999988824,1.6060000002384187,19713228.8,12048965632.0,100000000000.0,1.0,1219031144.8,39
6,2021-02-27 14:52:50.381999969,70254592.0,1167065088.0,5.756000000005588,1.181999999657273,19922944.0,12053749760.0,100000000000.0,1.2,1169490072.2,39
7,2021-02-27 14:53:05.381999969,294020710.4,1180303360.0,6.242399999988266,1.25,19922944.0,12070223872.0,100000000000.0,1.0,1182546765.0,39
8,2021-02-27 14:53:20.381999969,420898406.4,1513331097.6,7.15039999994915,1.3339999999850989,69415731.2,12028575744.0,100000000000.0,1.0,1514308099.4,39
9,2021-02-27 14:53:35.381999969,420478976.0,1543084441.6,7.163199999998324,1.391999999433756,69206015.99999999,12007763968.0,100000000000.0,1.0,1546027958.0,39
10,2021-02-27 14:53:50.381999969,420688691.2,1520435200.0,7.193599999998696,1.345999999716878,69206016.0,12007739392.0,100000000000.0,1.2,1523613333.6,39
11,2021-02-27 14:54:05.381999969,221052928.00000003,1553887232.0000002,7.0752000000095,1.9120000008493665,69625446.39999999,12047720448.0,100000000000.0,1.0,1557039021.8,39
12,2021-02-27 14:54:20.381999969,241382195.2,1505859993.6,6.9592000000411645,1.3240000009536743,158230118.4,12030304256.0,100000000000.0,1.2,1510508487.0,39
13,2021-02-27 14:54:35.381999969,241185587.2,1470994841.6,6.8527999999932945,1.5,157600972.8,12031651840.0,100000000000.0,1.4,1473649600.8,39
14,2021-02-27 14:54:50.381999969,241591910.40000004,1469893836.8000002,6.806399999978019,1.5160000000149012,156237824.0,12032933888.0,100000000000.0,0.8,1472784843.8,39
15,2021-02-27 14:55:05.381999969,334718566.4,1478832947.1999998,7.099200000031852,1.6739999998360875,159593267.2,12031160320.0,100000000000.0,1.0,1481881763.2,39
16,2021-02-27 14:55:20.381999969,417438105.6,1476368793.6,7.027200000011362,1.5079999990761284,206150041.6,12019499008.0,100000000000.0,1.0,1481371275.2,39
17,2021-02-27 14:55:35.381999969,417556070.4,1535691980.7999995,7.071999999997207,1.5559999991208318,208247193.6,12019572736.0,100000000000.0,1.6,1538780531.0,39
