,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
0,2021-03-03 05:19:09.940999985,134427443.2,474316.79999999993,1.088800000026822,0.5640000004321336,134217728.0,11956412416.0,100000000000.0,1.4,653950.0,4,16.0,34359740000.0,8.0
1,2021-03-03 05:19:24.940999985,134008012.8,263202406.4,2.423199999999997,0.7820000000298023,134217728.0,11957800960.0,100000000000.0,1.4,262918914.2,4,16.0,34359740000.0,8.0
2,2021-03-03 05:19:39.940999985,134217728.0,295043072.0,2.503199999965727,0.6839999992400404,134217728.0,11961298944.0,100000000000.0,1.6,295908639.4,4,16.0,34359740000.0,8.0
3,2021-03-03 05:19:54.940999985,39007027.2,301989888.0,2.2511999999871475,0.6800000000745058,19922944.0,11949105152.0,100000000000.0,1.8,302810055.0,4,16.0,34359740000.0,8.0
4,2021-03-03 05:20:09.940999985,19922944.0,250501529.6,1.6552000000374392,0.6140000000596044,19922944.0,11931631616.0,100000000000.0,1.8,250801682.0,4,16.0,34359740000.0,8.0
5,2021-03-03 05:20:24.940999985,19922944.0,267436851.2,1.7711999999592078,0.7799999997019771,20132659.2,11932999680.0,100000000000.0,1.4,268115509.6,4,16.0,34359740000.0,8.0
6,2021-03-03 05:20:39.940999985,19922944.0,270109900.79999995,1.5791999999899415,0.7099999990314246,19922944.0,11930894336.0,100000000000.0,1.4,270775367.6,4,16.0,34359740000.0,8.0
7,2021-03-03 05:20:54.940999985,59978547.20000001,275565772.8,2.127199999988079,0.9100000016391276,68996300.80000001,11930894336.0,100000000000.0,1.4,276235287.0,4,16.0,34359740000.0,8.0
8,2021-03-03 05:21:09.940999985,69206016.0,255094784.00000003,2.1464000000152743,0.7780000008642671,68996300.8,11932389376.0,100000000000.0,1.6,255703417.2,4,16.0,34359740000.0,8.0
9,2021-03-03 05:21:24.940999985,69101158.4,270194278.4,2.0208000000566244,0.780000000074506,69101158.4,11935043584.0,100000000000.0,1.2,271698770.2,4,16.0,34359740000.0,8.0
10,2021-03-03 05:21:39.940999985,69206016.0,271478784.0,2.0752000000095,0.6679999995976688,69206016.0,11930472448.0,100000000000.0,1.2,272226587.0,4,16.0,34359740000.0,8.0
11,2021-03-03 05:21:54.940999985,142606336.0,267413094.40000004,2.4975999999791387,0.7579999987035992,158334976.0,11951407104.0,100000000000.0,1.6,268489527.8,4,16.0,34359740000.0,8.0
12,2021-03-03 05:22:09.940999985,158230118.4,259885465.6,2.5704000000143417,0.7519999988377096,158334976.0,11950907392.0,100000000000.0,1.8,260387116.4,4,16.0,34359740000.0,8.0
13,2021-03-03 05:22:24.940999985,158125260.8,254905548.8,2.629600000008941,0.7679999992251398,158334976.00000003,11950936064.0,100000000000.0,1.4,255579550.6,4,16.0,34359740000.0,8.0
14,2021-03-03 05:22:39.940999985,158334976.00000003,245940224.0,2.579199999989942,0.6719999991357327,158334976.00000003,11950936064.0,100000000000.0,1.6,246478792.0,4,16.0,34359740000.0,8.0
15,2021-03-03 05:22:54.940999985,199439155.2,258814771.2,2.7879999999655407,0.9500000007450579,207618048.0,11950981120.0,100000000000.0,1.6,259858389.0,4,16.0,34359740000.0,8.0
16,2021-03-03 05:23:09.940999985,207618048.0,277481881.6,2.986400000029244,0.9899999998509882,207618048.0,11951677440.0,100000000000.0,1.4,278361898.6,4,16.0,34359740000.0,8.0
17,2021-03-03 05:23:24.940999985,207408332.8,280286822.4,2.955199999990873,1.0980000000447037,207618048.0,11953168384.0,100000000000.0,1.8,281187331.0,4,16.0,34359740000.0,8.0
18,2021-03-03 05:23:39.940999985,207618048.0,271583641.6,2.891200000047684,0.8379999991506338,207618048.0,11957780480.0,100000000000.0,1.6,272265324.0,4,16.0,34359740000.0,8.0
19,2021-03-03 05:23:54.940999985,43620761.6,283980595.20000005,1.8087999999523163,0.7459999989718198,8388608.0,11957497856.0,100000000000.0,1.6,284755251.4,4,16.0,34359740000.0,8.0
20,2021-03-03 05:24:09.940999985,8388608.0,285104537.6,1.5975999999558552,0.6200000002980232,8388608.0,11938488320.0,100000000000.0,1.4,285842695.8,4,16.0,34359740000.0,8.0
21,2021-03-03 05:24:24.940999985,8388608.0,283138457.6,1.5783999999752267,0.6120000012218955,8178892.8,11930230784.0,100000000000.0,1.6,283810349.8,4,16.0,34359740000.0,8.0
22,2021-03-03 05:24:39.940999985,8388608.0,287699763.2,1.6695999999530613,0.5319999996572733,8283750.4,11929432064.0,100000000000.0,1.2,288424851.8,4,16.0,34359740000.0,8.0
23,2021-03-03 05:24:54.940999985,126458265.59999998,248847564.8,2.237599999969825,0.7319999996572734,150994944.0,11929444352.0,100000000000.0,1.6,249570755.8,4,16.0,34359740000.0,8.0
24,2021-03-03 05:25:09.940999985,150994944.0,242511872.0,2.395200000051409,0.7280000008642675,151204659.2,11930050560.0,100000000000.0,1.6,243267337.4,4,16.0,34359740000.0,8.0
25,2021-03-03 05:25:24.940999985,150785228.8,264479539.2,2.604000000003725,0.8399999987334014,150785228.8,11929833472.0,100000000000.0,1.2,265071907.4,4,16.0,34359740000.0,8.0
26,2021-03-03 05:25:39.940999985,150994944.0,256169574.4,2.7464000000152735,0.8639999985694886,150785228.8,11929825280.0,100000000000.0,1.8,256958026.4,4,16.0,34359740000.0,8.0
27,2021-03-03 05:25:54.940999985,58615398.4,281044582.40000004,2.004799999948591,0.9379999984055758,38797312.0,11930996736.0,100000000000.0,1.2,281778785.4,4,16.0,34359740000.0,8.0
28,2021-03-03 05:26:09.940999985,38797312.0,274828492.8,1.877599999983795,0.7559999994933605,38797312.0,11927216128.0,100000000000.0,1.8,275559013.6,4,16.0,34359740000.0,8.0
29,2021-03-03 05:26:24.940999985,38797312.00000001,361178726.4,2.919999999995343,0.7960000008344651,38797312.00000001,11969175552.0,100000000000.0,1.4,362331951.4,4,16.0,34359740000.0,8.0
30,2021-03-03 05:26:39.940999985,38797312.00000001,380367667.2000001,3.2304000000003725,0.6519999999552963,38797312.00000001,11970093056.0,100000000000.0,1.4,381299157.0,4,16.0,34359740000.0,8.0
31,2021-03-03 05:26:54.940999985,63124275.2,377588940.8,3.3287999999942257,0.757999999448657,68996300.8,11971940352.0,100000000000.0,2.2,378577772.2,4,16.0,34359740000.0,8.0
32,2021-03-03 05:27:09.940999985,69206016.0,421262131.2,3.667200000002049,0.7659999996423722,68996300.80000001,11972898816.0,100000000000.0,1.6,422267638.4,4,16.0,34359740000.0,8.0
33,2021-03-03 05:27:24.940999985,68996300.8,423624704.0,3.685600000014529,0.8179999992251399,69415731.19999999,11932147712.0,100000000000.0,1.4,424660682.4,4,16.0,34359740000.0,8.0
34,2021-03-03 05:27:39.940999985,69206016.0,414921523.19999987,3.633599999989382,0.6699999995529653,69206016.00000001,11929669632.0,100000000000.0,1.6,415968772.6,4,16.0,34359740000.0,8.0
35,2021-03-03 05:27:54.940999985,69835161.60000001,391357235.2,3.4599999999860303,0.9100000001490116,69206016.00000001,11929677824.0,100000000000.0,1.8,392356837.0,4,16.0,34359740000.0,8.0
36,2021-03-03 05:28:09.940999985,69206016.0,383623987.19999987,3.3360000000568104,0.9260000005364416,69206015.99999999,11929686016.0,100000000000.0,1.2,384610229.8,4,16.0,34359740000.0,8.0
37,2021-03-03 05:28:24.940999985,69206016.0,393087385.6,3.4767999999923633,1.0259999994188551,69206016.00000001,11930550272.0,100000000000.0,1.6,394144041.8,4,16.0,34359740000.0,8.0
38,2021-03-03 05:28:39.940999985,69206016.0,425200025.6,3.636800000001676,0.7919999998062852,68996300.8,11934728192.0,100000000000.0,1.6,426258249.2,4,16.0,34359740000.0,8.0
39,2021-03-03 05:28:54.940999985,127506841.6,431203123.19999987,3.995200000028126,0.908000000193715,141348044.79999998,11935100928.0,100000000000.0,1.4,432340647.6,4,16.0,34359740000.0,8.0
40,2021-03-03 05:29:09.940999985,139460608.0,388762009.6,3.769599999976344,0.8539999995380639,139670323.2,11955720192.0,100000000000.0,1.8,389718036.4,4,16.0,34359740000.0,8.0
41,2021-03-03 05:29:24.940999985,139250892.79999998,396062720.0,3.8032000000122927,0.8239999990910291,139460607.99999997,11957149696.0,100000000000.0,1.8,397177436.4,4,16.0,34359740000.0,8.0
42,2021-03-03 05:29:39.940999985,139460608.0,413479731.2000001,3.939999999990687,0.7219999995082615,139460608.0,11958374400.0,100000000000.0,1.6,414572156.2,4,16.0,34359740000.0,8.0
43,2021-03-03 05:29:54.940999985,82942361.60000001,400556032.0,3.551999999955296,0.8279999990016224,70254592.0,11925479424.0,100000000000.0,1.4,401547283.8,4,16.0,34359740000.0,8.0
44,2021-03-03 05:30:09.940999985,70254592.0,377382502.4,3.384800000023097,0.7840000003576278,70254592.0,11926482944.0,100000000000.0,1.8,378388950.8,4,16.0,34359740000.0,8.0
45,2021-03-03 05:30:24.940999985,70044876.8,393894297.6,3.477599999960512,0.8859999999403954,70254592.0,11926421504.0,100000000000.0,0.8,394912323.8,4,16.0,34359740000.0,8.0
46,2021-03-03 05:30:39.940999985,70254592.0,412586803.19999987,3.5975999999791384,0.8660000000149012,70254592.0,11927838720.0,100000000000.0,2.0,413675429.6,4,16.0,34359740000.0,8.0
47,2021-03-03 05:30:54.940999985,41313894.4,434002329.6,3.6520000000251467,0.9960000000894068,35651584.0,11929190400.0,100000000000.0,1.2,435307597.8,4,16.0,34359740000.0,8.0
48,2021-03-03 05:31:09.940999985,35651584.0,402834227.2,3.3904000000096857,0.8019999988377094,35651584.0,11933495296.0,100000000000.0,1.6,403684280.8,4,16.0,34359740000.0,8.0
49,2021-03-03 05:31:24.940999985,35651584.0,373315993.6,3.1863999999826773,0.8039999991655351,35651584.0,11933417472.0,100000000000.0,1.4,374024898.4,4,16.0,34359740000.0,8.0
50,2021-03-03 05:31:39.940999985,35651584.0,386895052.8,3.2695999999763443,0.6640000000596046,35651584.0,11925131264.0,100000000000.0,1.4,387788941.8,4,16.0,34359740000.0,8.0
51,2021-03-03 05:31:54.940999985,11953766.4,412008448.0,3.376000000000932,0.7480000007897613,6291455.999999999,11947401216.0,100000000000.0,1.4,413018028.6,4,16.0,34359740000.0,8.0
52,2021-03-03 05:32:09.940999985,6291456.0,439327129.6,3.544800000009127,0.6939999993890524,6291456.000000001,11948724224.0,100000000000.0,1.4,440075262.4,4,16.0,34359740000.0,8.0
53,2021-03-03 05:32:24.940999985,6291456.0,404750336.0,3.2303999999538062,0.7240000013262035,6291455.999999999,11950239744.0,100000000000.0,1.4,406340276.6,4,16.0,34359740000.0,8.0
54,2021-03-03 05:32:39.940999985,6291456.0,408324505.6,3.292000000039116,0.6139999989420176,6291456.000000001,11953995776.0,100000000000.0,1.4,409240789.4,4,16.0,34359740000.0,8.0
55,2021-03-03 05:32:54.940999985,178887065.60000002,398723481.6,4.019200000003911,0.9919999994337556,214958080.0,11950415872.0,100000000000.0,1.4,399850637.6,4,16.0,34359740000.0,8.0
56,2021-03-03 05:33:09.940999985,214958080.0,368655564.8,4.056000000052154,1.0300000004470349,214958080.0,11950411776.0,100000000000.0,1.8,369842981.2,4,16.0,34359740000.0,8.0
57,2021-03-03 05:33:24.940999985,214538649.6,406614016.0,4.273599999933504,1.1900000002235174,215167795.2,11950424064.0,100000000000.0,1.8,407790339.6,4,16.0,34359740000.0,8.0
58,2021-03-03 05:33:39.940999985,214958080.0,379062681.6,4.0207999999867745,0.8820000004023313,214958080.0,11953680384.0,100000000000.0,1.4,380042104.6,4,16.0,34359740000.0,8.0
59,2021-03-03 05:33:54.940999985,189372825.6,381159833.6,3.968800000031479,0.9259999994188548,187695104.00000003,11932614656.0,100000000000.0,1.6,382791917.4,4,16.0,34359740000.0,8.0
60,2021-03-03 05:34:09.940999985,187695104.00000003,416813056.0,4.158400000003167,0.8379999995231627,187695104.0,11933343744.0,100000000000.0,1.4,417947903.4,4,16.0,34359740000.0,8.0
61,2021-03-03 05:34:24.940999985,187590246.4,392796569.6,3.9920000000158327,0.8739999990910289,187695104.00000003,11934576640.0,100000000000.0,1.4,393919882.0,4,16.0,34359740000.0,8.0
62,2021-03-03 05:34:39.940999985,187485388.8,345820364.80000013,3.766400000010617,0.7160000007599593,187695104.0,11935907840.0,100000000000.0,1.4,346524294.2,4,16.0,34359740000.0,8.0
63,2021-03-03 05:34:54.940999985,91855257.6,389070848.0,3.5080000000074514,0.7899999998509886,69206016.0,11937214464.0,100000000000.0,1.8,390095015.4,4,16.0,34359740000.0,8.0
64,2021-03-03 05:35:09.940999985,69206016.0,407997644.8,3.5935999999754134,0.7479999981820584,69206016.0,11939844096.0,100000000000.0,1.4,408855541.0,4,16.0,34359740000.0,8.0
65,2021-03-03 05:35:24.940999985,69206016.0,380944384.0,3.3727999999886378,0.8359999999403952,69206016.0,11934363648.0,100000000000.0,2.2,381957772.6,4,16.0,34359740000.0,8.0
66,2021-03-03 05:35:39.940999985,69206016.0,386030796.8,3.407199999992736,0.8399999987334014,69206016.0,11930251264.0,100000000000.0,1.8,386929483.0,4,16.0,34359740000.0,8.0
67,2021-03-03 05:35:54.940999985,146381209.6,407869849.6,3.876000000000932,1.0960000012069937,162424422.4,11930304512.0,100000000000.0,1.4,408750644.2,4,16.0,34359740000.0,8.0
68,2021-03-03 05:36:09.940999985,162529280.00000003,375390208.0,3.804000000003725,0.9359999999403956,162529280.00000003,11932971008.0,100000000000.0,1.4,376386565.2,4,16.0,34359740000.0,8.0
69,2021-03-03 05:36:24.940999985,162424422.4,345639321.6,3.620800000033342,0.8739999987185001,162529280.0,11952934912.0,100000000000.0,1.4,346904278.6,4,16.0,34359740000.0,8.0
70,2021-03-03 05:36:39.940999985,162424422.4,331640832.0,3.459200000017882,0.7140000000596048,162529280.0,11953655808.0,100000000000.0,1.4,332598813.8,4,16.0,34359740000.0,8.0
71,2021-03-03 05:36:54.940999985,228799283.2,398566195.2,4.247200000006705,0.8960000004619361,242430771.2,11955105792.0,100000000000.0,1.8,399940082.0,4,16.0,34359740000.0,8.0
72,2021-03-03 05:37:09.940999985,242221056.0,375445094.4,4.095999999949709,0.8839999981224538,242221056.00000003,11935637504.0,100000000000.0,1.4,376342741.2,4,16.0,34359740000.0,8.0
73,2021-03-03 05:37:24.940999985,242221056.00000003,383597772.8,4.125600000005217,0.9239999998360874,243584204.8,11930038272.0,100000000000.0,2.2,384744903.4,4,16.0,34359740000.0,8.0
