,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
0,2021-03-03 11:33:24.183000088,134008012.8,835584.0,1.1007999999914322,0.8980000004172327,134217728.0,11977068544.0,100000000000.0,1.2,1049313.2,16,16.0,34359740000.0,8.0
1,2021-03-03 11:33:39.183000088,134217728.0,1032346009.6,4.193599999998696,1.2720000006258487,134008012.8,11983089664.0,100000000000.0,1.2,1034800210.6,16,16.0,34359740000.0,8.0
2,2021-03-03 11:33:54.183000088,134008012.8,975542681.6,4.884799999976531,1.303999999538064,134637158.4,11976577024.0,100000000000.0,1.8,976152640.0,16,16.0,34359740000.0,8.0
3,2021-03-03 11:34:09.183000088,19922944.0,938976051.2,4.187199999997393,1.0640000000596046,19922944.0,11956011008.0,100000000000.0,1.8,941079867.4,16,16.0,34359740000.0,8.0
4,2021-03-03 11:34:24.183000088,19922944.0,1027237478.4,4.244000000017695,1.1420000009238718,19922944.0,11957129216.0,100000000000.0,1.4,1029661926.2,16,16.0,34359740000.0,8.0
5,2021-03-03 11:34:39.183000088,19922944.0,960314572.8,3.7432000000262633,0.9820000011473894,19922944.0,11978100736.0,100000000000.0,2.0,962673213.4,16,16.0,34359740000.0,8.0
6,2021-03-03 11:34:54.183000088,19922944.0,1031457996.8,4.714399999962189,1.1380000006407498,19922944.0,12000329728.0,100000000000.0,1.8,1033625851.4,16,16.0,34359740000.0,8.0
7,2021-03-03 11:35:09.183000088,69206015.99999999,1000551219.2,4.756799999973738,1.15,69206016.0,12005240832.0,100000000000.0,1.4,1003370169.0,16,16.0,34359740000.0,8.0
8,2021-03-03 11:35:24.183000088,69206016.0,970669260.8,4.55679999999702,1.280000001564622,69206016.0,11997491200.0,100000000000.0,1.4,972895295.8,16,16.0,34359740000.0,8.0
9,2021-03-03 11:35:39.183000088,69206016.0,1331770163.2,6.674400000041351,1.4520000014454126,69206016.0,11998900224.0,100000000000.0,1.6,1334731512.2,16,16.0,34359740000.0,8.0
10,2021-03-03 11:35:54.183000088,69206016.0,1296927948.8000002,6.319200000027193,1.612000000849367,69206016.0,12000096256.0,100000000000.0,2.0,1298017591.2,16,16.0,34359740000.0,8.0
11,2021-03-03 11:36:09.183000088,158334976.00000003,1338719436.8,6.5104000000050295,1.4979999996721745,157496115.20000002,12006608896.0,100000000000.0,1.4,1340239573.4,16,16.0,34359740000.0,8.0
12,2021-03-03 11:36:24.183000088,158125260.8,1348337663.9999998,6.900000000023283,1.5200000006705516,158125260.8,11983519744.0,100000000000.0,2.2,1351889727.2,16,16.0,34359740000.0,8.0
13,2021-03-03 11:36:39.183000088,150890086.4,1266807603.2,6.1824000000255195,1.2720000006258485,158754406.4,12005187584.0,100000000000.0,1.8,1270479216.6,16,16.0,34359740000.0,8.0
14,2021-03-03 11:36:54.183000088,157705830.4,1337880576.0,6.263999999989756,1.4260000005364413,158544691.20000002,11985588224.0,100000000000.0,1.6,1344127488.2,16,16.0,34359740000.0,8.0
15,2021-03-03 11:37:09.183000088,206359756.79999995,1325924352.0,6.81040000000503,1.4420000001788138,207198617.6,11986526208.0,100000000000.0,1.6,1329178650.8,16,16.0,34359740000.0,8.0
16,2021-03-03 11:37:24.183000088,207408332.8,1351614464.0000002,6.911199999973178,1.4459999993443486,207827763.2,11987931136.0,100000000000.0,1.2,1353941825.0,16,16.0,34359740000.0,8.0
17,2021-03-03 11:37:39.183000088,207827763.2,1332742553.6,6.555199999944308,1.356000000983477,209086054.4,11989200896.0,100000000000.0,2.2,1334380242.0,16,16.0,34359740000.0,8.0
18,2021-03-03 11:37:54.183000088,207198617.6,1317457100.8,6.8240000000456345,1.6440000008791689,207618048.0,11993346048.0,100000000000.0,2.2,1320990207.0,16,16.0,34359740000.0,8.0
19,2021-03-03 11:38:09.183000088,9856614.4,1353082470.4,6.641599999950269,1.4560000006109473,8388608.0,11961405440.0,100000000000.0,1.6,1355584654.8,16,16.0,34359740000.0,8.0
20,2021-03-03 11:38:24.183000088,8388608.0,1330278400.0000002,6.276000000000932,1.5640000000596044,8388608.0,11960901632.0,100000000000.0,1.6,1333220433.8,16,16.0,34359740000.0,8.0
21,2021-03-03 11:38:39.183000088,8388608.0,1298792448.0,6.467200000002049,1.2899999994784592,8388608.0,11963867136.0,100000000000.0,1.8,1301430317.0,16,16.0,34359740000.0,8.0
22,2021-03-03 11:38:54.183000088,8388608.0,1319003750.4,6.4687999999849115,1.3780000008642674,8388608.0,11963863040.0,100000000000.0,2.0,1322254398.6,16,16.0,34359740000.0,8.0
23,2021-03-03 11:39:09.183000088,150994944.0,1248850739.2,6.348800000012852,1.3520000007003543,150365798.4,11960733696.0,100000000000.0,1.8,1251585831.0,16,16.0,34359740000.0,8.0
24,2021-03-03 11:39:24.183000088,150994944.0,1336698470.4,6.8135999999940395,1.4559999994933606,150994944.0,11960733696.0,100000000000.0,2.0,1339617242.4,16,16.0,34359740000.0,8.0
