,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
0,2021-03-01 19:42:45.466000080,134217728.0,891289.5999999999,1.0800000000046566,0.4799999997019769,134008012.8,11870449664.0,100000000000.0,0.8,1076051.0,96
1,2021-03-01 19:43:00.466000080,134217728.0,1070622310.4,5.112799999932759,1.1200000002980233,133588582.40000002,11871805440.0,100000000000.0,0.8,1072341874.0,96
2,2021-03-01 19:43:15.466000080,134217728.0,1128502886.4,5.7311999999685215,1.2760000001639125,134008012.8,11873165312.0,100000000000.0,1.2,1131331868.6,96
3,2021-03-01 19:43:30.466000080,64592281.6,1144835276.8000002,5.582400000025519,1.291999999806285,19922944.0,11870081024.0,100000000000.0,1.0,1145949161.0,96
4,2021-03-01 19:43:45.466000080,19922944.0,1177996492.8,5.5960000000428405,1.3480000000447037,20132659.2,11849084928.0,100000000000.0,0.8,1180359359.6,96
5,2021-03-01 19:44:00.466000080,19922944.0,1217842380.8000002,5.83440000002738,1.2079999990761279,19713228.8,11851415552.0,100000000000.0,1.2,1220314330.2,96
6,2021-03-01 19:44:15.466000080,19922944.0,1191732838.4,5.696800000010989,1.1420000001788142,19713228.8,11851358208.0,100000000000.0,1.4,1194642039.2,96
7,2021-03-01 19:44:30.466000080,49073356.8,1192519270.4,5.850400000019,1.1720000006258489,68786585.60000001,11872645120.0,100000000000.0,0.8,1195068113.6,96
8,2021-03-01 19:44:45.466000080,69310873.6,1506856140.8,6.720799999986775,1.259999997913837,69206016.0,11874226176.0,100000000000.0,1.4,1508244451.4,96
9,2021-03-01 19:45:00.466000080,69206016.0,1515220172.8,6.5312000000150885,1.2599999994039537,69415731.2,11875323904.0,100000000000.0,1.2,1518272986.2,96
10,2021-03-01 19:45:15.466000080,69206016.0,1541616435.1999998,6.85999999998603,1.3519999995827674,68367155.19999999,11859005440.0,100000000000.0,1.2,1544704248.4,96
11,2021-03-01 19:45:30.466000080,122473676.8,1517813760.0,6.650399999995716,1.3180000003427268,159173836.8,11850735616.0,100000000000.0,1.0,1521060726.8,96
