,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
0,2021-02-28 05:36:03.809000015,374354739.2000001,0.0,2.7408000000054007,0.7220000013709067,134230835.2,11839467520.0,100000000000.0,0.8,224304.2,48
1,2021-02-28 05:36:18.809000015,277033779.2,1307783987.2,6.376000000000932,1.2700000021606683,134846873.6,11830669312.0,100000000000.0,1.2,1310603184.8,48
2,2021-02-28 05:36:33.809000015,276837171.2,1157732761.6,6.385600000014527,1.2259999994188546,134230835.2,11843473408.0,100000000000.0,0.8,1160318781.2,48
3,2021-02-28 05:36:48.809000015,277243494.4,1194852352.0,6.127999999979512,1.188000001385808,133798297.6,11865583616.0,100000000000.0,1.4,1197458270.0,48
4,2021-02-28 05:37:03.809000015,162535833.6,1197473792.0,6.1735999999800715,1.1640000008046627,19936051.200000007,11884302336.0,100000000000.0,0.8,1199888685.0,48
5,2021-02-28 05:37:18.809000015,225653555.2,1213412147.2,6.096799999987707,1.0899999994784593,19713228.8,11867615232.0,100000000000.0,1.2,1215875341.6,48
6,2021-02-28 05:37:33.809000015,225443840.00000003,1193594060.8,6.16960000002291,1.323999999091029,19936051.200000007,11827458048.0,100000000000.0,0.8,1196186914.8,48
7,2021-02-28 05:37:48.809000015,225653555.2,1171049676.8,6.171199999982492,1.2819999989122155,19922944.0,11819311104.0,100000000000.0,0.8,1173464714.0,48
8,2021-02-28 05:38:03.809000015,274726912.0,1527775232.0,7.065599999949335,1.6560000009834763,69219123.19999999,11837145088.0,100000000000.0,0.8,1530840610.8,48
9,2021-02-28 05:38:18.809000015,366163558.4,1507852288.0,7.064800000004472,1.4320000000298023,67947724.8,11822473216.0,100000000000.0,1.0,1510181673.6,48
10,2021-02-28 05:38:33.809000015,365953024.0,1502819123.2,7.090399999986402,1.4380000017583372,69428838.39999999,11819974656.0,100000000000.0,1.6,1506427796.6,48
11,2021-02-28 05:38:48.809000015,365953024.0,1507538534.3999994,7.143200000002982,1.3500000014901157,69415731.19999999,11820625920.0,100000000000.0,1.4,1510504758.2,48
12,2021-02-28 05:39:03.809000015,455081984.0,1475451289.6,7.05599999993574,1.4899999998509883,158557798.4,11839766528.0,100000000000.0,1.2,1479465592.6,48
13,2021-02-28 05:39:18.809000015,305135616.0,1493801369.5999994,7.015199999976902,1.363999998942017,158964121.6,11823243264.0,100000000000.0,1.0,1499977530.6,48
14,2021-02-28 05:39:33.809000015,305240473.6,1489921638.4,7.043199999979698,1.4259999986737966,159396659.2,11839717376.0,100000000000.0,0.8,1492626152.0,48
15,2021-02-28 05:39:48.809000015,306184192.0,1485622476.8,6.9319999999599515,1.285999999567866,157496115.2,11839684608.0,100000000000.0,1.0,1484380172.2,48
16,2021-02-28 05:40:03.809000015,354628403.2,1476081254.4,7.047999999974855,1.5739999998360874,205953433.6,11858509824.0,100000000000.0,0.8,1479254024.2,48
17,2021-02-28 05:40:18.809000015,624427008.0,1502399692.8000002,7.334399999957531,1.6239999987185,206988902.4,11820806144.0,100000000000.0,1.2,1505963934.6,48
