,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
0,2021-03-03 12:02:16.726999998,134427443.2,946176.0,1.105599999986589,0.6440000001341103,134008012.8,11977486336.0,100000000000.0,1.4,1155284.4,18,16.0,34359740000.0,8.0
1,2021-03-03 12:02:31.726999998,134217728.0,1145726566.4,5.373599999980072,1.4919999986886976,134125977.6,11978342400.0,100000000000.0,1.6,1148468694.8,18,16.0,34359740000.0,8.0
2,2021-03-03 12:02:46.726999998,134427443.2,982305996.7999998,4.582400000025519,2.3019999999552967,134217728.0,11989176320.0,100000000000.0,1.6,984571511.6,18,16.0,34359740000.0,8.0
3,2021-03-03 12:03:01.726999998,19922944.0,1054266982.4,4.452800000016579,2.4879999995231623,34196684.8,12017266688.0,100000000000.0,1.4,1056199586.6,18,16.0,34359740000.0,8.0
4,2021-03-03 12:03:16.726999998,19922944.0,1061394841.6,4.8967999999877065,1.4640000004321332,19922944.0,11984900096.0,100000000000.0,1.4,1063876459.6,18,16.0,34359740000.0,8.0
5,2021-03-03 12:03:31.726999998,19922944.0,1108764262.4,5.6183999999891965,1.1560000002384183,19936051.2,11983347712.0,100000000000.0,1.6,1111235958.4,18,16.0,34359740000.0,8.0
6,2021-03-03 12:03:46.726999998,20027801.6,1061471027.1999998,4.753599999984727,1.041999999806285,19922944.0,11984994304.0,100000000000.0,1.6,1063661771.0,18,16.0,34359740000.0,8.0
7,2021-03-03 12:04:01.726999998,70044876.80000001,1054232576.0,5.04320000000298,1.1900000002235176,63556812.8,11994144768.0,100000000000.0,2.0,1056759084.6,18,16.0,34359740000.0,8.0
8,2021-03-03 12:04:16.726999998,69415731.2,1399770316.8,6.65759999996517,1.2520000007003549,69625446.39999999,11976163328.0,100000000000.0,1.6,1403301285.0,18,16.0,34359740000.0,8.0
9,2021-03-03 12:04:31.726999998,69206016.0,1456970137.6,6.803199999989011,1.5219999991357331,69638553.6,11952885760.0,100000000000.0,1.4,1460020411.4,18,16.0,34359740000.0,8.0
10,2021-03-03 12:04:46.726999998,69415731.2,1467901542.4,6.883199999970382,1.4899999998509883,69206015.99999999,11974676480.0,100000000000.0,1.4,1471060418.4,18,16.0,34359740000.0,8.0
11,2021-03-03 12:05:01.726999998,158341529.60000002,1383467417.6,6.384799999953247,1.6799999978393316,145345740.8,11993358336.0,100000000000.0,2.0,1386569894.8,18,16.0,34359740000.0,8.0
12,2021-03-03 12:05:16.726999998,158544691.20000002,1420974489.6,6.576000000000932,1.4740000013262036,157496115.20000002,11979874304.0,100000000000.0,1.8,1424379065.8,18,16.0,34359740000.0,8.0
13,2021-03-03 12:05:31.726999998,158348083.2,1448593817.6,6.8543999999994405,1.4879999987781047,158977228.8,11978412032.0,100000000000.0,2.2,1451816936.2,18,16.0,34359740000.0,8.0
14,2021-03-03 12:05:46.726999998,158334976.00000003,1460823654.4,6.764800000027753,1.4220000006258484,158544691.20000002,11979132928.0,100000000000.0,1.6,1465260348.6,18,16.0,34359740000.0,8.0
15,2021-03-03 12:06:01.726999998,207840870.40000004,1414869811.2,6.767199999978766,1.5139999993145463,199137689.6,11998924800.0,100000000000.0,1.8,1417943824.8,18,16.0,34359740000.0,8.0
16,2021-03-03 12:06:16.726999998,207827763.2,1414319308.8,6.860800000024028,1.4200000006705524,217789235.2,11960811520.0,100000000000.0,1.6,1419168904.2,18,16.0,34359740000.0,8.0
17,2021-03-03 12:06:31.726999998,207631155.2,1424883712.0,6.852000000001863,1.565999999642372,207211724.8,11971977216.0,100000000000.0,1.4,1428625836.8,18,16.0,34359740000.0,8.0
18,2021-03-03 12:06:46.726999998,207618048.0,1439511347.2,6.980000000004656,1.4400000005960467,207827763.2,11973058560.0,100000000000.0,1.6,1443065941.2,18,16.0,34359740000.0,8.0
19,2021-03-03 12:07:01.726999998,8401715.2,1388392448.0,6.5952000000048425,1.4600000001490117,35454976.0,11993026560.0,100000000000.0,1.4,1391113238.8,18,16.0,34359740000.0,8.0
20,2021-03-03 12:07:16.726999998,8388608.0,1244843212.8,5.868000000016763,1.4260000005364417,8388608.0,11975811072.0,100000000000.0,1.4,1247395570.0,18,16.0,34359740000.0,8.0
21,2021-03-03 12:07:31.726999998,8401715.2,1392115711.9999998,6.606400000001305,1.5819999992847442,8401715.2,11972055040.0,100000000000.0,1.2,1394548779.8,18,16.0,34359740000.0,8.0
22,2021-03-03 12:07:46.726999998,8388608.0,1344956006.4,6.566400000010617,1.3239999998360876,8388608.0,11974860800.0,100000000000.0,1.4,1347903323.0,18,16.0,34359740000.0,8.0
23,2021-03-03 12:08:01.726999998,151008051.2,1359478784.0,6.612800000002607,1.4640000000596043,132972544.0,11991982080.0,100000000000.0,1.8,1362436904.6,18,16.0,34359740000.0,8.0
24,2021-03-03 12:08:16.726999998,151204659.2,1373188915.1999998,6.838400000007822,1.3299999985843898,150964751.04979002,11953795072.0,100000000000.0,2.2,1375996809.0,18,16.0,34359740000.0,8.0
25,2021-03-03 12:08:31.726999998,151008051.2,1372376268.8,6.8296000000089405,1.3620000008493662,150378905.60000002,11955240960.0,100000000000.0,1.2,1375663554.0,18,16.0,34359740000.0,8.0
26,2021-03-03 12:08:46.726999998,150994944.0,1321205760.0,6.660799999977463,1.3379999998956922,149736652.8,11956482048.0,100000000000.0,2.0,1324031377.6,18,16.0,34359740000.0,8.0
27,2021-03-03 12:09:01.726999998,38810419.2,1304218828.8,6.14320000000298,1.3559999998658898,53280767.99999999,11966758912.0,100000000000.0,1.2,1306982666.8,18,16.0,34359740000.0,8.0
28,2021-03-03 12:09:16.726999998,38797312.00000001,1306012057.6,6.1320000000298025,1.1940000001341105,38902169.60000001,11949735936.0,100000000000.0,1.6,1310427559.4,18,16.0,34359740000.0,8.0
29,2021-03-03 12:09:31.726999998,38810419.2,1365059174.4,6.3672000000020486,1.3940000012516978,38915276.8,11951165440.0,100000000000.0,1.6,1367594431.2,18,16.0,34359740000.0,8.0
30,2021-03-03 12:09:46.726999998,39007027.2,1433703219.1999998,6.497600000025705,1.4679999999701971,38587596.8,11952652288.0,100000000000.0,1.8,1436082762.0,18,16.0,34359740000.0,8.0
31,2021-03-03 12:10:01.726999998,69219123.2,1450678681.6,6.8575999999884525,1.6320000004023316,64592281.6,11971846144.0,100000000000.0,1.6,1453374031.6,18,16.0,34359740000.0,8.0
32,2021-03-03 12:10:16.726999998,69206016.0,1370305331.1999998,6.590399999963119,1.3819999996572734,69625446.39999999,11961171968.0,100000000000.0,1.6,1373424640.2,18,16.0,34359740000.0,8.0
33,2021-03-03 12:10:31.726999998,69428838.4,1375941427.2,6.601599999982864,1.3739999994635579,69415731.19999999,11960029184.0,100000000000.0,1.2,1378735489.4,18,16.0,34359740000.0,8.0
34,2021-03-03 12:10:46.726999998,69206016.0,1332818739.1999998,6.658399999979882,1.2699999999254945,69415731.2,11960659968.0,100000000000.0,1.4,1334560562.0,18,16.0,34359740000.0,8.0
35,2021-03-03 12:11:01.726999998,69219123.2,1348967628.8,6.52320000003092,1.3459999993443492,69835161.60000001,11979853824.0,100000000000.0,2.0,1351973395.2,18,16.0,34359740000.0,8.0
36,2021-03-03 12:11:16.726999998,69206016.0,1341443276.8,6.579200000036508,1.2680000010877843,68996300.8,11963248640.0,100000000000.0,1.4,1344398688.4,18,16.0,34359740000.0,8.0
