,Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
0,2021-03-01 14:57:58.200999975,134217728.0,468582.4,1.0816000000340864,0.6900000005960464,134427443.2,11924279296.0,100000000000.0,1.0,712591.2,85
1,2021-03-01 14:58:13.200999975,134008012.8,1222298828.8,5.944000000017695,1.4339999992400412,134427443.2,11925516288.0,100000000000.0,0.8,1224615130.8,85
2,2021-03-01 14:58:28.200999975,134217728.0,1159174553.6,5.825599999981932,1.212000000104308,134427443.2,11930529792.0,100000000000.0,1.4,1161495527.8,85
3,2021-03-01 14:58:43.200999975,19922944.0,1201065164.8,5.831199999991803,1.1680000007152556,19713228.8,11908091904.0,100000000000.0,0.8,1203355478.8,85
4,2021-03-01 14:58:58.200999975,19922944.0,1171084083.1999998,5.54320000000298,1.062000000476837,19713228.8,11908640768.0,100000000000.0,0.8,1173656718.2,85
5,2021-03-01 14:59:13.200999975,19922944.0,807954022.4000001,3.7095999999903135,0.8579999987035991,19922944.0,11904626688.0,100000000000.0,1.6,810018937.2,85
6,2021-03-01 14:59:28.200999975,19922944.0,1195376640.0,5.677600000007078,1.0340000011026858,20132659.2,11904602112.0,100000000000.0,1.2,1197574846.8,85
7,2021-03-01 14:59:43.200999975,69101158.4,1067896012.8,5.620800000010059,1.0879999991506335,69835161.6,11904598016.0,100000000000.0,1.0,1070155356.2,85
8,2021-03-01 14:59:58.200999975,69310873.6,1598475468.8000002,6.829599999985659,1.2820000004023315,68576870.4,11904864256.0,100000000000.0,1.2,1601646901.6,85
9,2021-03-01 15:00:13.200999975,69206016.0,1521352704.0,6.796799999964423,1.4259999994188541,69415731.2,11907256320.0,100000000000.0,0.8,1524108195.4,85
10,2021-03-01 15:00:28.200999975,69206016.0,1510183731.1999998,6.500800000014715,1.4219999991357326,68996300.8,11905925120.0,100000000000.0,1.2,1513227242.0,85
11,2021-03-01 15:00:43.200999975,158334976.0,1552941056.0,6.907200000016018,1.6179999992251402,157915545.60000002,11905941504.0,100000000000.0,0.8,1556238021.0,85
12,2021-03-01 15:00:58.200999975,158125260.8,1499568537.6,6.828799999994227,1.4300000000745057,157705830.4,11907874816.0,100000000000.0,1.2,1503256117.2,85
13,2021-03-01 15:01:13.200999975,158439833.60000002,1494091366.4,6.754399999999441,1.4039999995380636,157705830.4,11906478080.0,100000000000.0,1.0,1497652561.2,85
14,2021-03-01 15:01:28.200999975,158334976.00000003,1528456806.4,6.948000000021421,1.3359999999403953,158334976.00000003,11928174592.0,100000000000.0,1.0,1531620088.8,85
15,2021-03-01 15:01:43.200999975,205730611.2,1493723545.6,6.6336000000359485,1.3980000011622906,206779187.2,11929391104.0,100000000000.0,1.2,1496154220.8,85
16,2021-03-01 15:01:58.200999975,207618048.0,1506174566.4,6.912000000034459,1.3940000005066393,207093760.0,11922677760.0,100000000000.0,1.0,1509476746.6,85
17,2021-03-01 15:02:13.200999975,207827763.2,1536661913.6,7.032799999974668,1.4019999995827672,206988902.4,11923984384.0,100000000000.0,1.2,1539657035.6,85
18,2021-03-01 15:02:28.200999975,207618048.0,1420191334.4,6.748800000012852,1.3139999996870757,207827763.2,11925233664.0,100000000000.0,1.0,1423591122.2,85
19,2021-03-01 15:02:43.200999975,8388608.0,1464991744.0,6.6975999999558535,1.3299999989569191,8598323.2,11926491136.0,100000000000.0,0.8,1468053311.0,85
20,2021-03-01 15:02:58.200999975,8388608.0,1395707084.8,6.599199999985284,1.3239999983459714,8598323.2,11927662592.0,100000000000.0,1.0,1398400999.4,85
21,2021-03-01 15:03:13.200999975,8388608.0,1427347865.6,6.54159999997355,1.3960000008344653,8598323.2,11928887296.0,100000000000.0,1.0,1430147581.6,85
22,2021-03-01 15:03:28.200999975,8388608.0,1422839808.0,6.4304000000236545,1.2660000003874297,8178892.8,11911426048.0,100000000000.0,0.8,1425612963.2,85
23,2021-03-01 15:03:43.200999975,150994944.0,1422288486.4,6.687999999988824,1.3839999996125694,150994944.0,11932110848.0,100000000000.0,1.2,1424481637.0,85
24,2021-03-01 15:03:58.200999975,150994944.0,1437754982.4,6.776800000015648,1.2660000003874299,150785228.8,11932549120.0,100000000000.0,1.2,1440762400.8,85
25,2021-03-01 15:04:13.200999975,150994944.0,1462999449.6,6.664799999957904,1.3160000000149008,151414374.39999998,11933728768.0,100000000000.0,0.8,1465576544.2,85
26,2021-03-01 15:04:28.200999975,151204659.2,1348834918.4,6.723199999961071,1.2640000000596048,149107507.2,11916742656.0,100000000000.0,1.2,1351468951.4,85
27,2021-03-01 15:04:43.200999975,38797312.00000001,1432092672.0,6.754399999999441,1.245999999716878,38797312.00000001,11902390272.0,100000000000.0,1.0,1435281061.4,85
28,2021-03-01 15:04:58.200999975,38797312.0,1457258495.9999998,6.656799999973737,1.1920000009238718,38797312.00000001,11903594496.0,100000000000.0,1.4,1459801187.4,85
29,2021-03-01 15:05:13.200999975,38797312.0,1433980108.8,6.548000000021421,1.3280000001192098,39216742.40000001,11906453504.0,100000000000.0,1.0,1436774318.2,85
30,2021-03-01 15:05:28.200999975,38797312.00000001,1481008742.4,6.746399999991992,1.4019999995827674,38587596.8,11907215360.0,100000000000.0,1.2,1483900936.6,85
31,2021-03-01 15:05:43.200999975,69206016.0,1357733888.0,6.361600000015461,1.4660000003874298,69206016.00000001,11908431872.0,100000000000.0,1.0,1360950714.2,85
32,2021-03-01 15:05:58.200999975,69206016.0,1271083827.2,6.362400000006892,1.2220000009983778,68576870.4,11912364032.0,100000000000.0,1.2,1273643970.8,85
33,2021-03-01 15:06:13.200999975,69206016.0,1389441843.2,6.549600000004284,1.274000000581145,69835161.6,11932430336.0,100000000000.0,1.0,1392445281.6,85
34,2021-03-01 15:06:28.200999975,69219123.2,1398852812.8,6.6671999999787666,1.2100000001490117,68996300.8,11933204480.0,100000000000.0,0.8,1401462728.4,85
35,2021-03-01 15:06:43.200999975,69415731.2,1374735564.7999995,6.532799999974668,1.2239999990910289,68996300.80000001,11927576576.0,100000000000.0,1.4,1377469316.0,85
