NVMe_total_util,CPU,Memory_used,num_workers
0.34552990000000006,0.5062442,0.65278953,0.01
0.36436206,0.5218291,0.65026975,0.01
0.34318024,0.5029627000000001,0.65200627,0.01
0.3602123,0.5079391,0.64738613,0.01
0.34552990000000006,0.5062442,0.65278953,0.02
0.36436206,0.5218291,0.65026975,0.02
0.34318024,0.5029627000000001,0.65200627,0.02
0.3602123,0.5079391,0.64738613,0.02
0.34552990000000006,0.5062442,0.65278953,0.03
0.36436206,0.5218291,0.65026975,0.03
0.34318024,0.5029627000000001,0.65200627,0.03
0.3602123,0.5079391,0.64738613,0.03
0.34552990000000006,0.5062442,0.65278953,0.04
0.36436206,0.5218291,0.65026975,0.04
0.34318024,0.5029627000000001,0.65200627,0.04
0.3602123,0.5079391,0.64738613,0.04
0.34552990000000006,0.5062442,0.65278953,0.05
0.36436206,0.5218291,0.65026975,0.05
0.34318024,0.5029627000000001,0.65200627,0.05
0.3602123,0.5079391,0.64738613,0.05
0.34552990000000006,0.5062442,0.65278953,0.06
0.36436206,0.5218291,0.65026975,0.06
0.34318024,0.5029627000000001,0.65200627,0.06
0.3602123,0.5079391,0.64738613,0.06
0.34552990000000006,0.5062442,0.65278953,0.07
0.36436206,0.5218291,0.65026975,0.07
0.34318024,0.5029627000000001,0.65200627,0.07
0.3602123,0.5079391,0.64738613,0.07
0.34552990000000006,0.5062442,0.65278953,0.08
0.36436206,0.5218291,0.65026975,0.08
0.34318024,0.5029627000000001,0.65200627,0.08
0.3602123,0.5079391,0.64738613,0.08
0.34552990000000006,0.5062442,0.65278953,0.09
0.36436206,0.5218291,0.65026975,0.09
0.34318024,0.5029627000000001,0.65200627,0.09
0.3602123,0.5079391,0.64738613,0.09
0.34552990000000006,0.5062442,0.65278953,0.1
0.36436206,0.5218291,0.65026975,0.1
0.34318024,0.5029627000000001,0.65200627,0.1
0.3602123,0.5079391,0.64738613,0.1
0.34552990000000006,0.5062442,0.65278953,0.11
0.36436206,0.5218291,0.65026975,0.11
0.34318024,0.5029627000000001,0.65200627,0.11
0.3602123,0.5079391,0.64738613,0.11
0.34552990000000006,0.5062442,0.65278953,0.12
0.36436206,0.5218291,0.65026975,0.12
0.34318024,0.5029627000000001,0.65200627,0.12
0.3602123,0.5079391,0.64738613,0.12
0.34552990000000006,0.5062442,0.65278953,0.13
0.36436206,0.5218291,0.65026975,0.13
0.34318024,0.5029627000000001,0.65200627,0.13
0.3602123,0.5079391,0.64738613,0.13
0.34552990000000006,0.5062442,0.65278953,0.14
0.36436206,0.5218291,0.65026975,0.14
0.34318024,0.5029627000000001,0.65200627,0.14
0.3602123,0.5079391,0.64738613,0.14
0.34552990000000006,0.5062442,0.65278953,0.15
0.36436206,0.5218291,0.65026975,0.15
0.34318024,0.5029627000000001,0.65200627,0.15
0.3602123,0.5079391,0.64738613,0.15
0.34552990000000006,0.5062442,0.65278953,0.16
0.36436206,0.5218291,0.65026975,0.16
0.34318024,0.5029627000000001,0.65200627,0.16
0.3602123,0.5079391,0.64738613,0.16
0.34552990000000006,0.5062442,0.65278953,0.17
0.36436206,0.5218291,0.65026975,0.17
0.34318024,0.5029627000000001,0.65200627,0.17
0.3602123,0.5079391,0.64738613,0.17
0.34552990000000006,0.5062442,0.65278953,0.18
0.36436206,0.5218291,0.65026975,0.18
