NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,CPU_count,Memory_total,Storage_count,num_workers
0.0,135484211.2,0.8767999999923632,0.8980000004172324,1184120012.8,11159007232.0,100000000000.0,1.4,135567474.0,16.0,34359740000.0,8.0,50.0
134427443.2,2515853312.0000005,7.326400000043213,7.252000001072884,2493565440.0,11172843520.0,100000000000.0,1.4,2518317419.2,16.0,34359740000.0,8.0,50.0
134217728.0,2517033779.2000003,7.465599999972619,7.680000000074505,2543411199.9999995,11170652160.0,100000000000.0,1.2,2520727932.8,16.0,34359740000.0,8.0,50.0
134427443.2,2234147635.2,6.924799999990501,6.516000000014901,2342517248.0,11180695552.0,100000000000.0,3.2,2234300873.0,16.0,34359740000.0,8.0,50.0
134008012.80000001,3214248345.6,7.287999999988824,9.586000000685454,3202628812.7999997,11189751808.0,100000000000.0,1.2,3219502448.8,16.0,34359740000.0,8.0,50.0
20132659.2,788262912.0,2.7671999999787658,2.3140000015497204,104726630.40000002,11144384512.0,100000000000.0,1.2,789152093.8,16.0,34359740000.0,8.0,50.0
19922944.0,3083230412.7999997,6.889599999994972,9.428000000491739,3012589158.4,11175211008.0,100000000000.0,1.4,3087678869.6,16.0,34359740000.0,8.0,50.0
19922943.999999996,3263438848.0,7.026399999996647,9.426000000536442,3083369472.0,11175383040.0,100000000000.0,1.2,3266533904.0,16.0,34359740000.0,8.0,50.0
19922944.0,3101574758.4,6.975200000009499,9.287999998778105,3129498828.7999997,11189932032.0,100000000000.0,1.4,3106175846.4,16.0,34359740000.0,8.0,90.0
69206016.0,3068869836.8,6.799200000078418,9.050000001117587,3011432447.9999995,11176554496.0,100000000000.0,1.6,3073041385.6,16.0,34359740000.0,8.0,90.0
69206016.0,3033374720.0,6.805600000009872,9.274000000208614,2988690636.8,11147141120.0,100000000000.0,1.2,3037078476.0,16.0,34359740000.0,8.0,90.0
69415731.2,2865774592.0000005,6.615999999991618,8.586000000312925,2799215411.2000003,11166564352.0,100000000000.0,1.2,2868484387.6,16.0,34359740000.0,8.0,90.0
69422284.80000001,2860645580.8,6.829599999962375,8.638000001013278,2647062937.6,11190075392.0,100000000000.0,1.4,2863553443.8,16.0,34359740000.0,8.0,90.0
158125260.8,2727351910.4,6.641599999996833,8.158000000938772,2718675763.2,11168968704.0,100000000000.0,1.2,2732707364.0,16.0,34359740000.0,8.0,90.0
158528307.2,2777322291.2,6.789600000041537,8.600000000745059,2679691673.6,11165241344.0,100000000000.0,1.6,2781260328.6,16.0,34359740000.0,8.0,90.0
158754406.4,2907138457.6,6.963199999975041,8.633999999240041,2694633881.5999994,11166326784.0,100000000000.0,1.2,2910226724.0,16.0,34359740000.0,8.0,90.0
158525030.4,2419666944.0000005,6.571999999973922,7.412000001594425,2517990604.8,11189395456.0,100000000000.0,1.2,2423109428.6,16.0,34359740000.0,8.0,100.0
208037478.40000004,2571529420.8,6.599200000031851,7.839999999850988,2746331955.2,11197612032.0,100000000000.0,1.4,2571244753.8,16.0,34359740000.0,8.0,100.0
207824486.4,3028224409.6000004,7.101599999982863,9.339999998360872,3082060595.2,11191107584.0,100000000000.0,1.6,3031995376.6,16.0,34359740000.0,8.0,100.0
207618048.0,3120590028.7999997,7.268800000031479,9.131999998912214,2896532275.2000003,11194605568.0,100000000000.0,1.2,3124880608.6,16.0,34359740000.0,8.0,100.0
207611494.40000004,2488879513.6000004,6.852800000039861,7.6459999993443475,2346134732.7999997,11206676480.0,100000000000.0,1.6,2492328052.2,16.0,34359740000.0,8.0,100.0
8388608.0,2973268377.6,6.3967999999877065,8.866000000759959,2886864896.0,11194118144.0,100000000000.0,1.4,2976836415.4,16.0,34359740000.0,8.0,100.0
8601600.0,2926945894.3999996,6.845599999953992,8.918000001087783,3172079206.4,11175628800.0,100000000000.0,1.4,2930565555.4,16.0,34359740000.0,8.0,100.0
8388608.0,2929168384.0,6.585600000014529,8.559999999776483,2927059763.2000003,11171307520.0,100000000000.0,1.4,2935160748.0,16.0,34359740000.0,8.0,100.0
8614707.200000001,2771347046.4,6.416800000006332,8.307999999448658,3022340915.2000003,11194974208.0,100000000000.0,1.4,2776933993.2,16.0,34359740000.0,8.0,100.0
150994944.0,2998086041.6,7.0120000000111755,8.835999999195336,3127202611.2,11166920704.0,100000000000.0,1.2,3002124225.0,16.0,34359740000.0,8.0,100.0
150785228.8,3083572019.2,6.949600000027567,9.600000001862643,3132178432.0,11171422208.0,100000000000.0,1.6,3088073015.6,16.0,34359740000.0,8.0,100.0
151204659.2,2907978137.6,6.648799999966286,8.64000000022352,2926173388.8,11173654528.0,100000000000.0,1.2,2911972796.6,16.0,34359740000.0,8.0,100.0
150994944.0,3248776806.4,7.1295999999856585,9.646000000089407,3399784038.3999996,11192524800.0,100000000000.0,1.2,3252546310.8,16.0,34359740000.0,8.0,100.0
38797312.00000001,3394837708.7999997,6.94800000002142,9.812000000104309,3395805183.9999995,11171041280.0,100000000000.0,1.4,3399297183.8,16.0,34359740000.0,8.0,100.0
38797312.0,3033966182.4,6.725599999958648,9.318000000342726,2963551027.2,11172134912.0,100000000000.0,1.4,3037904158.4,16.0,34359740000.0,8.0,100.0
38797312.0,3194825113.6,7.082399999978952,9.108000000193712,3135414272.0,11169067008.0,100000000000.0,1.2,3199739738.0,16.0,34359740000.0,8.0,100.0
38797312.00000001,2619922841.6000004,6.632800000021234,7.828000000119209,2625500774.4000006,11186098176.0,100000000000.0,1.4,2622597081.0,16.0,34359740000.0,8.0,100.0
69206016.0,2972639232.0,6.775199999986216,8.857999999821187,2955742412.7999997,11169980416.0,100000000000.0,1.4,2976342180.6,16.0,34359740000.0,8.0,100.0
69415731.2,3014151372.8,6.5776000000536445,9.31000000089407,2702129561.6000004,11169865728.0,100000000000.0,1.4,3018253928.6,16.0,34359740000.0,8.0,100.0
69415731.2,2843505459.2000003,6.493600000021979,8.468000000715255,3102439833.5999994,11176308736.0,100000000000.0,1.6,2847453436.0,16.0,34359740000.0,8.0,100.0
69206016.0,3137711308.7999997,6.968799999961629,9.460000002011656,3310171750.3999996,11197358080.0,100000000000.0,1.4,3142169998.4,16.0,34359740000.0,8.0,100.0
69206016.0,2794061004.8,6.623200000007637,8.298000000789761,2912655769.6000004,11168186368.0,100000000000.0,1.4,2797947317.2,16.0,34359740000.0,8.0,100.0
68996300.80000001,2072212275.1999998,6.238400000031106,6.451999999955296,2968389222.4,11167084544.0,100000000000.0,1.2,2076392787.2,16.0,34359740000.0,8.0,100.0
69415731.19999999,2794449305.6000004,6.595199999958277,8.28799999989569,2731857510.4,11173380096.0,100000000000.0,1.2,2798529435.2,16.0,34359740000.0,8.0,100.0
69206016.0,3222481305.6,7.072800000011921,9.194000000506641,2649703219.2,11182256128.0,100000000000.0,31.8,3227824080.6,16.0,34359740000.0,8.0,
