NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,CPU_count,Memory_total,Storage_count,num_workers
0.0,135484211.2,0.8767999999923632,0.8980000004172324,1184120012.8,11159007232.0,100000000000.0,1.4,135567474.0,16.0,34359740000.0,8.0,50.0
134427443.2,2515853312.0000005,7.326400000043213,7.252000001072883,2493565440.0,11172843520.0,100000000000.0,1.4,2518317419.2,16.0,34359740000.0,8.0,50.0
134217728.0,2517033779.2000003,7.465599999972619,7.680000000074507,2543411199.9999995,11170652160.0,100000000000.0,1.2,2520727932.8,16.0,34359740000.0,8.0,50.0
134427443.2,2234147635.2,6.924799999990501,6.516000000014901,2342517248.0,11180695552.0,100000000000.0,3.2,2234300873.0,16.0,34359740000.0,8.0,50.0
134008012.80000001,3214248345.6,7.287999999988824,9.586000000685454,3202628812.7999997,11189751808.0,100000000000.0,1.2,3219502448.8,16.0,34359740000.0,8.0,50.0
20132659.2,788262912.0,2.7671999999787658,2.3140000015497204,104726630.40000002,11144384512.0,100000000000.0,1.2,789152093.8,16.0,34359740000.0,8.0,50.0
19922944.0,3083230412.7999997,6.889599999994972,9.428000000491737,3012589158.4,11175211008.0,100000000000.0,1.4,3087678869.6,16.0,34359740000.0,8.0,50.0
19922943.999999996,3263438848.0,7.026399999996647,9.426000000536442,3083369472.0,11175383040.0,100000000000.0,1.2,3266533904.0,16.0,34359740000.0,8.0,50.0
19922944.0,3101574758.4,6.975200000009499,9.287999998778105,3129498828.7999997,11189932032.0,100000000000.0,1.4,3106175846.4,16.0,34359740000.0,8.0,90.0
69206016.0,3068869836.8,6.799200000078418,9.050000001117589,3011432447.9999995,11176554496.0,100000000000.0,1.6,3073041385.6,16.0,34359740000.0,8.0,90.0
69206016.0,3033374720.0,6.805600000009872,9.274000000208614,2988690636.8,11147141120.0,100000000000.0,1.2,3037078476.0,16.0,34359740000.0,8.0,90.0
69415731.2,2865774592.0000005,6.615999999991618,8.586000000312923,2799215411.2000003,11166564352.0,100000000000.0,1.2,2868484387.6,16.0,34359740000.0,8.0,90.0
69422284.80000001,2860645580.8,6.829599999962375,8.638000001013278,2647062937.6,11190075392.0,100000000000.0,1.4,2863553443.8,16.0,34359740000.0,8.0,90.0
158125260.8,2727351910.4,6.641599999996833,8.158000000938772,2718675763.2,11168968704.0,100000000000.0,1.2,2732707364.0,16.0,34359740000.0,8.0,90.0
158528307.2,2777322291.2,6.789600000041537,8.600000000745057,2679691673.6,11165241344.0,100000000000.0,1.6,2781260328.6,16.0,34359740000.0,8.0,90.0
158754406.4,2907138457.6,6.963199999975041,8.633999999240041,2694633881.5999994,11166326784.0,100000000000.0,1.2,2910226724.0,16.0,34359740000.0,8.0,90.0
158525030.4,2419666944.0000005,6.571999999973922,7.412000001594425,2950193971.2,11189395456.0,100000000000.0,1.2,2423109428.6,16.0,34359740000.0,8.0,50.0
