NVMe_total_util,CPU,Memory_used,num_workers
0.7422613,0.111698456,0.88715935,0.01
0.74093014,0.110626824,0.88731384,0.01
0.7436670999999999,0.11047126,0.8884417,0.01
0.7351773,0.10989901,0.8860495,0.01
0.7422613,0.111698456,0.88715935,0.02
0.74093014,0.110626824,0.88731384,0.02
0.7436670999999999,0.11047126,0.8884417,0.02
0.7351773,0.10989901,0.8860495,0.02
0.7422613,0.111698456,0.88715935,0.03
0.74093014,0.110626824,0.88731384,0.03
0.7436670999999999,0.11047126,0.8884417,0.03
0.7351773,0.10989901,0.8860495,0.03
0.7422613,0.111698456,0.88715935,0.04
0.74093014,0.110626824,0.88731384,0.04
0.7436670999999999,0.11047126,0.8884417,0.04
0.7351773,0.10989901,0.8860495,0.04
0.7422613,0.111698456,0.88715935,0.05
0.74093014,0.110626824,0.88731384,0.05
0.7436670999999999,0.11047126,0.8884417,0.05
0.7351773,0.10989901,0.8860495,0.05
0.7422613,0.111698456,0.88715935,0.06
0.74093014,0.110626824,0.88731384,0.06
0.7436670999999999,0.11047126,0.8884417,0.06
0.7351773,0.10989901,0.8860495,0.06
0.7422613,0.111698456,0.88715935,0.07
0.74093014,0.110626824,0.88731384,0.07
0.7436670999999999,0.11047126,0.8884417,0.07
0.7351773,0.10989901,0.8860495,0.07
0.7422613,0.111698456,0.88715935,0.08
0.74093014,0.110626824,0.88731384,0.08
0.7436670999999999,0.11047126,0.8884417,0.08
0.7351773,0.10989901,0.8860495,0.08
0.7422613,0.111698456,0.88715935,0.09
0.74093014,0.110626824,0.88731384,0.09
0.7436670999999999,0.11047126,0.8884417,0.09
0.7351773,0.10989901,0.8860495,0.09
0.7422613,0.111698456,0.88715935,0.1
0.74093014,0.110626824,0.88731384,0.1
0.7436670999999999,0.11047126,0.8884417,0.1
0.7351773,0.10989901,0.8860495,0.1
0.7422613,0.111698456,0.88715935,0.11
0.74093014,0.110626824,0.88731384,0.11
0.7436670999999999,0.11047126,0.8884417,0.11
0.7351773,0.10989901,0.8860495,0.11
0.7422613,0.111698456,0.88715935,0.12
0.74093014,0.110626824,0.88731384,0.12
0.7436670999999999,0.11047126,0.8884417,0.12
0.7351773,0.10989901,0.8860495,0.12
0.7422613,0.111698456,0.88715935,0.13
0.74093014,0.110626824,0.88731384,0.13
0.7436670999999999,0.11047126,0.8884417,0.13
0.7351773,0.10989901,0.8860495,0.13
0.7422613,0.111698456,0.88715935,0.14
0.74093014,0.110626824,0.88731384,0.14
0.7436670999999999,0.11047126,0.8884417,0.14
0.7351773,0.10989901,0.8860495,0.14
0.7422613,0.111698456,0.88715935,0.15
0.74093014,0.110626824,0.88731384,0.15
0.7436670999999999,0.11047126,0.8884417,0.15
0.7351773,0.10989901,0.8860495,0.15
0.7422613,0.111698456,0.88715935,0.16
0.74093014,0.110626824,0.88731384,0.16
0.7436670999999999,0.11047126,0.8884417,0.16
0.7351773,0.10989901,0.8860495,0.16
0.7422613,0.111698456,0.88715935,0.17
0.74093014,0.110626824,0.88731384,0.17
0.7436670999999999,0.11047126,0.8884417,0.17
0.7351773,0.10989901,0.8860495,0.17
0.7422613,0.111698456,0.88715935,0.18
0.74093014,0.110626824,0.88731384,0.18
0.7436670999999999,0.11047126,0.8884417,0.18
0.7351773,0.10989901,0.8860495,0.18
0.7422613,0.111698456,0.88715935,0.19
0.74093014,0.110626824,0.88731384,0.19
0.7436670999999999,0.11047126,0.8884417,0.19
0.7351773,0.10989901,0.8860495,0.19
0.7422613,0.111698456,0.88715935,0.2
0.74093014,0.110626824,0.88731384,0.2
0.7436670999999999,0.11047126,0.8884417,0.2
0.7351773,0.10989901,0.8860495,0.2
0.7422613,0.111698456,0.88715935,0.21
0.74093014,0.110626824,0.88731384,0.21
0.7436670999999999,0.11047126,0.8884417,0.21
0.7351773,0.10989901,0.8860495,0.21
0.7422613,0.111698456,0.88715935,0.22
0.74093014,0.110626824,0.88731384,0.22
0.7436670999999999,0.11047126,0.8884417,0.22
0.7351773,0.10989901,0.8860495,0.22
0.7422613,0.111698456,0.88715935,0.23
0.74093014,0.110626824,0.88731384,0.23
0.7436670999999999,0.11047126,0.8884417,0.23
0.7351773,0.10989901,0.8860495,0.23
0.7422613,0.111698456,0.88715935,0.24
0.74093014,0.110626824,0.88731384,0.24
0.7436670999999999,0.11047126,0.8884417,0.24
0.7351773,0.10989901,0.8860495,0.24
0.7422613,0.111698456,0.88715935,0.25
0.74093014,0.110626824,0.88731384,0.25
0.7436670999999999,0.11047126,0.8884417,0.25
0.7351773,0.10989901,0.8860495,0.25
0.7422613,0.111698456,0.88715935,0.26
0.74093014,0.110626824,0.88731384,0.26
0.7436670999999999,0.11047126,0.8884417,0.26
0.7351773,0.10989901,0.8860495,0.26
0.7422613,0.111698456,0.88715935,0.27
0.74093014,0.110626824,0.88731384,0.27
0.7436670999999999,0.11047126,0.8884417,0.27
0.7351773,0.10989901,0.8860495,0.27
0.7422613,0.111698456,0.88715935,0.28
0.74093014,0.110626824,0.88731384,0.28
0.7436670999999999,0.11047126,0.8884417,0.28
0.7351773,0.10989901,0.8860495,0.28
0.7422613,0.111698456,0.88715935,0.29
0.74093014,0.110626824,0.88731384,0.29
0.7436670999999999,0.11047126,0.8884417,0.29
0.7351773,0.10989901,0.8860495,0.29
0.7422613,0.111698456,0.88715935,0.3
0.74093014,0.110626824,0.88731384,0.3
0.7436670999999999,0.11047126,0.8884417,0.3
0.7351773,0.10989901,0.8860495,0.3
0.7422613,0.111698456,0.88715935,0.31
0.74093014,0.110626824,0.88731384,0.31
0.7436670999999999,0.11047126,0.8884417,0.31
0.7351773,0.10989901,0.8860495,0.31
0.7422613,0.111698456,0.88715935,0.32
0.74093014,0.110626824,0.88731384,0.32
0.7436670999999999,0.11047126,0.8884417,0.32
0.7351773,0.10989901,0.8860495,0.32
0.7422613,0.111698456,0.88715935,0.33
0.74093014,0.110626824,0.88731384,0.33
0.7436670999999999,0.11047126,0.8884417,0.33
0.7351773,0.10989901,0.8860495,0.33
0.7422613,0.111698456,0.88715935,0.34
0.74093014,0.110626824,0.88731384,0.34
0.7436670999999999,0.11047126,0.8884417,0.34
0.7351773,0.10989901,0.8860495,0.34
0.7422613,0.111698456,0.88715935,0.35
0.74093014,0.110626824,0.88731384,0.35
0.7436670999999999,0.11047126,0.8884417,0.35
0.7351773,0.10989901,0.8860495,0.35
0.7422613,0.111698456,0.88715935,0.36
0.74093014,0.110626824,0.88731384,0.36
0.7436670999999999,0.11047126,0.8884417,0.36
0.7351773,0.10989901,0.8860495,0.36
0.7422613,0.111698456,0.88715935,0.37
0.74093014,0.110626824,0.88731384,0.37
0.7436670999999999,0.11047126,0.8884417,0.37
0.7351773,0.10989901,0.8860495,0.37
0.7422613,0.111698456,0.88715935,0.38
0.74093014,0.110626824,0.88731384,0.38
0.7436670999999999,0.11047126,0.8884417,0.38
0.7351773,0.10989901,0.8860495,0.38
0.7422613,0.111698456,0.88715935,0.39
0.74093014,0.110626824,0.88731384,0.39
0.7436670999999999,0.11047126,0.8884417,0.39
0.7351773,0.10989901,0.8860495,0.39
0.7422613,0.111698456,0.88715935,0.4
0.74093014,0.110626824,0.88731384,0.4
0.7436670999999999,0.11047126,0.8884417,0.4
0.7351773,0.10989901,0.8860495,0.4
0.7422613,0.111698456,0.88715935,0.41
0.74093014,0.110626824,0.88731384,0.41
0.7436670999999999,0.11047126,0.8884417,0.41
0.7351773,0.10989901,0.8860495,0.41
0.7422613,0.111698456,0.88715935,0.42
0.74093014,0.110626824,0.88731384,0.42
0.7436670999999999,0.11047126,0.8884417,0.42
0.7351773,0.10989901,0.8860495,0.42
0.7422613,0.111698456,0.88715935,0.43
0.74093014,0.110626824,0.88731384,0.43
0.7436670999999999,0.11047126,0.8884417,0.43
0.7351773,0.10989901,0.8860495,0.43
0.7422613,0.111698456,0.88715935,0.44
0.74093014,0.110626824,0.88731384,0.44
0.7436670999999999,0.11047126,0.8884417,0.44
0.7351773,0.10989901,0.8860495,0.44
0.7422613,0.111698456,0.88715935,0.45
0.74093014,0.110626824,0.88731384,0.45
0.7436670999999999,0.11047126,0.8884417,0.45
0.7351773,0.10989901,0.8860495,0.45
0.7422613,0.111698456,0.88715935,0.46
0.74093014,0.110626824,0.88731384,0.46
0.7436670999999999,0.11047126,0.8884417,0.46
0.7351773,0.10989901,0.8860495,0.46
0.7422613,0.111698456,0.88715935,0.47
0.74093014,0.110626824,0.88731384,0.47
0.7436670999999999,0.11047126,0.8884417,0.47
0.7351773,0.10989901,0.8860495,0.47
0.7422613,0.111698456,0.88715935,0.48
0.74093014,0.110626824,0.88731384,0.48
0.7436670999999999,0.11047126,0.8884417,0.48
0.7351773,0.10989901,0.8860495,0.48
0.7422613,0.111698456,0.88715935,0.49
0.74093014,0.110626824,0.88731384,0.49
0.7436670999999999,0.11047126,0.8884417,0.49
0.7351773,0.10989901,0.8860495,0.49
0.7422613,0.111698456,0.88715935,0.5
0.74093014,0.110626824,0.88731384,0.5
0.7436670999999999,0.11047126,0.8884417,0.5
0.7351773,0.10989901,0.8860495,0.5
0.7422613,0.111698456,0.88715935,0.51
0.74093014,0.110626824,0.88731384,0.51
0.7436670999999999,0.11047126,0.8884417,0.51
0.7351773,0.10989901,0.8860495,0.51
0.7422613,0.111698456,0.88715935,0.52
0.74093014,0.110626824,0.88731384,0.52
0.7436670999999999,0.11047126,0.8884417,0.52
0.7351773,0.10989901,0.8860495,0.52
0.7422613,0.111698456,0.88715935,0.53
0.74093014,0.110626824,0.88731384,0.53
0.7436670999999999,0.11047126,0.8884417,0.53
0.7351773,0.10989901,0.8860495,0.53
0.7422613,0.111698456,0.88715935,0.54
0.74093014,0.110626824,0.88731384,0.54
0.7436670999999999,0.11047126,0.8884417,0.54
0.7351773,0.10989901,0.8860495,0.54
0.7422613,0.111698456,0.88715935,0.55
0.74093014,0.110626824,0.88731384,0.55
0.7436670999999999,0.11047126,0.8884417,0.55
0.7351773,0.10989901,0.8860495,0.55
0.7422613,0.111698456,0.88715935,0.56
0.74093014,0.110626824,0.88731384,0.56
0.7436670999999999,0.11047126,0.8884417,0.56
0.7351773,0.10989901,0.8860495,0.56
0.7422613,0.111698456,0.88715935,0.57
0.74093014,0.110626824,0.88731384,0.57
0.7436670999999999,0.11047126,0.8884417,0.57
0.7351773,0.10989901,0.8860495,0.57
0.7422613,0.111698456,0.88715935,0.58
0.74093014,0.110626824,0.88731384,0.58
0.7436670999999999,0.11047126,0.8884417,0.58
0.7351773,0.10989901,0.8860495,0.58
0.7422613,0.111698456,0.88715935,0.59
0.74093014,0.110626824,0.88731384,0.59
0.7436670999999999,0.11047126,0.8884417,0.59
0.7351773,0.10989901,0.8860495,0.59
0.7422613,0.111698456,0.88715935,0.6
0.74093014,0.110626824,0.88731384,0.6
0.7436670999999999,0.11047126,0.8884417,0.6
0.7351773,0.10989901,0.8860495,0.6
0.7422613,0.111698456,0.88715935,0.61
0.74093014,0.110626824,0.88731384,0.61
0.7436670999999999,0.11047126,0.8884417,0.61
0.7351773,0.10989901,0.8860495,0.61
0.7422613,0.111698456,0.88715935,0.62
0.74093014,0.110626824,0.88731384,0.62
0.7436670999999999,0.11047126,0.8884417,0.62
0.7351773,0.10989901,0.8860495,0.62
0.7422613,0.111698456,0.88715935,0.63
0.74093014,0.110626824,0.88731384,0.63
0.7436670999999999,0.11047126,0.8884417,0.63
0.7351773,0.10989901,0.8860495,0.63
0.7422613,0.111698456,0.88715935,0.64
0.74093014,0.110626824,0.88731384,0.64
0.7436670999999999,0.11047126,0.8884417,0.64
0.7351773,0.10989901,0.8860495,0.64
0.7422613,0.111698456,0.88715935,0.65
0.74093014,0.110626824,0.88731384,0.65
0.7436670999999999,0.11047126,0.8884417,0.65
0.7351773,0.10989901,0.8860495,0.65
0.7422613,0.111698456,0.88715935,0.66
0.74093014,0.110626824,0.88731384,0.66
0.7436670999999999,0.11047126,0.8884417,0.66
0.7351773,0.10989901,0.8860495,0.66
0.7422613,0.111698456,0.88715935,0.67
0.74093014,0.110626824,0.88731384,0.67
0.7436670999999999,0.11047126,0.8884417,0.67
0.7351773,0.10989901,0.8860495,0.67
