NVMe_total_util,CPU,Memory_used,num_workers
0.73780483,0.112744786,0.8844361,0.01
0.7392098000000001,0.11159748,0.8848716999999999,0.01
0.72916013,0.10734991,0.88127583,0.01
0.73105127,0.1060296,0.8825885,0.01
0.73780483,0.112744786,0.8844361,0.02
0.7392098000000001,0.11159748,0.8848716999999999,0.02
0.72916013,0.10734991,0.88127583,0.02
0.73105127,0.1060296,0.8825885,0.02
0.73780483,0.112744786,0.8844361,0.03
0.7392098000000001,0.11159748,0.8848716999999999,0.03
0.72916013,0.10734991,0.88127583,0.03
0.73105127,0.1060296,0.8825885,0.03
0.73780483,0.112744786,0.8844361,0.04
0.7392098000000001,0.11159748,0.8848716999999999,0.04
0.72916013,0.10734991,0.88127583,0.04
0.73105127,0.1060296,0.8825885,0.04
0.73780483,0.112744786,0.8844361,0.05
0.7392098000000001,0.11159748,0.8848716999999999,0.05
0.72916013,0.10734991,0.88127583,0.05
0.73105127,0.1060296,0.8825885,0.05
0.73780483,0.112744786,0.8844361,0.06
0.7392098000000001,0.11159748,0.8848716999999999,0.06
0.72916013,0.10734991,0.88127583,0.06
0.73105127,0.1060296,0.8825885,0.06
0.73780483,0.112744786,0.8844361,0.07
0.7392098000000001,0.11159748,0.8848716999999999,0.07
0.72916013,0.10734991,0.88127583,0.07
0.73105127,0.1060296,0.8825885,0.07
0.73780483,0.112744786,0.8844361,0.08
0.7392098000000001,0.11159748,0.8848716999999999,0.08
0.72916013,0.10734991,0.88127583,0.08
0.73105127,0.1060296,0.8825885,0.08
0.73780483,0.112744786,0.8844361,0.09
0.7392098000000001,0.11159748,0.8848716999999999,0.09
0.72916013,0.10734991,0.88127583,0.09
0.73105127,0.1060296,0.8825885,0.09
0.73780483,0.112744786,0.8844361,0.1
0.7392098000000001,0.11159748,0.8848716999999999,0.1
0.72916013,0.10734991,0.88127583,0.1
0.73105127,0.1060296,0.8825885,0.1
0.73780483,0.112744786,0.8844361,0.11
0.7392098000000001,0.11159748,0.8848716999999999,0.11
0.72916013,0.10734991,0.88127583,0.11
0.73105127,0.1060296,0.8825885,0.11
0.73780483,0.112744786,0.8844361,0.12
0.7392098000000001,0.11159748,0.8848716999999999,0.12
0.72916013,0.10734991,0.88127583,0.12
0.73105127,0.1060296,0.8825885,0.12
0.73780483,0.112744786,0.8844361,0.13
0.7392098000000001,0.11159748,0.8848716999999999,0.13
0.72916013,0.10734991,0.88127583,0.13
0.73105127,0.1060296,0.8825885,0.13
0.73780483,0.112744786,0.8844361,0.14
0.7392098000000001,0.11159748,0.8848716999999999,0.14
0.72916013,0.10734991,0.88127583,0.14
0.73105127,0.1060296,0.8825885,0.14
0.73780483,0.112744786,0.8844361,0.15
0.7392098000000001,0.11159748,0.8848716999999999,0.15
0.72916013,0.10734991,0.88127583,0.15
0.73105127,0.1060296,0.8825885,0.15
0.73780483,0.112744786,0.8844361,0.16
0.7392098000000001,0.11159748,0.8848716999999999,0.16
0.72916013,0.10734991,0.88127583,0.16
0.73105127,0.1060296,0.8825885,0.16
0.73780483,0.112744786,0.8844361,0.17
0.7392098000000001,0.11159748,0.8848716999999999,0.17
0.72916013,0.10734991,0.88127583,0.17
0.73105127,0.1060296,0.8825885,0.17
0.73780483,0.112744786,0.8844361,0.18
0.7392098000000001,0.11159748,0.8848716999999999,0.18
0.72916013,0.10734991,0.88127583,0.18
0.73105127,0.1060296,0.8825885,0.18
0.73780483,0.112744786,0.8844361,0.19
0.7392098000000001,0.11159748,0.8848716999999999,0.19
0.72916013,0.10734991,0.88127583,0.19
0.73105127,0.1060296,0.8825885,0.19
0.73780483,0.112744786,0.8844361,0.2
0.7392098000000001,0.11159748,0.8848716999999999,0.2
0.72916013,0.10734991,0.88127583,0.2
0.73105127,0.1060296,0.8825885,0.2
0.73780483,0.112744786,0.8844361,0.21
0.7392098000000001,0.11159748,0.8848716999999999,0.21
0.72916013,0.10734991,0.88127583,0.21
0.73105127,0.1060296,0.8825885,0.21
0.73780483,0.112744786,0.8844361,0.22
0.7392098000000001,0.11159748,0.8848716999999999,0.22
0.72916013,0.10734991,0.88127583,0.22
0.73105127,0.1060296,0.8825885,0.22
0.73780483,0.112744786,0.8844361,0.23
0.7392098000000001,0.11159748,0.8848716999999999,0.23
0.72916013,0.10734991,0.88127583,0.23
0.73105127,0.1060296,0.8825885,0.23
0.73780483,0.112744786,0.8844361,0.24
0.7392098000000001,0.11159748,0.8848716999999999,0.24
0.72916013,0.10734991,0.88127583,0.24
0.73105127,0.1060296,0.8825885,0.24
0.73780483,0.112744786,0.8844361,0.25
0.7392098000000001,0.11159748,0.8848716999999999,0.25
