NVMe_total_util,CPU,Memory_used,num_workers
0.9982685,0.7482214,0.9598726000000001,0.01
0.99431133,0.7463488,0.9560634,0.01
0.9937618,0.7465609999999999,0.9549539,0.01
0.994252,0.74790704,0.95522046,0.01
0.9982685,0.7482214,0.9598726000000001,0.02
0.99431133,0.7463488,0.9560634,0.02
0.9937618,0.7465609999999999,0.9549539,0.02
0.994252,0.74790704,0.95522046,0.02
0.9982685,0.7482214,0.9598726000000001,0.03
0.99431133,0.7463488,0.9560634,0.03
0.9937618,0.7465609999999999,0.9549539,0.03
0.994252,0.74790704,0.95522046,0.03
0.9982685,0.7482214,0.9598726000000001,0.04
0.99431133,0.7463488,0.9560634,0.04
0.9937618,0.7465609999999999,0.9549539,0.04
0.994252,0.74790704,0.95522046,0.04
0.9982685,0.7482214,0.9598726000000001,0.05
0.99431133,0.7463488,0.9560634,0.05
0.9937618,0.7465609999999999,0.9549539,0.05
0.994252,0.74790704,0.95522046,0.05
0.9982685,0.7482214,0.9598726000000001,0.06
0.99431133,0.7463488,0.9560634,0.06
0.9937618,0.7465609999999999,0.9549539,0.06
0.994252,0.74790704,0.95522046,0.06
0.9982685,0.7482214,0.9598726000000001,0.07
0.99431133,0.7463488,0.9560634,0.07
0.9937618,0.7465609999999999,0.9549539,0.07
0.994252,0.74790704,0.95522046,0.07
0.9982685,0.7482214,0.9598726000000001,0.08
0.99431133,0.7463488,0.9560634,0.08
0.9937618,0.7465609999999999,0.9549539,0.08
0.994252,0.74790704,0.95522046,0.08
0.9982685,0.7482214,0.9598726000000001,0.09
0.99431133,0.7463488,0.9560634,0.09
0.9937618,0.7465609999999999,0.9549539,0.09
0.994252,0.74790704,0.95522046,0.09
0.9982685,0.7482214,0.9598726000000001,0.1
0.99431133,0.7463488,0.9560634,0.1
0.9937618,0.7465609999999999,0.9549539,0.1
0.994252,0.74790704,0.95522046,0.1
0.9982685,0.7482214,0.9598726000000001,0.11
0.99431133,0.7463488,0.9560634,0.11
0.9937618,0.7465609999999999,0.9549539,0.11
0.994252,0.74790704,0.95522046,0.11
0.9982685,0.7482214,0.9598726000000001,0.12
0.99431133,0.7463488,0.9560634,0.12
0.9937618,0.7465609999999999,0.9549539,0.12
0.994252,0.74790704,0.95522046,0.12
0.9982685,0.7482214,0.9598726000000001,0.13
0.99431133,0.7463488,0.9560634,0.13
0.9937618,0.7465609999999999,0.9549539,0.13
0.994252,0.74790704,0.95522046,0.13
0.9982685,0.7482214,0.9598726000000001,0.14
0.99431133,0.7463488,0.9560634,0.14
0.9937618,0.7465609999999999,0.9549539,0.14
0.994252,0.74790704,0.95522046,0.14
0.9982685,0.7482214,0.9598726000000001,0.15
0.99431133,0.7463488,0.9560634,0.15
0.9937618,0.7465609999999999,0.9549539,0.15
0.994252,0.74790704,0.95522046,0.15
0.9982685,0.7482214,0.9598726000000001,0.16
0.99431133,0.7463488,0.9560634,0.16
0.9937618,0.7465609999999999,0.9549539,0.16
0.994252,0.74790704,0.95522046,0.16
0.9982685,0.7482214,0.9598726000000001,0.17
0.99431133,0.7463488,0.9560634,0.17
0.9937618,0.7465609999999999,0.9549539,0.17
0.994252,0.74790704,0.95522046,0.17
0.9982685,0.7482214,0.9598726000000001,0.18
0.99431133,0.7463488,0.9560634,0.18
0.9937618,0.7465609999999999,0.9549539,0.18
0.994252,0.74790704,0.95522046,0.18
0.9982685,0.7482214,0.9598726000000001,0.19
0.99431133,0.7463488,0.9560634,0.19
0.9937618,0.7465609999999999,0.9549539,0.19
0.994252,0.74790704,0.95522046,0.19
0.9982685,0.7482214,0.9598726000000001,0.2
0.99431133,0.7463488,0.9560634,0.2
0.9937618,0.7465609999999999,0.9549539,0.2
0.994252,0.74790704,0.95522046,0.2
0.9982685,0.7482214,0.9598726000000001,0.21
0.99431133,0.7463488,0.9560634,0.21
0.9937618,0.7465609999999999,0.9549539,0.21
0.994252,0.74790704,0.95522046,0.21
0.9982685,0.7482214,0.9598726000000001,0.22
0.99431133,0.7463488,0.9560634,0.22
0.9937618,0.7465609999999999,0.9549539,0.22
0.994252,0.74790704,0.95522046,0.22
0.9982685,0.7482214,0.9598726000000001,0.23
0.99431133,0.7463488,0.9560634,0.23
0.9937618,0.7465609999999999,0.9549539,0.23
0.994252,0.74790704,0.95522046,0.23
0.9982685,0.7482214,0.9598726000000001,0.24
0.99431133,0.7463488,0.9560634,0.24
0.9937618,0.7465609999999999,0.9549539,0.24
0.994252,0.74790704,0.95522046,0.24
0.9982685,0.7482214,0.9598726000000001,0.25
0.99431133,0.7463488,0.9560634,0.25
0.9937618,0.7465609999999999,0.9549539,0.25
0.994252,0.74790704,0.95522046,0.25
0.9982685,0.7482214,0.9598726000000001,0.26
0.99431133,0.7463488,0.9560634,0.26
0.9937618,0.7465609999999999,0.9549539,0.26
0.994252,0.74790704,0.95522046,0.26
0.9982685,0.7482214,0.9598726000000001,0.27
0.99431133,0.7463488,0.9560634,0.27
0.9937618,0.7465609999999999,0.9549539,0.27
0.994252,0.74790704,0.95522046,0.27
0.9982685,0.7482214,0.9598726000000001,0.28
0.99431133,0.7463488,0.9560634,0.28
0.9937618,0.7465609999999999,0.9549539,0.28
0.994252,0.74790704,0.95522046,0.28
0.9982685,0.7482214,0.9598726000000001,0.29
0.99431133,0.7463488,0.9560634,0.29
0.9937618,0.7465609999999999,0.9549539,0.29
0.994252,0.74790704,0.95522046,0.29
0.9982685,0.7482214,0.9598726000000001,0.3
0.99431133,0.7463488,0.9560634,0.3
0.9937618,0.7465609999999999,0.9549539,0.3
0.994252,0.74790704,0.95522046,0.3
0.9982685,0.7482214,0.9598726000000001,0.31
0.99431133,0.7463488,0.9560634,0.31
0.9937618,0.7465609999999999,0.9549539,0.31
0.994252,0.74790704,0.95522046,0.31
0.9982685,0.7482214,0.9598726000000001,0.32
0.99431133,0.7463488,0.9560634,0.32
0.9937618,0.7465609999999999,0.9549539,0.32
0.994252,0.74790704,0.95522046,0.32
0.9982685,0.7482214,0.9598726000000001,0.33
0.99431133,0.7463488,0.9560634,0.33
0.9937618,0.7465609999999999,0.9549539,0.33
0.994252,0.74790704,0.95522046,0.33
0.9982685,0.7482214,0.9598726000000001,0.34
0.99431133,0.7463488,0.9560634,0.34
0.9937618,0.7465609999999999,0.9549539,0.34
0.994252,0.74790704,0.95522046,0.34
0.9982685,0.7482214,0.9598726000000001,0.35
0.99431133,0.7463488,0.9560634,0.35
0.9937618,0.7465609999999999,0.9549539,0.35
0.994252,0.74790704,0.95522046,0.35
0.9982685,0.7482214,0.9598726000000001,0.36
0.99431133,0.7463488,0.9560634,0.36
0.9937618,0.7465609999999999,0.9549539,0.36
0.994252,0.74790704,0.95522046,0.36
0.9982685,0.7482214,0.9598726000000001,0.37
0.99431133,0.7463488,0.9560634,0.37
0.9937618,0.7465609999999999,0.9549539,0.37
0.994252,0.74790704,0.95522046,0.37
0.9982685,0.7482214,0.9598726000000001,0.38
0.99431133,0.7463488,0.9560634,0.38
0.9937618,0.7465609999999999,0.9549539,0.38
0.994252,0.74790704,0.95522046,0.38
0.9982685,0.7482214,0.9598726000000001,0.39
0.99431133,0.7463488,0.9560634,0.39
0.9937618,0.7465609999999999,0.9549539,0.39
0.994252,0.74790704,0.95522046,0.39
0.9982685,0.7482214,0.9598726000000001,0.4
0.99431133,0.7463488,0.9560634,0.4
0.9937618,0.7465609999999999,0.9549539,0.4
0.994252,0.74790704,0.95522046,0.4
0.9982685,0.7482214,0.9598726000000001,0.41
0.99431133,0.7463488,0.9560634,0.41
0.9937618,0.7465609999999999,0.9549539,0.41
0.994252,0.74790704,0.95522046,0.41
0.9982685,0.7482214,0.9598726000000001,0.42
0.99431133,0.7463488,0.9560634,0.42
0.9937618,0.7465609999999999,0.9549539,0.42
0.994252,0.74790704,0.95522046,0.42
0.9982685,0.7482214,0.9598726000000001,0.43
0.99431133,0.7463488,0.9560634,0.43
0.9937618,0.7465609999999999,0.9549539,0.43
0.994252,0.74790704,0.95522046,0.43
0.9982685,0.7482214,0.9598726000000001,0.44
0.99431133,0.7463488,0.9560634,0.44
0.9937618,0.7465609999999999,0.9549539,0.44
0.994252,0.74790704,0.95522046,0.44
0.9982685,0.7482214,0.9598726000000001,0.45
0.99431133,0.7463488,0.9560634,0.45
0.9937618,0.7465609999999999,0.9549539,0.45
0.994252,0.74790704,0.95522046,0.45
0.9982685,0.7482214,0.9598726000000001,0.46
0.99431133,0.7463488,0.9560634,0.46
0.9937618,0.7465609999999999,0.9549539,0.46
0.994252,0.74790704,0.95522046,0.46
0.9982685,0.7482214,0.9598726000000001,0.47
0.99431133,0.7463488,0.9560634,0.47
0.9937618,0.7465609999999999,0.9549539,0.47
0.994252,0.74790704,0.95522046,0.47
0.9982685,0.7482214,0.9598726000000001,0.48
0.99431133,0.7463488,0.9560634,0.48
0.9937618,0.7465609999999999,0.9549539,0.48
0.994252,0.74790704,0.95522046,0.48
0.9982685,0.7482214,0.9598726000000001,0.49
0.99431133,0.7463488,0.9560634,0.49
0.9937618,0.7465609999999999,0.9549539,0.49
0.994252,0.74790704,0.95522046,0.49
0.9982685,0.7482214,0.9598726000000001,0.5
0.99431133,0.7463488,0.9560634,0.5
0.9937618,0.7465609999999999,0.9549539,0.5
0.994252,0.74790704,0.95522046,0.5
0.9982685,0.7482214,0.9598726000000001,0.51
0.99431133,0.7463488,0.9560634,0.51
0.9937618,0.7465609999999999,0.9549539,0.51
0.994252,0.74790704,0.95522046,0.51
0.9982685,0.7482214,0.9598726000000001,0.52
0.99431133,0.7463488,0.9560634,0.52
0.9937618,0.7465609999999999,0.9549539,0.52
0.994252,0.74790704,0.95522046,0.52
0.9982685,0.7482214,0.9598726000000001,0.53
0.99431133,0.7463488,0.9560634,0.53
0.9937618,0.7465609999999999,0.9549539,0.53
0.994252,0.74790704,0.95522046,0.53
0.9982685,0.7482214,0.9598726000000001,0.54
0.99431133,0.7463488,0.9560634,0.54
0.9937618,0.7465609999999999,0.9549539,0.54
0.994252,0.74790704,0.95522046,0.54
0.9982685,0.7482214,0.9598726000000001,0.55
0.99431133,0.7463488,0.9560634,0.55
0.9937618,0.7465609999999999,0.9549539,0.55
0.994252,0.74790704,0.95522046,0.55
0.9982685,0.7482214,0.9598726000000001,0.56
0.99431133,0.7463488,0.9560634,0.56
0.9937618,0.7465609999999999,0.9549539,0.56
0.994252,0.74790704,0.95522046,0.56
0.9982685,0.7482214,0.9598726000000001,0.57
0.99431133,0.7463488,0.9560634,0.57
0.9937618,0.7465609999999999,0.9549539,0.57
0.994252,0.74790704,0.95522046,0.57
0.9982685,0.7482214,0.9598726000000001,0.58
0.99431133,0.7463488,0.9560634,0.58
0.9937618,0.7465609999999999,0.9549539,0.58
0.994252,0.74790704,0.95522046,0.58
0.9982685,0.7482214,0.9598726000000001,0.59
0.99431133,0.7463488,0.9560634,0.59
0.9937618,0.7465609999999999,0.9549539,0.59
0.994252,0.74790704,0.95522046,0.59
0.9982685,0.7482214,0.9598726000000001,0.6
0.99431133,0.7463488,0.9560634,0.6
0.9937618,0.7465609999999999,0.9549539,0.6
0.994252,0.74790704,0.95522046,0.6
0.9982685,0.7482214,0.9598726000000001,0.61
0.99431133,0.7463488,0.9560634,0.61
0.9937618,0.7465609999999999,0.9549539,0.61
0.994252,0.74790704,0.95522046,0.61
0.9982685,0.7482214,0.9598726000000001,0.62
0.99431133,0.7463488,0.9560634,0.62
0.9937618,0.7465609999999999,0.9549539,0.62
0.994252,0.74790704,0.95522046,0.62
0.9982685,0.7482214,0.9598726000000001,0.63
0.99431133,0.7463488,0.9560634,0.63
0.9937618,0.7465609999999999,0.9549539,0.63
0.994252,0.74790704,0.95522046,0.63
0.9982685,0.7482214,0.9598726000000001,0.64
0.99431133,0.7463488,0.9560634,0.64
0.9937618,0.7465609999999999,0.9549539,0.64
0.994252,0.74790704,0.95522046,0.64
0.9982685,0.7482214,0.9598726000000001,0.65
0.99431133,0.7463488,0.9560634,0.65
0.9937618,0.7465609999999999,0.9549539,0.65
0.994252,0.74790704,0.95522046,0.65
0.9982685,0.7482214,0.9598726000000001,0.66
0.99431133,0.7463488,0.9560634,0.66
0.9937618,0.7465609999999999,0.9549539,0.66
0.994252,0.74790704,0.95522046,0.66
0.9982685,0.7482214,0.9598726000000001,0.67
0.99431133,0.7463488,0.9560634,0.67
0.9937618,0.7465609999999999,0.9549539,0.67
0.994252,0.74790704,0.95522046,0.67
0.9982685,0.7482214,0.9598726000000001,0.68
0.99431133,0.7463488,0.9560634,0.68
0.9937618,0.7465609999999999,0.9549539,0.68
0.994252,0.74790704,0.95522046,0.68
0.9982685,0.7482214,0.9598726000000001,0.69
0.99431133,0.7463488,0.9560634,0.69
0.9937618,0.7465609999999999,0.9549539,0.69
0.994252,0.74790704,0.95522046,0.69
0.9982685,0.7482214,0.9598726000000001,0.7
0.99431133,0.7463488,0.9560634,0.7
0.9937618,0.7465609999999999,0.9549539,0.7
0.994252,0.74790704,0.95522046,0.7
0.9982685,0.7482214,0.9598726000000001,0.71
0.99431133,0.7463488,0.9560634,0.71
0.9937618,0.7465609999999999,0.9549539,0.71
0.994252,0.74790704,0.95522046,0.71
0.9982685,0.7482214,0.9598726000000001,0.72
0.99431133,0.7463488,0.9560634,0.72
0.9937618,0.7465609999999999,0.9549539,0.72
0.994252,0.74790704,0.95522046,0.72
0.9982685,0.7482214,0.9598726000000001,0.73
0.99431133,0.7463488,0.9560634,0.73
0.9937618,0.7465609999999999,0.9549539,0.73
0.994252,0.74790704,0.95522046,0.73
0.9982685,0.7482214,0.9598726000000001,0.74
0.99431133,0.7463488,0.9560634,0.74
0.9937618,0.7465609999999999,0.9549539,0.74
0.994252,0.74790704,0.95522046,0.74
0.9982685,0.7482214,0.9598726000000001,0.75
0.99431133,0.7463488,0.9560634,0.75
0.9937618,0.7465609999999999,0.9549539,0.75
0.994252,0.74790704,0.95522046,0.75
0.9982685,0.7482214,0.9598726000000001,0.76
0.99431133,0.7463488,0.9560634,0.76
0.9937618,0.7465609999999999,0.9549539,0.76
0.994252,0.74790704,0.95522046,0.76
0.9982685,0.7482214,0.9598726000000001,0.77
0.99431133,0.7463488,0.9560634,0.77
0.9937618,0.7465609999999999,0.9549539,0.77
0.994252,0.74790704,0.95522046,0.77
0.9982685,0.7482214,0.9598726000000001,0.78
0.99431133,0.7463488,0.9560634,0.78
0.9937618,0.7465609999999999,0.9549539,0.78
0.994252,0.74790704,0.95522046,0.78
0.9982685,0.7482214,0.9598726000000001,0.79
0.99431133,0.7463488,0.9560634,0.79
0.9937618,0.7465609999999999,0.9549539,0.79
0.994252,0.74790704,0.95522046,0.79
0.9982685,0.7482214,0.9598726000000001,0.8
0.99431133,0.7463488,0.9560634,0.8
0.9937618,0.7465609999999999,0.9549539,0.8
0.994252,0.74790704,0.95522046,0.8
0.9982685,0.7482214,0.9598726000000001,0.81
0.99431133,0.7463488,0.9560634,0.81
0.9937618,0.7465609999999999,0.9549539,0.81
0.994252,0.74790704,0.95522046,0.81
0.9982685,0.7482214,0.9598726000000001,0.82
0.99431133,0.7463488,0.9560634,0.82
0.9937618,0.7465609999999999,0.9549539,0.82
0.994252,0.74790704,0.95522046,0.82
0.9982685,0.7482214,0.9598726000000001,0.83
0.99431133,0.7463488,0.9560634,0.83
0.9937618,0.7465609999999999,0.9549539,0.83
0.994252,0.74790704,0.95522046,0.83
0.9982685,0.7482214,0.9598726000000001,0.84
0.99431133,0.7463488,0.9560634,0.84
0.9937618,0.7465609999999999,0.9549539,0.84
0.994252,0.74790704,0.95522046,0.84
0.9982685,0.7482214,0.9598726000000001,0.85
0.99431133,0.7463488,0.9560634,0.85
0.9937618,0.7465609999999999,0.9549539,0.85
0.994252,0.74790704,0.95522046,0.85
0.9982685,0.7482214,0.9598726000000001,0.86
0.99431133,0.7463488,0.9560634,0.86
0.9937618,0.7465609999999999,0.9549539,0.86
0.994252,0.74790704,0.95522046,0.86
0.9982685,0.7482214,0.9598726000000001,0.87
0.99431133,0.7463488,0.9560634,0.87
0.9937618,0.7465609999999999,0.9549539,0.87
0.994252,0.74790704,0.95522046,0.87
0.9982685,0.7482214,0.9598726000000001,0.88
0.99431133,0.7463488,0.9560634,0.88
0.9937618,0.7465609999999999,0.9549539,0.88
0.994252,0.74790704,0.95522046,0.88
0.9982685,0.7482214,0.9598726000000001,0.89
0.99431133,0.7463488,0.9560634,0.89
0.9937618,0.7465609999999999,0.9549539,0.89
0.994252,0.74790704,0.95522046,0.89
0.9982685,0.7482214,0.9598726000000001,0.9
0.99431133,0.7463488,0.9560634,0.9
