NVMe_total_util,CPU,Memory_used
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
0.786235,0.4853769,0.79579395
0.7831708000000001,0.4934772,0.79216844
0.78853303,0.47403476,0.7991579000000001
0.7860155,0.47906509999999997,0.79682696
