NVMe_total_util,CPU,Memory_used
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
0.9937618,0.7465609999999999,0.9549539
0.994252,0.74790704,0.95522046
0.9982685,0.7482214,0.9598726000000001
0.99431133,0.7463488,0.9560634
