NVMe_total_util,CPU,Memory_used,num_workers
0.921767,0.62028104,0.97900176,0.01
0.92265576,0.6201029,0.97972333,0.01
0.9217894,0.61982244,0.9787969999999999,0.01
0.9223886999999998,0.61960423,0.9794283000000001,0.01
0.921767,0.62028104,0.97900176,0.02
0.92265576,0.6201029,0.97972333,0.02
0.9217894,0.61982244,0.9787969999999999,0.02
0.9223886999999998,0.61960423,0.9794283000000001,0.02
0.921767,0.62028104,0.97900176,0.03
0.92265576,0.6201029,0.97972333,0.03
0.9217894,0.61982244,0.9787969999999999,0.03
0.9223886999999998,0.61960423,0.9794283000000001,0.03
0.921767,0.62028104,0.97900176,0.04
0.92265576,0.6201029,0.97972333,0.04
0.9217894,0.61982244,0.9787969999999999,0.04
0.9223886999999998,0.61960423,0.9794283000000001,0.04
0.921767,0.62028104,0.97900176,0.05
0.92265576,0.6201029,0.97972333,0.05
0.9217894,0.61982244,0.9787969999999999,0.05
0.9223886999999998,0.61960423,0.9794283000000001,0.05
0.921767,0.62028104,0.97900176,0.06
0.92265576,0.6201029,0.97972333,0.06
0.9217894,0.61982244,0.9787969999999999,0.06
0.9223886999999998,0.61960423,0.9794283000000001,0.06
0.921767,0.62028104,0.97900176,0.07
0.92265576,0.6201029,0.97972333,0.07
0.9217894,0.61982244,0.9787969999999999,0.07
0.9223886999999998,0.61960423,0.9794283000000001,0.07
0.921767,0.62028104,0.97900176,0.08
0.92265576,0.6201029,0.97972333,0.08
0.9217894,0.61982244,0.9787969999999999,0.08
0.9223886999999998,0.61960423,0.9794283000000001,0.08
0.921767,0.62028104,0.97900176,0.09
0.92265576,0.6201029,0.97972333,0.09
0.9217894,0.61982244,0.9787969999999999,0.09
0.9223886999999998,0.61960423,0.9794283000000001,0.09
0.921767,0.62028104,0.97900176,0.1
0.92265576,0.6201029,0.97972333,0.1
0.9217894,0.61982244,0.9787969999999999,0.1
0.9223886999999998,0.61960423,0.9794283000000001,0.1
0.921767,0.62028104,0.97900176,0.11
0.92265576,0.6201029,0.97972333,0.11
0.9217894,0.61982244,0.9787969999999999,0.11
0.9223886999999998,0.61960423,0.9794283000000001,0.11
0.921767,0.62028104,0.97900176,0.12
0.92265576,0.6201029,0.97972333,0.12
0.9217894,0.61982244,0.9787969999999999,0.12
0.9223886999999998,0.61960423,0.9794283000000001,0.12
0.921767,0.62028104,0.97900176,0.13
0.92265576,0.6201029,0.97972333,0.13
0.9217894,0.61982244,0.9787969999999999,0.13
0.9223886999999998,0.61960423,0.9794283000000001,0.13
0.921767,0.62028104,0.97900176,0.14
0.92265576,0.6201029,0.97972333,0.14
0.9217894,0.61982244,0.9787969999999999,0.14
0.9223886999999998,0.61960423,0.9794283000000001,0.14
0.921767,0.62028104,0.97900176,0.15
0.92265576,0.6201029,0.97972333,0.15
0.9217894,0.61982244,0.9787969999999999,0.15
0.9223886999999998,0.61960423,0.9794283000000001,0.15
0.921767,0.62028104,0.97900176,0.16
0.92265576,0.6201029,0.97972333,0.16
0.9217894,0.61982244,0.9787969999999999,0.16
0.9223886999999998,0.61960423,0.9794283000000001,0.16
0.921767,0.62028104,0.97900176,0.17
0.92265576,0.6201029,0.97972333,0.17
0.9217894,0.61982244,0.9787969999999999,0.17
0.9223886999999998,0.61960423,0.9794283000000001,0.17
0.921767,0.62028104,0.97900176,0.18
0.92265576,0.6201029,0.97972333,0.18
0.9217894,0.61982244,0.9787969999999999,0.18
0.9223886999999998,0.61960423,0.9794283000000001,0.18
0.921767,0.62028104,0.97900176,0.19
0.92265576,0.6201029,0.97972333,0.19
0.9217894,0.61982244,0.9787969999999999,0.19
0.9223886999999998,0.61960423,0.9794283000000001,0.19
0.921767,0.62028104,0.97900176,0.2
0.92265576,0.6201029,0.97972333,0.2
0.9217894,0.61982244,0.9787969999999999,0.2
0.9223886999999998,0.61960423,0.9794283000000001,0.2
0.921767,0.62028104,0.97900176,0.21
0.92265576,0.6201029,0.97972333,0.21
0.9217894,0.61982244,0.9787969999999999,0.21
0.9223886999999998,0.61960423,0.9794283000000001,0.21
0.921767,0.62028104,0.97900176,0.22
0.92265576,0.6201029,0.97972333,0.22
0.9217894,0.61982244,0.9787969999999999,0.22
0.9223886999999998,0.61960423,0.9794283000000001,0.22
0.921767,0.62028104,0.97900176,0.23
0.92265576,0.6201029,0.97972333,0.23
0.9217894,0.61982244,0.9787969999999999,0.23
0.9223886999999998,0.61960423,0.9794283000000001,0.23
0.921767,0.62028104,0.97900176,0.24
0.92265576,0.6201029,0.97972333,0.24
0.9217894,0.61982244,0.9787969999999999,0.24
0.9223886999999998,0.61960423,0.9794283000000001,0.24
0.921767,0.62028104,0.97900176,0.25
0.92265576,0.6201029,0.97972333,0.25
0.9217894,0.61982244,0.9787969999999999,0.25
0.9223886999999998,0.61960423,0.9794283000000001,0.25
0.921767,0.62028104,0.97900176,0.26
0.92265576,0.6201029,0.97972333,0.26
0.9217894,0.61982244,0.9787969999999999,0.26
0.9223886999999998,0.61960423,0.9794283000000001,0.26
0.921767,0.62028104,0.97900176,0.27
0.92265576,0.6201029,0.97972333,0.27
0.9217894,0.61982244,0.9787969999999999,0.27
0.9223886999999998,0.61960423,0.9794283000000001,0.27
0.921767,0.62028104,0.97900176,0.28
0.92265576,0.6201029,0.97972333,0.28
0.9217894,0.61982244,0.9787969999999999,0.28
0.9223886999999998,0.61960423,0.9794283000000001,0.28
0.921767,0.62028104,0.97900176,0.29
0.92265576,0.6201029,0.97972333,0.29
0.9217894,0.61982244,0.9787969999999999,0.29
0.9223886999999998,0.61960423,0.9794283000000001,0.29
0.921767,0.62028104,0.97900176,0.3
0.92265576,0.6201029,0.97972333,0.3
0.9217894,0.61982244,0.9787969999999999,0.3
0.9223886999999998,0.61960423,0.9794283000000001,0.3
0.921767,0.62028104,0.97900176,0.31
0.92265576,0.6201029,0.97972333,0.31
0.9217894,0.61982244,0.9787969999999999,0.31
0.9223886999999998,0.61960423,0.9794283000000001,0.31
0.921767,0.62028104,0.97900176,0.32
0.92265576,0.6201029,0.97972333,0.32
0.9217894,0.61982244,0.9787969999999999,0.32
0.9223886999999998,0.61960423,0.9794283000000001,0.32
0.921767,0.62028104,0.97900176,0.33
0.92265576,0.6201029,0.97972333,0.33
0.9217894,0.61982244,0.9787969999999999,0.33
0.9223886999999998,0.61960423,0.9794283000000001,0.33
0.921767,0.62028104,0.97900176,0.34
0.92265576,0.6201029,0.97972333,0.34
0.9217894,0.61982244,0.9787969999999999,0.34
0.9223886999999998,0.61960423,0.9794283000000001,0.34
0.921767,0.62028104,0.97900176,0.35
0.92265576,0.6201029,0.97972333,0.35
0.9217894,0.61982244,0.9787969999999999,0.35
0.9223886999999998,0.61960423,0.9794283000000001,0.35
0.921767,0.62028104,0.97900176,0.36
0.92265576,0.6201029,0.97972333,0.36
0.9217894,0.61982244,0.9787969999999999,0.36
0.9223886999999998,0.61960423,0.9794283000000001,0.36
0.921767,0.62028104,0.97900176,0.37
0.92265576,0.6201029,0.97972333,0.37
0.9217894,0.61982244,0.9787969999999999,0.37
0.9223886999999998,0.61960423,0.9794283000000001,0.37
0.921767,0.62028104,0.97900176,0.38
0.92265576,0.6201029,0.97972333,0.38
0.9217894,0.61982244,0.9787969999999999,0.38
0.9223886999999998,0.61960423,0.9794283000000001,0.38
0.921767,0.62028104,0.97900176,0.39
0.92265576,0.6201029,0.97972333,0.39
0.9217894,0.61982244,0.9787969999999999,0.39
0.9223886999999998,0.61960423,0.9794283000000001,0.39
0.921767,0.62028104,0.97900176,0.4
0.92265576,0.6201029,0.97972333,0.4
0.9217894,0.61982244,0.9787969999999999,0.4
