NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,CPU_count,Memory_total,Storage_count,num_workers
0.0,75352473.6,0.3655999999959022,0.6539999999105932,415535923.2,11113377792.0,100000000000.0,1.6,75474440.4,16.0,34359740000.0,8.0,50.0
134217728.0,2492493824.0,7.491199999977835,7.25599999986589,2505288089.6,11144998912.0,100000000000.0,1.6,2496024792.2,16.0,34359740000.0,8.0,50.0
134008012.80000001,2466938880.0000005,7.376000000047497,7.614000000432135,2443816140.7999997,11153833984.0,100000000000.0,1.2,2470415345.6,16.0,34359740000.0,8.0,50.0
134217728.0,2426223820.8,6.619200000003911,7.085999998822808,2426139443.2000003,11176751104.0,100000000000.0,1.2,2429213970.2,16.0,34359740000.0,8.0,50.0
134008012.80000001,3121423974.3999996,7.272800000011921,9.30400000102818,3102277631.9999995,11173085184.0,100000000000.0,1.2,3126082784.4,16.0,34359740000.0,8.0,50.0
19922944.0,3197964288.0,6.981599999964237,9.399999999254943,3306462412.8,11150966784.0,100000000000.0,1.6,3201725372.0,16.0,34359740000.0,8.0,50.0
19922944.0,3047658291.2,6.762400000053458,9.365999998897315,3113036185.6,11153960960.0,100000000000.0,1.4,3052923888.8,16.0,34359740000.0,8.0,50.0
19922944.0,3090741657.6,6.824800000013784,9.176000000908969,3253793587.2,11151101952.0,100000000000.0,1.2,3095270838.8,16.0,34359740000.0,8.0,50.0
19922943.999999996,2872698470.4,6.653599999984726,8.702000001445413,2896201318.3999996,11165286400.0,100000000000.0,1.2,2876569684.4,16.0,34359740000.0,8.0,89.0
69206016.0,2873697894.4,6.908800000022166,8.423999999836088,3057964646.3999996,11197788160.0,100000000000.0,2.0,2877754184.6,16.0,34359740000.0,8.0,89.0
69206016.0,3294782259.2,7.3912000000244005,9.80799999944866,3211958681.6,11193872384.0,100000000000.0,1.2,3297661498.2,16.0,34359740000.0,8.0,89.0
69206016.0,3009355776.0,6.87999999995809,8.775999999046327,2740464844.8,11161788416.0,100000000000.0,1.2,3013666838.2,16.0,34359740000.0,8.0,89.0
69206016.0,2916139008.0,6.9263999999733645,8.664000000432134,2827218944.0,11167707136.0,100000000000.0,1.2,2920429643.6,16.0,34359740000.0,8.0,89.0
158334976.00000003,2961828249.6,6.775999999954364,8.840000000223519,3024016998.4,11169714176.0,100000000000.0,1.6,2966051381.8,16.0,34359740000.0,8.0,89.0
158125260.8,3279008563.2000003,7.21840000001248,10.005999999865889,3167848857.6,11169214464.0,100000000000.0,1.2,3283185055.0,16.0,34359740000.0,8.0,89.0
158334976.0,2889274982.3999996,6.759200000017882,8.725999999046325,3010152038.4,11182387200.0,100000000000.0,1.2,2893084725.6,16.0,34359740000.0,8.0,89.0
158125260.8,2684288204.7999997,6.736800000024959,8.212000000849367,2979522355.2000003,11179241472.0,100000000000.0,1.2,2688327648.6,16.0,34359740000.0,8.0,95.0
207618048.0,2936805785.6000004,7.019999999995344,8.689999999105929,2569474867.2,11161989120.0,100000000000.0,1.4,2940349274.8,16.0,34359740000.0,8.0,95.0
207198617.59999996,2779308031.9999995,6.988800000026822,8.779999999329448,3079809228.7999997,11196854272.0,100000000000.0,1.6,2782986463.0,16.0,34359740000.0,8.0,95.0
207618048.0,2767897395.2000003,6.776000000000931,8.34800000078976,3087001190.4000006,11207434240.0,100000000000.0,1.4,2771779745.8,16.0,34359740000.0,8.0,95.0
207408332.79999998,2817557299.2000003,7.012000000034459,8.682000000774861,3145561395.2,11218083840.0,100000000000.0,1.2,2820159358.4,16.0,34359740000.0,8.0,95.0
8388608.0,3149524992.0000005,6.744799999985844,9.100000000372528,3077770444.8,11209019392.0,100000000000.0,1.2,3154243060.6,16.0,34359740000.0,8.0,95.0
8388608.0,2933665792.0,6.880800000019372,8.924000000208617,3260434636.7999997,11219931136.0,100000000000.0,1.4,2937910795.4,16.0,34359740000.0,8.0,95.0
8388608.0,3200303103.9999995,6.884799999999814,9.595999999344349,3019210752.0,11187859456.0,100000000000.0,1.4,3204771856.2,16.0,34359740000.0,8.0,95.0
8388608.0,3055521792.0000005,6.779199999989942,9.241999999806284,2831057612.7999997,11195203584.0,100000000000.0,2.2,3059793084.2,16.0,34359740000.0,8.0,95.0
150994944.0,2844572876.7999997,6.78959999999497,8.566000000387431,2307153100.8,11192446976.0,100000000000.0,1.6,2848540796.0,16.0,34359740000.0,8.0,95.0
150785228.8,3090644172.8,7.094399999990129,9.245999999716878,2892146278.4,11192250368.0,100000000000.0,1.6,3090713132.2,16.0,34359740000.0,8.0,95.0
150994944.0,3060458291.2000003,6.994399999966845,9.009999999776483,2994443878.3999996,11202957312.0,100000000000.0,1.6,3064167620.4,16.0,34359740000.0,8.0,95.0
150575513.60000002,2666209279.9999995,6.5120000000111755,8.381999999657271,2951592243.2,11183550464.0,100000000000.0,1.2,2668936868.6,16.0,34359740000.0,8.0,95.0
38797312.0,2746088652.8,6.311999999987893,8.153999999538065,2796997017.6,11177844736.0,100000000000.0,1.2,2749986614.8,16.0,34359740000.0,8.0,95.0
38810419.2,2798528102.4,6.467200000048616,8.468000001460313,2709539123.2000003,11178196992.0,100000000000.0,1.2,2799570636.4,16.0,34359740000.0,8.0,95.0
38797312.00000001,2707730432.0,6.567200000002048,8.020000000670551,2485613363.2,11172106240.0,100000000000.0,1.4,2710969961.0,16.0,34359740000.0,8.0,95.0
38600704.0,2631606272.0,6.243199999979697,8.130000000074507,2362226278.4,11186298880.0,100000000000.0,1.4,2641354617.0,16.0,34359740000.0,8.0,95.0
69206016.0,3222954803.2,7.204000000027008,9.325999998673797,3429599641.6,11179741184.0,100000000000.0,1.2,3225785724.8,16.0,34359740000.0,8.0,95.0
69219123.2,3255460659.2000003,7.0488000000361355,9.587999999523163,3096942182.4,11176767488.0,100000000000.0,1.0,3259852819.0,16.0,34359740000.0,8.0,95.0
69206016.0,2987132518.3999996,6.606399999954738,8.734000000730157,2427295334.3999996,11170213888.0,100000000000.0,1.2,2991246443.8,16.0,34359740000.0,8.0,95.0
69219123.2,2713060966.3999996,6.280799999996088,8.41600000038743,3056447487.9999995,11190988800.0,100000000000.0,5.8,2715397221.2,16.0,34359740000.0,8.0,95.0
69206016.0,3178006937.6,6.452799999993294,9.078000000864268,3255257497.6,11203952640.0,100000000000.0,2.4,3182629859.8,16.0,34359740000.0,8.0,95.0
69009408.0,2852231577.6,6.603199999965727,8.659999999031424,3153212211.2,11208101888.0,100000000000.0,1.4,2858476798.0,16.0,34359740000.0,8.0,95.0
69206016.0,2893894451.2000003,6.774399999971501,8.635999999195338,2059057561.6,11164090368.0,100000000000.0,1.6,2898392257.2,16.0,34359740000.0,8.0,95.0
69009408.00000001,2587818393.6000004,6.562400000006892,8.191999999806283,2920434892.7999997,11174354944.0,100000000000.0,1.2,2591484800.2,16.0,34359740000.0,8.0,
