time,predict_throughput
2021-03-23 15:49:24.899307,10998606681.82373
2021-03-23 15:51:24.913471,7510265111.923218
2021-03-23 15:53:24.898511,7510265111.923218
2021-03-23 15:55:24.892507,6514904499.053955
2021-03-23 15:57:24.905150,7116106152.534485
