time,predict_throughput
2021-03-22 16:26:16.298507,4176639318.4661865
2021-03-22 16:29:55.348450,4224609136.581421
2021-03-22 16:30:16.231751,4327245950.698853
2021-03-22 16:32:16.287419,4322945773.601532
2021-03-22 16:34:16.299856,4255449771.8811035
