NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,CPU_count,Memory_total,Storage_count,num_workers
49080012.8,0.0,0.41040000002831223,0.4899999987334013,0.0,11355639808.0,100000000000.0,1.2,31103.4,16.0,34359740000.0,8.0,50.0
134217728.0,0.0,1.0639999999897556,0.7400000002235172,0.0,11355648000.0,100000000000.0,1.4,30631.2,16.0,34359740000.0,8.0,50.0
134224281.6,0.0,1.0783999999985099,0.36399999894201784,0.0,11355668480.0,100000000000.0,1.2,32147.0,16.0,34359740000.0,8.0,50.0
134217728.0,0.0,1.0735999999800696,0.5679999988526107,0.0,11331493888.0,100000000000.0,1.2,31412.6,16.0,34359740000.0,8.0,50.0
92916940.79999998,0.0,0.7816000000108032,0.38199999965727327,0.0,11338010624.0,100000000000.0,1.4,31734.0,16.0,34359740000.0,8.0,50.0
19922944.0,0.0,0.25200000004842876,0.8020000007003546,0.0,11337482240.0,100000000000.0,1.0,34680.8,16.0,34359740000.0,8.0,50.0
19726336.0,0.0,0.26239999996032565,0.3820000004023315,0.0,11337584640.0,100000000000.0,1.4,34932.6,16.0,34359740000.0,8.0,50.0
19922944.0,0.0,0.25439999997615814,0.5519999999552965,0.0,11354951680.0,100000000000.0,1.6,33629.6,16.0,34359740000.0,8.0,50.0
37342412.8,0.0,0.3760000000242144,0.39199999943375596,0.0,11337863168.0,100000000000.0,1.2,33959.4,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5464000000152737,0.7139999996870757,0.0,11337883648.0,100000000000.0,1.0,34761.8,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5519999999785796,0.3380000002682212,0.0,11316985856.0,100000000000.0,1.4,34126.6,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5520000000018627,0.5419999998062847,0.0,11334717440.0,100000000000.0,1.2,34169.4,16.0,34359740000.0,8.0,52.0
102970163.19999999,0.0,0.8200000000419096,0.4020000003278259,0.0,11316604928.0,100000000000.0,1.6,33271.2,16.0,34359740000.0,8.0,52.0
158334976.0,0.0,1.2647999999811872,0.7799999993294481,0.0,11316609024.0,100000000000.0,1.6,35643.0,16.0,34359740000.0,8.0,52.0
158439833.6,0.0,1.2624000000068918,0.41199999898672135,0.0,11316629504.0,100000000000.0,1.4,33416.4,16.0,34359740000.0,8.0,52.0
158334976.00000003,0.0,1.2559999999823048,0.5519999995827674,0.0,11334062080.0,100000000000.0,1.8,32818.4,16.0,34359740000.0,8.0,52.0
175531622.4,0.0,1.3919999999925494,0.403999999538064,0.0,11316101120.0,100000000000.0,1.6,33508.6,16.0,34359740000.0,8.0,52.0
207618048.0,0.0,1.6536000000312925,0.8060000009834769,0.0,11316105216.0,100000000000.0,1.6,34446.8,16.0,34359740000.0,8.0,52.0
207618048.0,0.0,1.6608000000240282,0.3939999997615816,0.0,11316117504.0,100000000000.0,1.2,32962.6,16.0,34359740000.0,8.0,52.0
207618048.0,0.0,1.6535999999847262,0.5660000011324882,0.0,11335127040.0,100000000000.0,1.4,33184.2,16.0,34359740000.0,8.0,52.0
136524595.2,0.0,1.0967999999877065,0.4200000002980234,0.0,11316125696.0,100000000000.0,1.0,35659.8,16.0,34359740000.0,8.0,52.0
8388608.0,0.0,0.10720000001601875,0.7320000015199186,0.0,11316183040.0,100000000000.0,1.4,33591.0,16.0,34359740000.0,8.0,52.0
8388608.0,0.0,0.10799999996088444,0.3600000008940699,0.0,11316203520.0,100000000000.0,1.6,34066.4,16.0,34359740000.0,8.0,52.0
8388608.0,0.0,0.10880000002216549,0.5860000010579823,0.0,11334524928.0,100000000000.0,1.2,34174.2,16.0,34359740000.0,8.0,52.0
57881395.2,0.0,0.48880000002682206,0.38000000044703497,0.0,11317944320.0,100000000000.0,1.2,34445.2,16.0,34359740000.0,8.0,52.0
150994944.0,0.0,1.2008000000147148,0.7679999992251396,0.0,11317403648.0,100000000000.0,1.6,33455.0,16.0,34359740000.0,8.0,52.0
150994944.0,0.0,1.2031999999890104,0.3720000002533199,0.0,11317432320.0,100000000000.0,1.4,34848.8,16.0,34359740000.0,8.0,52.0
150994944.0,0.0,1.2016000000061469,0.5559999987483026,0.0,11335081984.0,100000000000.0,1.6,34211.4,16.0,34359740000.0,8.0,52.0
113036492.8,0.0,0.9648000000044703,0.4099999994039538,0.0,11317440512.0,100000000000.0,1.4,35678.4,16.0,34359740000.0,8.0,52.0
38797312.0,0.0,0.4903999999864027,0.8540000010281799,0.0,11317432320.0,100000000000.0,1.0,34162.2,16.0,34359740000.0,8.0,52.0
38797312.0,0.0,0.4952000000746921,0.43200000040233144,0.0,11317448704.0,100000000000.0,1.2,33922.0,16.0,34359740000.0,8.0,52.0
38797312.00000001,0.0,0.4976000000024214,0.596000001206994,0.0,11335770112.0,100000000000.0,1.4,34600.6,16.0,34359740000.0,8.0,52.0
49492787.199999996,0.0,0.5175999999977647,0.4319999992847443,0.0,11338416128.0,100000000000.0,1.2,34050.0,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5535999999847263,0.7179999995976687,0.0,11338416128.0,100000000000.0,1.4,34181.4,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5527999999932944,0.357999999448657,0.0,11338440704.0,100000000000.0,1.8,34891.8,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5495999999577179,0.5660000007599594,0.0,11335143424.0,100000000000.0,1.4,33695.6,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.555199999990873,0.4460000000894072,0.0,11338448896.0,100000000000.0,1.6,36028.6,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5567999999970198,0.7520000003278259,0.0,11338461184.0,100000000000.0,1.2,34398.2,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5487999999895692,0.3500000000000001,0.0,11338395648.0,100000000000.0,1.6,39162.8,16.0,34359740000.0,8.0,52.0
69219123.2,0.0,0.5696000000229104,0.5000000003725292,0.0,11336077312.0,100000000000.0,1.2,35803.8,16.0,34359740000.0,8.0,52.0
69206016.0,0.0,0.5496000000042841,0.7119999997317789,0.0,11359264768.0,100000000000.0,1.2,33769.0,16.0,34359740000.0,8.0,
