Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,network_throughput,num_workers
2020-11-16 06:03:41.641999960,0.0,0.0,0.0,0.5899999996647237,0.0,8188600320.0,100000000000.0,1099.6,94
2020-11-16 06:03:56.641999960,6553.6,3526036684.8,7.573599999997532,9.727999999746682,3821007667.2000003,8194752512.0,100000000000.0,3525347512.4,94
2020-11-16 06:04:11.641999960,0.0,3489312768.0,7.832000000003609,9.372000000439586,3477099315.2000003,8205234176.0,100000000000.0,3508806255.6,94
2020-11-16 06:04:26.641999960,0.0,3750135398.4,7.208799999995972,10.96800000052899,4625172070.4,8201150464.0,100000000000.0,3756520026.2,94
2020-11-16 06:04:41.641999960,0.0,4204551372.8,7.296799999999348,12.129999999701978,4952775884.8,8205320192.0,100000000000.0,4212622658.4,94
2020-11-16 06:04:56.641999960,0.0,3861868543.9999995,7.409599999996135,11.193999999947843,4253590323.2000003,8201879552.0,100000000000.0,3867403417.8,94
2020-11-16 06:05:11.641999960,0.0,4944477388.8,7.7448000000033055,13.76399999987334,5005227622.4,8201797632.0,100000000000.0,4951056804.8,94
2020-11-16 06:05:26.641999960,0.0,3812909875.2,7.426399999996647,11.11000000052154,4725834547.2,8203182080.0,100000000000.0,3818299400.0,94
2020-11-16 06:05:41.641999960,0.0,4072185856.0,7.560000000000581,12.006000000052154,4010551705.6,8202637312.0,100000000000.0,4076462393.0,94
2020-11-16 06:05:56.641999960,0.0,4509090611.2,7.572000000003027,12.438000000081956,4793896960.0,8199188480.0,100000000000.0,4496140946.2,94
2020-11-16 06:06:11.641999960,0.0,5130932224.0,7.667999999999301,14.072000000253322,4878060748.799999,8200683520.0,100000000000.0,5137441269.4,94
2020-11-16 06:06:26.641999960,0.0,4624438067.2,7.638399999999092,13.065999999642372,3835653324.8,8201916416.0,100000000000.0,4630700602.8,94
2020-11-16 06:06:41.641999960,0.0,4672856883.2,7.762400000003981,13.397999999485911,4473342361.6,8204652544.0,100000000000.0,4681781805.2,94
2020-11-16 06:06:56.641999960,0.0,4266083942.4000006,7.575199999997859,12.296000000461934,4570532249.6,8201592832.0,100000000000.0,4274358875.4,94
2020-11-16 06:07:11.641999960,0.0,4289712947.2,7.451999999996041,12.229999999701976,5033696460.8,8200081408.0,100000000000.0,4298277079.4,94
2020-11-16 06:07:26.641999960,0.0,4926435327.999999,7.550399999998627,13.80599999986589,4530526617.6,8202780672.0,100000000000.0,4932591325.4,94
2020-11-16 06:07:41.641999960,0.0,5230593638.4,7.698400000002585,14.48000000026077,5120546406.4,8203923456.0,100000000000.0,5238659024.6,94
2020-11-16 06:07:56.641999960,0.0,4340163379.2,7.583199999996578,12.345999999530612,4215736729.6,8203198464.0,100000000000.0,4339133922.6,94
2020-11-16 06:08:11.641999960,0.0,5284718182.400001,7.748000000003958,14.310000000149012,4731860582.4,8200130560.0,100000000000.0,5297166255.0,94
2020-11-16 06:08:26.641999960,0.0,4900001382.4,7.713600000002771,13.617999999783931,4050868633.6000004,8202543104.0,100000000000.0,4904820250.4,94
2020-11-16 06:08:41.641999960,0.0,4283539456.0000005,7.397599999996601,12.236000000312924,3395584819.2,8203894784.0,100000000000.0,4283623054.8,94
2020-11-16 06:08:56.641999960,0.0,4756205568.0,7.710400000002119,13.386000000312924,4647080755.2,8200060928.0,100000000000.0,4760646702.0,94
2020-11-16 06:09:11.641999960,0.0,5108378009.599999,7.6504000000044465,13.873999999091026,5068866355.2,8201588736.0,100000000000.0,5129442024.0,94
2020-11-16 06:09:26.641999960,0.0,3537073766.4,7.2951999999990225,11.52599999997765,3900179251.2,8203202560.0,100000000000.0,3544683342.2,94
2020-11-16 06:09:41.641999960,0.0,4983579443.2,7.608799999993062,14.914000000432134,4213655961.6,8202137600.0,100000000000.0,4990381053.8,94
2020-11-16 06:09:56.641999960,0.0,4448540262.4,7.584799999999814,13.531999999471006,4882954649.6,8206086144.0,100000000000.0,4454882983.4,94
2020-11-16 06:10:11.641999960,0.0,4741757337.6,7.60560000000114,13.304000000283123,4721341235.2,8202813440.0,100000000000.0,4748180619.8,94
2020-11-16 06:10:26.641999960,0.0,3392395673.6,7.044000000000232,10.065999999642372,4842953113.599999,8201744384.0,100000000000.0,3397011202.6,94
2020-11-16 06:10:41.641999960,0.0,5830729728.0,7.876000000000931,15.617999999411404,5104061644.799999,8203624448.0,100000000000.0,5846574300.2,94
2020-11-16 06:10:56.641999960,0.0,4651294720.0,7.654399999999441,13.216000000014903,3867976499.2000003,8201515008.0,100000000000.0,4661390704.2,94
2020-11-16 06:11:11.641999960,0.0,5374886707.199999,7.861600000003819,14.743999999389052,4614864896.0,8202178560.0,100000000000.0,5381790443.4,94
2020-11-16 06:11:26.641999960,0.0,3959149363.2000003,7.420799999995506,11.325999999605122,4530291507.2,8199499776.0,100000000000.0,3964623257.4,94
