Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,network_throughput,num_workers
2020-11-14 09:59:24.345000029,0.0,0.0,0.0,0.6140000002458692,0.0,8235958272.0,100000000000.0,1778.4,15
2020-11-14 09:59:39.345000029,0.0,2679835033.6,7.609600000001229,7.51399999987334,2721157939.2000003,8241119232.0,100000000000.0,2683594524.2,15
2020-11-14 09:59:54.345000029,0.0,1986170880.0000002,6.37760000000053,5.748000000230968,2030448639.9999998,8240455680.0,100000000000.0,1989109173.0,15
2020-11-14 10:00:09.345000029,0.0,2124312576.0,6.72719999999972,6.038000000454485,2048674201.6,8240164864.0,100000000000.0,2127988910.0,15
2020-11-14 10:00:24.345000029,0.0,2042187776.0,6.48720000000103,6.141999999620022,2289913856.0,8241254400.0,100000000000.0,2045628142.4,15
2020-11-14 10:00:39.345000029,0.0,2358765977.6000004,6.3400000000016,6.706000000610947,2337571635.2,8241205248.0,100000000000.0,2359429960.6,15
2020-11-14 10:00:54.345000029,0.0,2278568755.2,6.352799999999116,6.544000000692904,2343072563.2,8240463872.0,100000000000.0,2281802545.6,15
2020-11-14 10:01:09.345000029,0.0,2299797504.0,6.638399999999092,6.582000000029802,2198482944.0,8240709632.0,100000000000.0,2303128402.6,15
2020-11-14 10:01:24.345000029,0.0,2400627097.6,6.387999999999738,7.1719999995082615,2328589107.2,8241311744.0,100000000000.0,2404502045.8,15
2020-11-14 10:01:39.345000029,0.0,2400928563.2000003,6.477599999999802,7.02799999974668,2392828313.6,8241565696.0,100000000000.0,2404629674.0,15
2020-11-14 10:01:54.345000029,0.0,2423605657.5999994,6.3327999999994065,7.2140000002458695,2482003968.0,8242634752.0,100000000000.0,2427452601.0,15
2020-11-14 10:02:09.345000029,0.0,2336908083.2,6.530400000001828,6.928000000305473,2346451763.2,8242245632.0,100000000000.0,2340432060.2,15
2020-11-14 10:02:24.345000029,0.0,2212094771.2,6.136800000000949,6.8480000000447045,2216240742.4,8242233344.0,100000000000.0,2215536162.2,15
2020-11-14 10:02:39.345000029,0.0,2285951385.6,6.5591999999996915,6.678000000678002,2303547801.6,8242110464.0,100000000000.0,2289094534.6,15
2020-11-14 10:02:54.345000029,0.0,2112100761.6000001,6.336000000000058,6.298000000230968,2074581401.5999997,8242106368.0,100000000000.0,2115314408.6,15
2020-11-14 10:03:09.345000029,0.0,1955204300.8000002,6.410400000000664,5.879999999888241,1978850508.7999997,8242307072.0,100000000000.0,1958208355.2,15
2020-11-14 10:03:24.345000029,0.0,2270301388.7999997,6.35760000000082,7.123999999836088,2221716275.2000003,8243331072.0,100000000000.0,2272787328.0,15
2020-11-14 10:03:39.345000029,0.0,2431065292.8,6.64239999999918,7.03600000012666,2282842521.6000004,8243113984.0,100000000000.0,2434372066.0,15
2020-11-14 10:03:54.345000029,0.0,2124487884.8000002,6.542399999999178,6.410000000149012,2183820083.2000003,8242728960.0,100000000000.0,2127887001.0,15
2020-11-14 10:04:09.345000029,0.0,2404671488.0,6.433599999999569,7.071999999880791,2552663244.8,8243163136.0,100000000000.0,2408063835.8,15
2020-11-14 10:04:24.345000029,0.0,2001118822.4,6.53920000000071,6.320000000298024,1924306534.4,8243916800.0,100000000000.0,2006463558.2,15
2020-11-14 10:04:39.345000029,0.0,2169799475.2000003,6.337599999999656,6.333999999985097,2184091238.4,8243449856.0,100000000000.0,2173106158.4,15
2020-11-14 10:04:54.345000029,0.0,2153090252.7999997,6.498399999999674,6.338000000081958,2259644416.0,8244555776.0,100000000000.0,2156223970.2,15
2020-11-14 10:05:09.345000029,0.0,2086600704.0000002,6.477599999999802,6.301999999769031,2049095270.4,8244772864.0,100000000000.0,2089457525.0,15
2020-11-14 10:05:24.345000029,0.0,1987397222.3999999,6.253599999999278,6.28800000026822,2000401203.2,8244150272.0,100000000000.0,1987910700.6,15
2020-11-14 10:05:39.345000029,0.0,2135819059.1999998,6.479199999998673,6.309999999590219,2294991257.6,8244031488.0,100000000000.0,2139208199.4,15
2020-11-14 10:05:54.345000029,0.0,2165926297.6,6.240800000000308,6.401999999955297,2174742528.0,8245460992.0,100000000000.0,2169064410.8,15
2020-11-14 10:06:09.345000029,0.0,2252800819.2000003,6.339199999999255,6.632000000774861,2125195673.6,8245178368.0,100000000000.0,2256850313.0,15
2020-11-14 10:06:24.345000029,0.0,2386407424.0,6.71440000000075,7.374000000208615,2386268979.2,8245182464.0,100000000000.0,2388292476.8,15
2020-11-14 10:06:39.345000029,0.0,1996976947.2000003,6.57600000000166,5.959999999776484,1999140454.4,8245366784.0,100000000000.0,1999294782.8,15
2020-11-14 10:06:54.345000029,0.0,2232055398.4,6.344800000001123,6.827999999932944,2125543014.3999999,8244875264.0,100000000000.0,2235150860.8,15
2020-11-14 10:07:09.345000029,0.0,1973089075.2,6.59120000000039,5.90200000051409,2219288166.4,8245714944.0,100000000000.0,1975991944.8,15
2020-11-14 10:07:24.345000029,0.0,2223814246.4,6.473600000000442,6.7979999998584395,2327728947.2000003,8246476800.0,100000000000.0,2225638403.6,15
2020-11-14 10:07:39.345000029,0.0,2194948096.0,6.438399999997636,6.367999999783934,2059936563.2,8246104064.0,100000000000.0,2197945373.8,15
2020-11-14 10:07:54.345000029,0.0,2234823475.2000003,6.427999999999884,6.740000000223517,2317216153.6,8246247424.0,100000000000.0,2238002103.0,15
2020-11-14 10:08:09.345000029,0.0,2050347007.9999998,6.412799999999696,6.222000001184642,2057976217.6000001,8246669312.0,100000000000.0,2053301364.2,15
2020-11-14 10:08:24.345000029,0.0,2297389875.2000003,6.304799999998796,6.995999999716878,2287079424.0,8246956032.0,100000000000.0,2299806958.0,15
2020-11-14 10:08:39.345000029,0.0,2314427596.8000007,6.884000000001106,6.774000000208616,2177241907.2,8246444032.0,100000000000.0,2317658284.6,15
2020-11-14 10:08:54.345000029,0.0,2217718579.2,6.632000000000699,6.671999999694526,2290193203.2,8246763520.0,100000000000.0,2221300508.8,15
2020-11-14 10:09:09.345000029,0.0,2293438873.6,6.438400000000548,6.782000000029802,2339971891.2,8246562816.0,100000000000.0,2296574890.4,15
2020-11-14 10:09:24.345000029,0.0,2302203494.4,6.492800000000717,6.8119999999180445,2183681638.4,8247144448.0,100000000000.0,2305621477.6,15
2020-11-14 10:09:39.345000029,0.0,1982231347.1999998,6.63359999999957,5.8960000012069935,2044715008.0,8246841344.0,100000000000.0,1984245274.4,15
2020-11-14 10:09:54.345000029,0.0,1986643558.4,6.425600000000849,6.371999999321997,1955518054.4,8247476224.0,100000000000.0,1989451540.8,15
2020-11-14 10:10:09.345000029,0.0,2025536716.8,6.4663999999997035,5.996000000648199,1888113459.1999998,8248889344.0,100000000000.0,2028429569.4,15
2020-11-14 10:10:24.345000029,0.0,2051420160.0000002,6.5304000000011,6.108000000193715,2135020339.2000003,8249233408.0,100000000000.0,2054474277.6,15
2020-11-14 10:10:39.345000029,0.0,2085822464.0,6.710400000000663,6.121999999880792,2209010483.2000003,8248328192.0,100000000000.0,2088154386.0,15
2020-11-14 10:10:54.345000029,0.0,2149598003.2,6.416000000000349,6.433999999985099,2105057280.0000002,8248578048.0,100000000000.0,2152596961.2,15
2020-11-14 10:11:09.345000029,0.0,2081039974.4,6.428800000000774,6.16599999964237,2217471897.6,8248639488.0,100000000000.0,2084012760.2,15
2020-11-14 10:11:24.345000029,0.0,2150937395.2,6.530399999999646,6.5719999998807905,2209556070.3999996,8248795136.0,100000000000.0,2153686541.6,15
2020-11-14 10:11:39.345000029,0.0,2318346649.6,6.4320000000006985,6.651999999769032,2329140838.4,8248696832.0,100000000000.0,2321279496.4,15
