Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,network_throughput,num_workers
2020-11-16 04:06:00.875,0.0,0.0,0.0,0.19800000004470364,0.0,8181714944.0,100000000000.0,1375.2,83
2020-11-16 04:06:15.875,0.0,3923881164.7999997,7.918399999999383,11.146000000461937,3943276339.2000003,8189886464.0,100000000000.0,3927710059.8,83
2020-11-16 04:06:30.875,0.0,3494957875.2000003,7.820799999998417,9.265999999269845,3363504128.0000005,8197345280.0,100000000000.0,3499600449.8,83
2020-11-16 04:06:45.875,0.0,5361043046.4,7.835199999996984,14.696000000834461,5057949286.400001,8196726784.0,100000000000.0,5364615244.8,83
2020-11-16 04:07:00.875,0.0,4326901350.400001,7.624000000000525,11.933999999985097,4766326784.0,8193900544.0,100000000000.0,4326014333.8,83
2020-11-16 04:07:15.875,0.0,4474651443.2,7.626399999999558,12.88199999984354,4186869452.7999997,8195497984.0,100000000000.0,4480235383.4,83
2020-11-16 04:07:30.875,0.0,5075021004.799999,7.666400000000431,13.923999999649821,5025197260.799999,8194863104.0,100000000000.0,5081497576.6,83
2020-11-16 04:07:45.875,0.0,4149272576.0,7.351199999997334,11.793999999947843,4134545510.3999996,8195121152.0,100000000000.0,4154668636.2,83
2020-11-16 04:08:00.875,0.0,5016349081.6,7.710400000000663,13.813999999687077,4491218124.799999,8195362816.0,100000000000.0,5023478674.0,83
2020-11-16 04:08:15.875,0.0,4509421568.0,7.646399999999266,12.987999999523161,3765327052.8,8196640768.0,100000000000.0,4518106618.6,83
2020-11-16 04:08:30.875,0.0,4707488563.2,7.704800000002434,12.997999999672173,4614812467.200001,8195522560.0,100000000000.0,4720746686.0,83
2020-11-16 04:08:45.875,0.0,5305058099.200001,7.6952000000019325,14.288000000827015,5343826534.4,8194723840.0,100000000000.0,5310536366.0,83
2020-11-16 04:09:00.875,0.0,4043287756.799999,7.308000000000175,11.548000000230967,4831559680.0,8195276800.0,100000000000.0,4034603940.2,83
2020-11-16 04:09:15.875,0.0,3983611494.4,7.624000000000524,11.784000000916421,3990840115.2000003,8196386816.0,100000000000.0,3988412011.0,83
2020-11-16 04:09:30.875,0.0,4350306713.6,7.5895999999993355,12.21400000024587,3850782310.4,8196161536.0,100000000000.0,4355492968.8,83
2020-11-16 04:09:45.875,0.0,4586556620.8,7.744800000000396,12.945999999530615,4384969625.6,8194105344.0,100000000000.0,4595940993.0,83
2020-11-16 04:10:00.875,0.0,4314015334.400001,7.679200000001584,12.257999999821187,4159645286.4,8195821568.0,100000000000.0,4324996691.6,83
2020-11-16 04:10:15.875,0.0,3742038425.5999994,7.435199999999895,11.056000000052153,3957760307.2000003,8196939776.0,100000000000.0,3747280486.8,83
2020-11-16 04:10:30.875,0.0,3417394380.8,7.14079999999958,10.126000000163913,3582141235.2000003,8194396160.0,100000000000.0,3426053642.8,83
2020-11-16 04:10:45.875,0.0,4130153267.2000003,7.381600000000618,11.85800000000745,4495977472.0,8194781184.0,100000000000.0,4136262875.8,83
2020-11-16 04:11:00.875,0.0,4292725964.7999997,7.60399999999936,12.182000000216066,3999463014.4000006,8192495616.0,100000000000.0,4299709822.2,83
2020-11-16 04:11:15.875,0.0,4102052249.6000004,7.622400000001654,11.914000000059605,4719033446.400001,8195653632.0,100000000000.0,4102997909.4,83
2020-11-16 04:11:30.875,0.0,4659233587.199999,7.661599999997998,12.92399999983609,4638528307.2,8196087808.0,100000000000.0,4669161589.8,83
2020-11-16 04:11:45.875,0.0,3834364723.2,7.3999999999999995,11.265999999456104,3885923635.2000003,8196579328.0,100000000000.0,3839737224.0,83
2020-11-16 04:12:00.875,0.0,4491300864.0,7.741599999999743,12.727999999374152,4505977651.2,8195203072.0,100000000000.0,4498171481.2,83
2020-11-16 04:12:15.875,0.0,3524518707.2,7.10560000000114,10.66800000090152,4326087987.2,8198533120.0,100000000000.0,3527249940.4,83
2020-11-16 04:12:30.875,0.0,5244290662.4,7.829599999998753,14.412000000104308,4799858278.4,8195014656.0,100000000000.0,5252525358.8,83
2020-11-16 04:12:45.875,0.0,4516087398.400001,7.554400000000896,12.710000000149009,4237441228.8,8197582848.0,100000000000.0,4511789471.4,83
2020-11-16 04:13:00.875,0.0,4810336665.6,7.603200000000652,13.449999999813736,4414419763.200001,8195776512.0,100000000000.0,4817193841.4,83
2020-11-16 04:13:15.875,0.0,4533837824.0,7.654399999999441,13.137999999709427,4702046515.200001,8196182016.0,100000000000.0,4536491818.2,83
2020-11-16 04:13:30.875,0.0,4962526822.399999,7.751999999998952,13.778000000305473,5353999564.8,8193654784.0,100000000000.0,4972555560.8,83
2020-11-16 04:13:45.875,0.0,4857477529.6,7.766399999998976,13.47600000035018,5505887232.0,8194904064.0,100000000000.0,4863660895.8,83
