Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,network_throughput,num_workers
2020-11-14 11:38:00.704999924,0.0,0.0,0.0,0.19600000064820078,0.0,8236134400.0,100000000000.0,1046.2,21
2020-11-14 11:38:15.704999924,0.0,3515155251.2,7.861599999999452,9.673999999836088,3485596876.7999997,8244989952.0,100000000000.0,3520504390.4,21
2020-11-14 11:38:30.704999924,0.0,2363704934.3999996,6.254399999997985,6.564000000059605,2448453632.0,8243380224.0,100000000000.0,2367509029.8,21
2020-11-14 11:38:45.704999924,0.0,2246257868.7999997,6.201600000001782,6.590000000037253,2160183705.6,8242655232.0,100000000000.0,2256204581.4,21
2020-11-14 11:39:00.704999924,0.0,3064004608.0,7.142399999999906,8.735999999754132,2975551488.0,8244797440.0,100000000000.0,3069110444.8,21
2020-11-14 11:39:15.704999924,0.0,2944874905.6,6.55679999999993,8.611999999545516,3022655488.0000005,8245555200.0,100000000000.0,2949009659.0,21
2020-11-14 11:39:30.704999924,0.0,2939595980.8,6.576799999999639,8.570000000298023,3109543116.8,8243802112.0,100000000000.0,2943859643.4,21
2020-11-14 11:39:45.704999924,0.0,3354968883.2000003,7.068799999999464,9.72599999960512,3132579020.7999997,8244346880.0,100000000000.0,3362226783.8,21
2020-11-14 11:40:00.704999924,0.0,3044628889.6,6.815199999998732,8.756000000052154,2966059417.6000004,8245374976.0,100000000000.0,3048657135.0,21
2020-11-14 11:40:15.704999924,0.0,3003935129.6,6.820000000001164,8.795999999716878,3018041753.6,8245092352.0,100000000000.0,3008230115.8,21
2020-11-14 11:40:30.704999924,0.0,2880222822.3999996,6.767999999999301,8.301999999769032,2917893734.3999996,8245035008.0,100000000000.0,2884088194.0,21
2020-11-14 11:40:45.704999924,0.0,2858715545.6000004,6.402400000003398,8.825999999791383,2787965337.6,8245694464.0,100000000000.0,2864201220.8,21
2020-11-14 11:41:00.704999924,0.0,2950880460.8,6.77839999999851,8.58000000026077,2967883776.0000005,8245260288.0,100000000000.0,2952359702.2,21
2020-11-14 11:41:15.704999924,0.0,2995422822.4,6.519199999999547,8.833999999985098,2974360371.2000003,8245907456.0,100000000000.0,2999052600.8,21
2020-11-14 11:41:30.704999924,0.0,3141441126.4,6.771200000002864,9.015999999642371,3092654489.6000004,8245137408.0,100000000000.0,3145725759.0,21
2020-11-14 11:41:45.704999924,0.0,2699756339.2,6.434399999998277,8.223999999836087,2771674726.4,8244477952.0,100000000000.0,2703752128.4,21
2020-11-14 11:42:00.704999924,0.0,2771682099.2,6.393599999998697,8.20800000000745,2682507264.0,8245297152.0,100000000000.0,2775467650.2,21
2020-11-14 11:42:15.704999924,0.0,2719283609.6,6.324000000000524,8.095999999530614,2793473638.3999996,8244834304.0,100000000000.0,2722108620.2,21
2020-11-14 11:42:30.704999924,0.0,2861430374.4,6.519199999998091,8.304000000283121,2958472806.4,8244719616.0,100000000000.0,2865457767.8,21
2020-11-14 11:42:45.704999924,0.0,3178581196.7999997,6.680800000003364,9.511999999918045,3011570073.6,8245719040.0,100000000000.0,3181921460.4,21
2020-11-14 11:43:00.704999924,0.0,3266348646.4,7.036000000000058,9.276000000163913,3288647270.3999996,8244572160.0,100000000000.0,3270324241.0,21
2020-11-14 11:43:15.704999924,0.0,2810108313.6,6.490400000000956,8.247999999672174,2942214963.2000003,8245108736.0,100000000000.0,2813981837.6,21
2020-11-14 11:43:30.704999924,0.0,3008545587.2000003,6.588799999999174,8.744000000134111,2998647193.6,8244363264.0,100000000000.0,3012790846.4,21
2020-11-14 11:43:45.704999924,0.0,2848441958.4,6.644800000000396,8.626000000350178,2854913638.3999996,8245940224.0,100000000000.0,2852264467.8,21
2020-11-14 11:44:00.704999924,0.0,2927563571.2,6.63359999999957,8.514000000432134,2991930572.7999997,8245108736.0,100000000000.0,2931952154.4,21
2020-11-14 11:44:15.704999924,0.0,3101560012.8,6.781599999999162,9.044000000320375,3015305625.6,8245633024.0,100000000000.0,3107927081.4,21
2020-11-14 11:44:30.704999924,0.0,2948902912.0000005,6.598399999998219,8.588000000081957,3036923494.4000006,8245161984.0,100000000000.0,2952319071.8,21
2020-11-14 11:44:45.704999924,0.0,2840100864.0,6.400800000001618,8.683999999798834,2811310899.2000003,8244633600.0,100000000000.0,2844313032.8,21
2020-11-14 11:45:00.704999924,0.0,2783278694.4,6.552800000000571,8.082000000029803,2946172518.3999996,8244867072.0,100000000000.0,2788799582.4,21
2020-11-14 11:45:15.704999924,0.0,2988231884.8,6.4311999999976255,8.881999999471011,2899761561.6000004,8244649984.0,100000000000.0,2994531322.2,21
2020-11-14 11:45:30.704999924,0.0,3023064268.7999997,6.788799999999173,8.75200000014156,2819368550.4,8244928512.0,100000000000.0,3027332557.6,21
2020-11-14 11:45:45.704999924,0.0,2886162841.6000004,6.472800000000279,8.78799999989569,2962511462.4,8245764096.0,100000000000.0,2889657646.2,21
2020-11-14 11:46:00.704999924,0.0,3187574374.3999996,6.881599999997707,9.188000000827014,3165886054.4,8244801536.0,100000000000.0,3192071898.2,21
2020-11-14 11:46:15.704999924,0.0,2959889203.2000003,6.38639999999723,8.761999999731778,2885994905.6000004,8244920320.0,100000000000.0,2964150612.4,21
2020-11-14 11:46:30.704999924,0.0,2806344908.7999997,6.670400000001246,7.954000000096857,2830265548.7999997,8245800960.0,100000000000.0,2810064709.2,21
2020-11-14 11:46:45.704999924,0.0,2938488422.4,6.71759999999922,8.74200000036508,2960160358.3999996,8245374976.0,100000000000.0,2942012716.8,21
2020-11-14 11:47:00.704999924,0.0,2957707673.6,6.59840000000113,8.569999999925495,3004490649.6,8245678080.0,100000000000.0,2963176538.8,21
2020-11-14 11:47:15.704999924,0.0,3014929612.8,6.631999999999243,8.856000000238419,3008806092.7999997,8245387264.0,100000000000.0,3018607364.0,21
2020-11-14 11:47:30.704999924,0.0,3025803673.6,6.658400000000257,8.726000000163914,3017312870.4,8244015104.0,100000000000.0,3029473759.6,21
2020-11-14 11:47:45.704999924,0.0,2914775040.0000005,6.803999999997904,8.713999999128282,2977535590.4,8245137408.0,100000000000.0,2918538755.6,21
2020-11-14 11:48:00.704999924,0.0,2843517747.2,6.456000000002677,8.289999999664724,2799330099.2,8244633600.0,100000000000.0,2847495486.0,21
2020-11-14 11:48:15.704999924,0.0,2942115020.8,6.480000000000291,8.622000000625848,3008200704.0000005,8244736000.0,100000000000.0,2948172652.4,21
2020-11-14 11:48:30.704999924,0.0,2764239667.2,6.552799999999115,7.983999999798833,3087822848.0,8244215808.0,100000000000.0,2768425053.4,21
2020-11-14 11:48:45.704999924,0.0,3103943065.6,6.582400000002235,9.384000000171364,2891653939.2000003,8247173120.0,100000000000.0,3108241737.0,21
2020-11-14 11:49:00.704999924,0.0,2905906380.7999997,6.590399999998044,8.363999999873341,2960508825.6,8245035008.0,100000000000.0,2909751061.6,21
2020-11-14 11:49:15.704999924,0.0,2848663961.6,6.476799999999639,8.429999999515713,2891744051.2000003,8245354496.0,100000000000.0,2852619857.2,21
2020-11-14 11:49:30.704999924,0.0,2919641087.9999995,6.722399999998743,8.356000000052154,2936770150.4,8245137408.0,100000000000.0,2923297517.0,21
