Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,network_throughput,num_workers
2020-11-16 06:34:28.079999924,0.0,0.0,0.0,0.2400000000372532,0.0,8186859520.0,100000000000.0,3961.6,97
2020-11-16 06:34:43.079999924,0.0,3830664396.8,7.917600000003586,10.989999999292195,3850494668.8,8200269824.0,100000000000.0,3817630339.0,97
2020-11-16 06:34:58.079999924,0.0,3063777689.6,7.254400000002351,8.227999999001621,3150071398.4,8208076800.0,100000000000.0,3069015687.4,97
2020-11-16 06:35:13.079999924,6553.6,4143240806.4,7.60559999999532,12.082000000029804,4265335091.2,8203862016.0,100000000000.0,4148959565.2,97
2020-11-16 06:35:28.079999924,0.0,4388942643.200001,7.544000000000232,12.50200000014156,5066558668.799999,8203493376.0,100000000000.0,4386832960.6,97
2020-11-16 06:35:43.079999924,36044.8,5287908147.2,7.779199999998673,14.68600000012666,4886466662.400001,8204140544.0,100000000000.0,5294944002.6,97
2020-11-16 06:35:58.079999924,0.0,3514843136.0,7.28880000000354,10.426000000163915,4564072038.400001,8200744960.0,100000000000.0,3516852193.6,97
2020-11-16 06:36:13.079999924,42598.399999999994,4705779712.0,7.6600000000034925,13.217999999783935,4221691187.2000003,8204333056.0,100000000000.0,4712743766.8,97
2020-11-16 06:36:28.079999924,0.0,5157455462.400001,7.712799999996787,14.210000000521536,4939282022.399999,8204341248.0,100000000000.0,5165141725.0,97
2020-11-16 06:36:43.079999924,0.0,4719634022.4,7.729600000003119,13.31400000024587,4559214694.4,8201875456.0,100000000000.0,4723730620.2,97
2020-11-16 06:36:58.079999924,0.0,4729081036.8,7.644800000006216,13.26199999973178,5269369651.2,8204795904.0,100000000000.0,4736518983.2,97
2020-11-16 06:37:13.079999924,0.0,3630352793.6,7.199199999999837,10.858000000379983,2792055910.4,8203612160.0,100000000000.0,3635855556.2,97
2020-11-16 06:37:28.079999924,0.0,4801889075.2,7.7048000000009775,13.352000000141562,4987898265.6,8199151616.0,100000000000.0,4808695157.4,97
2020-11-16 06:37:43.079999924,0.0,3974064537.6,7.4648000000044705,11.644000000134108,4527583232.0,8201367552.0,100000000000.0,3973746623.0,97
2020-11-16 06:37:58.079999924,0.0,4510289100.799999,7.684799999993993,12.835999999940396,4539804876.8,8200749056.0,100000000000.0,4516953051.6,97
2020-11-16 06:38:13.079999924,0.0,3930351206.3999996,7.533600000001025,11.420000000670552,4395923580.083983,8202047488.0,100000000000.0,3926269978.6,97
2020-11-16 06:38:28.079999924,0.0,5016296652.799999,7.803199999997743,13.80399999972433,4686964326.4,8201527296.0,100000000000.0,5024721836.4,97
2020-11-16 06:38:43.079999924,0.0,3205245337.6000004,6.995199999996112,10.042000000178815,3597452902.3999996,8203890688.0,100000000000.0,3220403913.6,97
2020-11-16 06:38:58.079999924,0.0,4304957440.0,7.597599999999511,12.230000000074504,4337802444.8,8202829824.0,100000000000.0,4310761548.2,97
2020-11-16 06:39:13.079999924,0.0,4225111654.4,7.5639999999984875,11.974000000022352,5096612352.0,8203440128.0,100000000000.0,4230556168.0,97
2020-11-16 06:39:28.079999924,0.0,3968131072.0,7.428800000000047,11.64000000022352,3311478374.4,8200896512.0,100000000000.0,3972675541.8,97
2020-11-16 06:39:43.079999924,0.0,3801158451.2,7.445599999997648,11.443999999761582,4244745523.2,8203419648.0,100000000000.0,3810261550.2,97
2020-11-16 06:39:58.079999924,0.0,4442344652.8,7.523999999996158,12.58600000049919,5250039808.0,8200949760.0,100000000000.0,4439808162.2,97
2020-11-16 06:40:13.079999924,0.0,5058709094.400001,7.688000000000466,14.029999999143184,4296864665.6,8202891264.0,100000000000.0,5065463362.6,97
2020-11-16 06:40:28.079999924,0.0,4871557120.0,7.593600000004517,13.401999999582767,4702651187.200001,8202321920.0,100000000000.0,4877858865.4,97
2020-11-16 06:40:43.079999924,0.0,4170541465.6,7.478399999998509,12.157999999821186,4028621004.7999997,8203964416.0,100000000000.0,4174617821.8,97
2020-11-16 06:40:58.079999924,0.0,5051210137.6,7.690399999998044,13.968000000342727,4769062092.800001,8203190272.0,100000000000.0,5075613196.4,97
2020-11-16 06:41:13.079999924,0.0,4564271923.2,7.579999999998836,12.716000000014901,4849074278.4,8201363456.0,100000000000.0,4563455748.2,97
2020-11-16 06:41:28.079999924,0.0,4010364108.7999997,7.3367999999987665,11.671999999508264,3982280294.4,8202276864.0,100000000000.0,4015814019.4,97
2020-11-16 06:41:43.079999924,0.0,4772904140.8,7.6415999999939235,13.49199999962002,4561416806.400001,8204079104.0,100000000000.0,4771470409.8,97
2020-11-16 06:41:58.079999924,0.0,4469803417.6,7.5319999999977885,12.682000000216066,4881753702.4,8201658368.0,100000000000.0,4483991093.6,97
2020-11-16 06:42:13.079999924,0.0,5271086694.400001,7.720000000004075,14.306000000424682,4636157030.400001,8200871936.0,100000000000.0,5275691289.6,97
